wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;216;22;1;0;t00
dolnoœl¹skie;boles³awiecki;3897;456;898;240;t0201
dolnoœl¹skie;dzier¿oniowski;2521;262;270;67;t0202
dolnoœl¹skie;g³ogowski;2334;313;377;79;t0203
dolnoœl¹skie;górowski;395;69;0;0;t0204
dolnoœl¹skie;jaworski;1450;140;320;23;t0205
dolnoœl¹skie;jeleniogórski;1571;201;224;37;t0206
dolnoœl¹skie;kamiennogórski;1308;114;170;30;t0207
dolnoœl¹skie;k³odzki;7550;812;1479;406;t0208
dolnoœl¹skie;legnicki;318;53;0;0;t0209
dolnoœl¹skie;lubañski;1215;108;235;59;t0210
dolnoœl¹skie;lubiñski;5333;351;1281;229;t0211
dolnoœl¹skie;lwówecki;1490;162;453;103;t0212
dolnoœl¹skie;milicki;1457;130;228;53;t0213
dolnoœl¹skie;oleœnicki;2244;230;382;171;t0214
dolnoœl¹skie;o³awski;2281;247;411;69;t0215
dolnoœl¹skie;polkowicki;282;64;0;0;t0216
dolnoœl¹skie;strzeliñski;1056;66;110;0;t0217
dolnoœl¹skie;œredzki;403;54;0;0;t0218
dolnoœl¹skie;œwidnicki;4927;545;1554;295;t0219
dolnoœl¹skie;trzebnicki;2654;210;363;138;t0220
dolnoœl¹skie;wa³brzyski;1588;157;390;95;t0221
dolnoœl¹skie;wo³owski;1381;113;242;48;t0222
dolnoœl¹skie;wroc³awski;1701;182;0;0;t0223
dolnoœl¹skie;z¹bkowicki;2486;161;558;36;t0224
dolnoœl¹skie;zgorzelecki;4182;213;1498;79;t0225
dolnoœl¹skie;z³otoryjski;1122;99;425;53;t0226
dolnoœl¹skie;Jelenia Góra;3918;389;895;183;t0261
dolnoœl¹skie;Legnica;4117;172;1036;103;t0262
dolnoœl¹skie;Wroc³aw;55366;3349;17644;1928;t0264
dolnoœl¹skie;Wa³brzych;8604;943;2097;312;t0265
kujawsko-pomorskie;aleksandrowski;2501;225;517;83;t0401
kujawsko-pomorskie;brodnicki;1985;244;417;90;t0402
kujawsko-pomorskie;bydgoski;1120;208;0;0;t0403
kujawsko-pomorskie;che³miñski;1423;137;323;37;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;1132;77;407;0;t0405
kujawsko-pomorskie;grudzi¹dzki;515;83;85;0;t0406
kujawsko-pomorskie;inowroc³awski;4872;409;1199;185;t0407
kujawsko-pomorskie;lipnowski;1849;124;440;46;t0408
kujawsko-pomorskie;mogileñski;892;56;125;0;t0409
kujawsko-pomorskie;nakielski;1248;162;245;63;t0410
kujawsko-pomorskie;radziejowski;1479;54;391;0;t0411
kujawsko-pomorskie;rypiñski;1070;37;307;2;t0412
kujawsko-pomorskie;sêpoleñski;1813;162;372;53;t0413
kujawsko-pomorskie;œwiecki;2510;276;357;83;t0414
kujawsko-pomorskie;toruñski;1478;170;295;38;t0415
kujawsko-pomorskie;tucholski;1092;150;304;54;t0416
kujawsko-pomorskie;w¹brzeski;854;87;144;26;t0417
kujawsko-pomorskie;w³oc³awski;1298;132;90;30;t0418
kujawsko-pomorskie;¿niñski;1746;127;345;60;t0419
kujawsko-pomorskie;Bydgoszcz;24708;1331;6782;871;t0461
kujawsko-pomorskie;Grudzi¹dz;4448;376;1497;273;t0462
kujawsko-pomorskie;Toruñ;9778;510;2535;402;t0463
kujawsko-pomorskie;W³oc³awek;3286;94;323;0;t0464
lubelskie;bialski;1847;224;157;22;t0601
lubelskie;bi³gorajski;2266;244;325;71;t0602
lubelskie;che³mski;751;54;0;0;t0603
lubelskie;hrubieszowski;1741;180;411;60;t0604
lubelskie;janowski;1821;180;291;60;t0605
lubelskie;krasnostawski;2060;173;280;64;t0606
lubelskie;kraœnicki;2348;161;231;42;t0607
lubelskie;lubartowski;2119;134;239;39;t0608
lubelskie;lubelski;2753;381;340;103;t0609
lubelskie;³êczyñski;2038;149;524;40;t0610
lubelskie;³ukowski;2268;155;190;36;t0611
lubelskie;opolski;1567;83;376;23;t0612
lubelskie;parczewski;1424;59;346;0;t0613
lubelskie;pu³awski;5567;548;1709;314;t0614
lubelskie;radzyñski;1731;244;339;106;t0615
lubelskie;rycki;1539;206;212;36;t0616
lubelskie;œwidnicki;1893;201;197;44;t0617
lubelskie;tomaszowski;2264;136;321;0;t0618
lubelskie;w³odawski;1630;156;394;66;t0619
lubelskie;zamojski;1787;283;158;28;t0620
lubelskie;Bia³a Podlaska;4220;358;1100;285;t0661
lubelskie;Che³m;2909;252;770;177;t0662
lubelskie;Lublin;30980;2016;8339;1539;t0663
lubelskie;Zamoœæ;4088;300;1130;185;t0664
lubuskie;gorzowski;1197;104;172;20;t0801
lubuskie;kroœnieñski;1634;73;289;42;t0802
lubuskie;miêdzyrzecki;2810;146;518;40;t0803
lubuskie;nowosolski;3155;358;751;156;t0804
lubuskie;s³ubicki;1185;138;320;54;t0805
lubuskie;strzelecko-drezdenecki;1300;113;230;46;t0806
lubuskie;sulêciñski;1316;149;385;69;t0807
lubuskie;œwiebodziñski;2534;242;628;85;t0808
lubuskie;zielonogórski;2033;161;282;58;t0809
lubuskie;¿agañski;1383;167;269;53;t0810
lubuskie;¿arski;3935;303;863;150;t0811
lubuskie;wschowski;962;42;314;11;t0812
lubuskie;Gorzów Wielkopolski;5988;274;1071;197;t0861
lubuskie;Zielona Góra;6432;374;986;122;t0862
³ódzkie;be³chatowski;3098;279;644;69;t1001
³ódzkie;kutnowski;2924;207;359;40;t1002
³ódzkie;³aski;931;125;191;33;t1003
³ódzkie;³êczycki;2073;145;353;63;t1004
³ódzkie;³owicki;4582;348;798;58;t1005
³ódzkie;³ódzki wschodni;1026;185;101;47;t1006
³ódzkie;opoczyñski;1766;163;347;48;t1007
³ódzkie;pabianicki;3338;250;624;90;t1008
³ódzkie;pajêczañski;993;138;261;107;t1009
³ódzkie;piotrkowski;897;97;85;0;t1010
³ódzkie;poddêbicki;1230;154;358;89;t1011
³ódzkie;radomszczañski;4413;282;1330;115;t1012
³ódzkie;rawski;1042;126;140;18;t1013
³ódzkie;sieradzki;3817;389;1002;107;t1014
³ódzkie;skierniewicki;309;42;0;0;t1015
³ódzkie;tomaszowski;3146;262;656;93;t1016
³ódzkie;wieluñski;1970;202;281;77;t1017
³ódzkie;wieruszowski;1141;131;165;61;t1018
³ódzkie;zduñskowolski;1690;159;355;71;t1019
³ódzkie;zgierski;6006;351;1959;134;t1020
³ódzkie;brzeziñski;1267;95;183;48;t1021
³ódzkie;£ódŸ;49984;3245;14049;1960;t1061
³ódzkie;Piotrków Trybunalski;2835;174;383;82;t1062
³ódzkie;Skierniewice;2845;252;674;133;t1063
ma³opolskie;bocheñski;1808;148;225;0;t1201
ma³opolskie;brzeski;2408;269;427;82;t1202
ma³opolskie;chrzanowski;3888;361;718;93;t1203
ma³opolskie;d¹browski;1946;156;563;54;t1204
ma³opolskie;gorlicki;3236;360;378;92;t1205
ma³opolskie;krakowski;3083;364;125;0;t1206
ma³opolskie;limanowski;2975;389;446;91;t1207
ma³opolskie;miechowski;2586;196;633;77;t1208
ma³opolskie;myœlenicki;2259;282;427;98;t1209
ma³opolskie;nowos¹decki;2835;399;214;41;t1210
ma³opolskie;nowotarski;4701;513;967;189;t1211
ma³opolskie;olkuski;2568;184;391;96;t1212
ma³opolskie;oœwiêcimski;3221;223;689;123;t1213
ma³opolskie;proszowicki;1534;97;414;23;t1214
ma³opolskie;suski;2952;320;711;102;t1215
ma³opolskie;tarnowski;2156;236;32;17;t1216
ma³opolskie;tatrzañski;2287;177;596;90;t1217
ma³opolskie;wadowicki;2447;244;236;48;t1218
ma³opolskie;wielicki;913;108;0;0;t1219
ma³opolskie;Kraków;58385;4144;14223;2329;t1261
ma³opolskie;Nowy S¹cz;2614;298;586;132;t1262
ma³opolskie;Tarnów;6731;672;2220;586;t1263
mazowieckie;bia³obrzeski;649;77;0;0;t1401
mazowieckie;ciechanowski;4179;321;726;128;t1402
mazowieckie;garwoliñski;1921;253;162;44;t1403
mazowieckie;gostyniñski;1139;110;56;18;t1404
mazowieckie;grodziski;4327;253;944;163;t1405
mazowieckie;grójecki;3190;203;692;62;t1406
mazowieckie;kozienicki;1482;185;250;6;t1407
mazowieckie;legionowski;1235;116;173;0;t1408
mazowieckie;lipski;1143;122;109;21;t1409
mazowieckie;³osicki;716;96;155;24;t1410
mazowieckie;makowski;1362;204;175;85;t1411
mazowieckie;miñski;2873;251;608;113;t1412
mazowieckie;m³awski;2062;179;453;39;t1413
mazowieckie;nowodworski;4986;278;1161;149;t1414
mazowieckie;ostro³êcki;1181;160;2;0;t1415
mazowieckie;ostrowski;1876;60;249;0;t1416
mazowieckie;otwocki;5886;337;1220;211;t1417
mazowieckie;piaseczyñski;6237;514;846;214;t1418
mazowieckie;p³ocki;2032;219;0;0;t1419
mazowieckie;p³oñski;2551;314;437;137;t1420
mazowieckie;pruszkowski;4841;235;826;106;t1421
mazowieckie;przasnyski;2004;186;519;76;t1422
mazowieckie;przysuski;1093;102;254;24;t1423
mazowieckie;pu³tuski;2116;209;411;80;t1424
mazowieckie;radomski;2398;294;368;83;t1425
mazowieckie;siedlecki;754;108;0;0;t1426
mazowieckie;sierpecki;1246;108;182;0;t1427
mazowieckie;sochaczewski;2202;77;801;0;t1428
mazowieckie;soko³owski;1713;119;383;51;t1429
mazowieckie;szyd³owiecki;747;71;90;0;t1430
mazowieckie;warszawski zachodni;2489;190;133;30;t1432
mazowieckie;wêgrowski;1747;174;383;66;t1433
mazowieckie;wo³omiñski;5918;530;1125;264;t1434
mazowieckie;wyszkowski;2425;235;234;52;t1435
mazowieckie;zwoleñski;869;77;168;6;t1436
mazowieckie;¿uromiñski;1247;139;418;7;t1437
mazowieckie;¿yrardowski;1950;232;240;0;t1438
mazowieckie;Ostro³êka;3612;443;1011;177;t1461
mazowieckie;P³ock;5983;724;1110;250;t1462
mazowieckie;Radom;8704;762;1702;417;t1463
mazowieckie;Siedlce;4081;314;985;144;t1464
mazowieckie;Warszawa;122486;10358;35672;7015;t1465
opolskie;brzeski;2413;210;532;70;t1601
opolskie;g³ubczycki;2941;151;519;42;t1602
opolskie;kêdzierzyñsko-kozielski;3355;318;939;140;t1603
opolskie;kluczborski;1887;112;285;53;t1604
opolskie;krapkowicki;2703;239;765;99;t1605
opolskie;namys³owski;1048;83;228;46;t1606
opolskie;nyski;5713;466;2058;265;t1607
opolskie;oleski;1716;226;181;35;t1608
opolskie;opolski;2053;183;267;24;t1609
opolskie;prudnicki;1957;88;494;1;t1610
opolskie;strzelecki;2538;159;634;0;t1611
opolskie;Opole;11639;729;3067;468;t1661
podkarpackie;bieszczadzki;748;35;174;11;t1801
podkarpackie;brzozowski;2450;198;468;83;t1802
podkarpackie;dêbicki;2953;244;739;7;t1803
podkarpackie;jaros³awski;2152;233;475;137;t1804
podkarpackie;jasielski;2240;249;281;58;t1805
