wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;1;0;1;0;t00
dolnoœl¹skie;boles³awiecki;1885;210;94;93;t0201
dolnoœl¹skie;dzier¿oniowski;1243;116;26;26;t0202
dolnoœl¹skie;g³ogowski;1111;86;46;46;t0203
dolnoœl¹skie;górowski;111;23;0;0;t0204
dolnoœl¹skie;jaworski;706;154;52;52;t0205
dolnoœl¹skie;jeleniogórski;574;48;0;0;t0206
dolnoœl¹skie;kamiennogórski;862;65;42;42;t0207
dolnoœl¹skie;k³odzki;4039;437;251;176;t0208
dolnoœl¹skie;legnicki;18;18;0;0;t0209
dolnoœl¹skie;lubañski;664;36;0;0;t0210
dolnoœl¹skie;lubiñski;2678;260;121;121;t0211
dolnoœl¹skie;lwówecki;786;78;111;34;t0212
dolnoœl¹skie;milicki;608;76;22;22;t0213
dolnoœl¹skie;oleœnicki;1163;34;78;0;t0214
dolnoœl¹skie;o³awski;1130;78;24;24;t0215
dolnoœl¹skie;polkowicki;6;6;0;0;t0216
dolnoœl¹skie;strzeliñski;547;41;21;21;t0217
dolnoœl¹skie;œredzki;89;0;0;0;t0218
dolnoœl¹skie;œwidnicki;2462;237;449;196;t0219
dolnoœl¹skie;trzebnicki;1471;107;33;33;t0220
dolnoœl¹skie;wa³brzyski;805;29;0;0;t0221
dolnoœl¹skie;wo³owski;578;67;0;0;t0222
dolnoœl¹skie;wroc³awski;575;148;0;0;t0223
dolnoœl¹skie;z¹bkowicki;1516;105;196;52;t0224
dolnoœl¹skie;zgorzelecki;2699;210;634;178;t0225
dolnoœl¹skie;z³otoryjski;446;24;0;0;t0226
dolnoœl¹skie;Jelenia Góra;2315;161;168;97;t0261
dolnoœl¹skie;Legnica;2807;127;361;73;t0262
dolnoœl¹skie;Wroc³aw;31046;2579;4094;1673;t0264
dolnoœl¹skie;Wa³brzych;3977;491;761;169;t0265
kujawsko-pomorskie;aleksandrowski;1407;124;195;48;t0401
kujawsko-pomorskie;brodnicki;963;102;121;48;t0402
kujawsko-pomorskie;bydgoski;269;6;0;0;t0403
kujawsko-pomorskie;che³miñski;640;40;72;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;563;150;143;143;t0405
kujawsko-pomorskie;grudzi¹dzki;110;25;15;15;t0406
kujawsko-pomorskie;inowroc³awski;2236;58;224;0;t0407
kujawsko-pomorskie;lipnowski;896;39;164;6;t0408
kujawsko-pomorskie;mogileñski;530;47;60;4;t0409
kujawsko-pomorskie;nakielski;512;66;22;22;t0410
kujawsko-pomorskie;radziejowski;909;78;218;45;t0411
kujawsko-pomorskie;rypiñski;644;54;220;1;t0412
kujawsko-pomorskie;sêpoleñski;922;64;108;36;t0413
kujawsko-pomorskie;œwiecki;958;141;12;11;t0414
kujawsko-pomorskie;toruñski;559;91;41;41;t0415
kujawsko-pomorskie;tucholski;409;59;40;40;t0416
kujawsko-pomorskie;w¹brzeski;265;18;0;0;t0417
kujawsko-pomorskie;w³oc³awski;499;66;0;0;t0418
kujawsko-pomorskie;¿niñski;963;83;62;62;t0419
kujawsko-pomorskie;Bydgoszcz;14013;1161;1102;353;t0461
kujawsko-pomorskie;Grudzi¹dz;2461;48;217;0;t0462
kujawsko-pomorskie;Toruñ;6157;557;787;227;t0463
kujawsko-pomorskie;W³oc³awek;2265;157;143;70;t0464
lubelskie;bialski;650;166;18;18;t0601
