wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;3757;153;738;23;t00
dolnoœl¹skie;boles³awiecki;9488;299;3559;161;t0201
dolnoœl¹skie;dzier¿oniowski;8320;296;3126;105;t0202
dolnoœl¹skie;g³ogowski;7825;363;2417;26;t0203
dolnoœl¹skie;górowski;2278;89;846;29;t0204
dolnoœl¹skie;jaworski;4571;239;1641;49;t0205
dolnoœl¹skie;jeleniogórski;6205;288;2159;69;t0206
dolnoœl¹skie;kamiennogórski;3793;216;1430;72;t0207
dolnoœl¹skie;k³odzki;20874;722;7996;218;t0208
dolnoœl¹skie;legnicki;2497;83;902;31;t0209
dolnoœl¹skie;lubañski;3836;119;1266;1;t0210
dolnoœl¹skie;lubiñski;15797;422;5419;49;t0211
dolnoœl¹skie;lwówecki;4002;216;1405;89;t0212
dolnoœl¹skie;milicki;4238;93;1496;33;t0213
dolnoœl¹skie;oleœnicki;7160;188;2530;32;t0214
dolnoœl¹skie;o³awski;7842;302;2572;91;t0215
dolnoœl¹skie;polkowicki;1730;98;565;32;t0216
dolnoœl¹skie;strzeliñski;4527;117;1644;51;t0217
dolnoœl¹skie;œredzki;2440;60;795;28;t0218
dolnoœl¹skie;œwidnicki;13142;458;4594;158;t0219
dolnoœl¹skie;trzebnicki;8651;250;3083;26;t0220
dolnoœl¹skie;wa³brzyski;4785;106;1910;19;t0221
dolnoœl¹skie;wo³owski;4762;260;1650;90;t0222
dolnoœl¹skie;wroc³awski;8587;443;2767;148;t0223
dolnoœl¹skie;z¹bkowicki;7249;350;2641;149;t0224
dolnoœl¹skie;zgorzelecki;9370;261;3635;90;t0225
dolnoœl¹skie;z³otoryjski;3454;145;1087;36;t0226
dolnoœl¹skie;Jelenia Góra;10793;299;3831;81;t0261
dolnoœl¹skie;Legnica;10364;131;3620;42;t0262
dolnoœl¹skie;Wroc³aw;129617;3206;45494;827;t0264
dolnoœl¹skie;Wa³brzych;32041;1165;11528;219;t0265
kujawsko-pomorskie;aleksandrowski;20887;783;7620;64;t0401
kujawsko-pomorskie;brodnicki;6798;303;2225;113;t0402
kujawsko-pomorskie;bydgoski;5249;418;1763;130;t0403
kujawsko-pomorskie;che³miñski;4278;150;1569;43;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;3140;66;1029;11;t0405
kujawsko-pomorskie;grudzi¹dzki;1746;115;667;58;t0406
kujawsko-pomorskie;inowroc³awski;13964;444;4832;148;t0407
kujawsko-pomorskie;lipnowski;5617;162;1957;92;t0408
kujawsko-pomorskie;mogileñski;3079;110;1022;34;t0409
kujawsko-pomorskie;nakielski;4322;237;1266;71;t0410
kujawsko-pomorskie;radziejowski;3862;152;1407;44;t0411
kujawsko-pomorskie;rypiñski;3429;135;961;60;t0412
kujawsko-pomorskie;sêpoleñski;5659;268;2043;138;t0413
kujawsko-pomorskie;œwiecki;7664;399;2892;112;t0414
kujawsko-pomorskie;toruñski;5573;207;1890;32;t0415
kujawsko-pomorskie;tucholski;3737;162;1238;47;t0416
kujawsko-pomorskie;w¹brzeski;3370;103;1132;42;t0417
kujawsko-pomorskie;w³oc³awski;5137;198;1880;39;t0418
kujawsko-pomorskie;¿niñski;5259;208;1827;59;t0419
kujawsko-pomorskie;Bydgoszcz;55168;1389;20390;322;t0461
kujawsko-pomorskie;Grudzi¹dz;10274;275;3396;63;t0462
