wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;10370;217;1290;0;t00
dolnoœl¹skie;boles³awiecki;16038;66;4735;0;t0201
dolnoœl¹skie;dzier¿oniowski;14515;472;3965;0;t0202
dolnoœl¹skie;g³ogowski;13447;250;3252;0;t0203
dolnoœl¹skie;górowski;4993;246;1339;0;t0204
dolnoœl¹skie;jaworski;8562;93;2397;0;t0205
dolnoœl¹skie;jeleniogórski;12565;177;3468;0;t0206
dolnoœl¹skie;kamiennogórski;5996;132;1801;0;t0207
dolnoœl¹skie;k³odzki;35427;42;10742;0;t0208
dolnoœl¹skie;legnicki;6530;270;1566;0;t0209
dolnoœl¹skie;lubañski;6339;42;1765;0;t0210
dolnoœl¹skie;lubiñski;28531;541;8118;1;t0211
dolnoœl¹skie;lwówecki;8106;251;2080;0;t0212
dolnoœl¹skie;milicki;7728;224;2267;0;t0213
dolnoœl¹skie;oleœnicki;12775;490;3270;1;t0214
dolnoœl¹skie;o³awski;14503;30;4009;28;t0215
dolnoœl¹skie;polkowicki;3929;155;1050;0;t0216
dolnoœl¹skie;strzeliñski;8097;0;2401;0;t0217
dolnoœl¹skie;œredzki;5693;0;1590;0;t0218
dolnoœl¹skie;œwidnicki;21688;85;6408;0;t0219
dolnoœl¹skie;trzebnicki;15868;193;4571;4;t0220
dolnoœl¹skie;wa³brzyski;9070;137;2717;1;t0221
dolnoœl¹skie;wo³owski;8765;116;2506;0;t0222
dolnoœl¹skie;wroc³awski;18737;612;4913;0;t0223
dolnoœl¹skie;z¹bkowicki;13293;120;3872;1;t0224
dolnoœl¹skie;zgorzelecki;14285;73;4733;0;t0225
dolnoœl¹skie;z³otoryjski;6983;0;1644;0;t0226
dolnoœl¹skie;Jelenia Góra;20008;141;5310;0;t0261
dolnoœl¹skie;Legnica;16475;160;4787;0;t0262
dolnoœl¹skie;Wroc³aw;218250;5853;62263;86;t0264
dolnoœl¹skie;Wa³brzych;66078;1221;16492;12;t0265
kujawsko-pomorskie;aleksandrowski;38034;456;10488;0;t0401
kujawsko-pomorskie;brodnicki;13112;266;3447;0;t0402
kujawsko-pomorskie;bydgoski;11950;199;3027;0;t0403
kujawsko-pomorskie;che³miñski;7938;457;1943;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;6059;67;1563;0;t0405
kujawsko-pomorskie;grudzi¹dzki;3348;0;918;0;t0406
kujawsko-pomorskie;inowroc³awski;24827;402;6696;0;t0407
kujawsko-pomorskie;lipnowski;10160;81;2703;0;t0408
kujawsko-pomorskie;mogileñski;5112;2;1369;1;t0409
kujawsko-pomorskie;nakielski;7691;319;1819;0;t0410
kujawsko-pomorskie;radziejowski;7382;193;1834;0;t0411
kujawsko-pomorskie;rypiñski;6822;198;1705;0;t0412
kujawsko-pomorskie;sêpoleñski;9342;0;2903;0;t0413
kujawsko-pomorskie;œwiecki;14099;215;4004;0;t0414
kujawsko-pomorskie;toruñski;9890;163;2920;0;t0415
kujawsko-pomorskie;tucholski;6616;131;1784;0;t0416
kujawsko-pomorskie;w¹brzeski;5526;0;1678;0;t0417
kujawsko-pomorskie;w³oc³awski;10533;101;3023;0;t0418
kujawsko-pomorskie;¿niñski;9152;154;2494;0;t0419
kujawsko-pomorskie;Bydgoszcz;93773;2192;25274;0;t0461
kujawsko-pomorskie;Grudzi¹dz;22442;100;4414;0;t0462
kujawsko-pomorskie;Toruñ;37261;731;10422;0;t0463
kujawsko-pomorskie;W³oc³awek;16206;279;4403;0;t0464
lubelskie;bialski;15274;177;4539;0;t0601
lubelskie;bi³gorajski;13415;62;3710;1;t0602
lubelskie;che³mski;8128;29;2298;0;t0603
lubelskie;hrubieszowski;10734;0;3255;0;t0604
lubelskie;janowski;8638;30;2600;0;t0605
lubelskie;krasnostawski;9722;44;3042;0;t0606
lubelskie;kraœnicki;14039;51;4067;0;t0607
lubelskie;lubartowski;13480;261;4008;21;t0608
lubelskie;lubelski;19224;178;5777;37;t0609
lubelskie;³êczyñski;10379;30;2862;0;t0610
lubelskie;³ukowski;13904;125;4146;0;t0611
lubelskie;opolski;10314;75;2919;0;t0612
lubelskie;parczewski;7838;350;2376;6;t0613
lubelskie;pu³awski;24948;392;7064;0;t0614
lubelskie;radzyñski;9049;0;2919;0;t0615
lubelskie;rycki;13576;189;3604;0;t0616
lubelskie;œwidnicki;10077;0;3075;0;t0617
lubelskie;tomaszowski;13048;248;3738;0;t0618
lubelskie;w³odawski;9175;158;2553;1;t0619
lubelskie;zamojski;12914;90;3805;0;t0620
lubelskie;Bia³a Podlaska;17535;236;4335;19;t0661
lubelskie;Che³m;13875;186;3387;42;t0662
lubelskie;Lublin;128630;1436;38259;25;t0663
lubelskie;Zamoœæ;22493;305;5030;32;t0664
lubuskie;gorzowski;8018;49;2287;0;t0801
lubuskie;kroœnieñski;11189;50;2687;0;t0802
lubuskie;miêdzyrzecki;15547;290;3986;0;t0803
lubuskie;nowosolski;17224;256;4403;37;t0804
lubuskie;s³ubicki;7510;101;1911;0;t0805
lubuskie;strzelecko-drezdenecki;9204;202;2392;0;t0806
lubuskie;sulêciñski;5567;20;1587;0;t0807
lubuskie;œwiebodziñski;10705;152;3229;5;t0808
lubuskie;zielonogórski;18888;580;3647;0;t0809
lubuskie;¿agañski;9871;0;2641;0;t0810
lubuskie;¿arski;22848;873;5123;0;t0811
lubuskie;wschowski;3891;0;1205;0;t0812
lubuskie;Gorzów Wielkopolski;27439;782;7376;0;t0861
lubuskie;Zielona Góra;32220;495;8711;4;t0862
³ódzkie;be³chatowski;14823;214;4420;0;t1001
³ódzkie;kutnowski;16345;204;4536;0;t1002
³ódzkie;³aski;6151;50;1739;0;t1003
³ódzkie;³êczycki;11051;10;3256;0;t1004
³ódzkie;³owicki;21374;352;6871;2;t1005
³ódzkie;³ódzki wschodni;6857;189;1814;0;t1006
³ódzkie;opoczyñski;10814;34;3136;1;t1007
³ódzkie;pabianicki;20212;293;5276;0;t1008
³ódzkie;pajêczañski;6029;103;1438;0;t1009
³ódzkie;piotrkowski;8860;251;2431;0;t1010
³ódzkie;poddêbicki;5912;1;1533;0;t1011
³ódzkie;radomszczañski;18969;569;5222;0;t1012
³ódzkie;rawski;6317;110;1822;0;t1013
³ódzkie;sieradzki;17678;687;4361;0;t1014
³ódzkie;skierniewicki;5052;38;1327;0;t1015
³ódzkie;tomaszowski;19545;242;5220;30;t1016
³ódzkie;wieluñski;14614;397;3514;0;t1017
³ódzkie;wieruszowski;6669;128;1837;0;t1018
³ódzkie;zduñskowolski;9691;149;2856;1;t1019
³ódzkie;zgierski;23757;296;6832;0;t1020
³ódzkie;brzeziñski;8525;91;2677;0;t1021
³ódzkie;£ódŸ;211171;3072;62603;34;t1061
³ódzkie;Piotrków Trybunalski;16113;128;4580;0;t1062
³ódzkie;Skierniewice;14619;369;3738;0;t1063
ma³opolskie;bocheñski;12195;534;2879;1;t1201
ma³opolskie;brzeski;14201;241;4182;0;t1202
ma³opolskie;chrzanowski;21781;812;5900;48;t1203
ma³opolskie;d¹browski;8619;133;2456;0;t1204
ma³opolskie;gorlicki;19295;50;5932;0;t1205
ma³opolskie;krakowski;28074;761;7399;1;t1206
ma³opolskie;limanowski;17452;189;4831;0;t1207
ma³opolskie;miechowski;15111;101;4189;0;t1208
ma³opolskie;myœlenicki;15705;393;4138;0;t1209
ma³opolskie;nowos¹decki;25569;434;6979;1;t1210
ma³opolskie;nowotarski;27599;352;7400;0;t1211
ma³opolskie;olkuski;15360;462;3829;0;t1212
ma³opolskie;oœwiêcimski;18080;397;4921;0;t1213
ma³opolskie;proszowicki;6582;0;1911;0;t1214
ma³opolskie;suski;14702;0;4138;0;t1215
ma³opolskie;tarnowski;18279;183;5358;0;t1216
ma³opolskie;tatrzañski;8842;116;2765;0;t1217
ma³opolskie;wadowicki;16172;520;4273;185;t1218
ma³opolskie;wielicki;11415;504;2660;1;t1219
ma³opolskie;Kraków;264830;5180;74450;21;t1261
ma³opolskie;Nowy S¹cz;12411;50;2858;0;t1262
ma³opolskie;Tarnów;22573;276;5823;0;t1263
mazowieckie;bia³obrzeski;6367;29;1624;0;t1401
mazowieckie;ciechanowski;20312;168;6187;1;t1402
mazowieckie;garwoliñski;14324;522;3490;0;t1403
mazowieckie;gostyniñski;6906;131;2025;0;t1404
mazowieckie;grodziski;20264;318;5679;3;t1405
mazowieckie;grójecki;19644;701;4706;8;t1406
mazowieckie;kozienicki;8731;152;2226;0;t1407
mazowieckie;legionowski;11890;389;2835;0;t1408
mazowieckie;lipski;7586;77;2262;0;t1409
mazowieckie;³osicki;4696;95;1286;0;t1410
mazowieckie;makowski;8694;0;2429;0;t1411
mazowieckie;miñski;21745;1274;4801;107;t1412
mazowieckie;m³awski;12654;0;3565;0;t1413
mazowieckie;nowodworski;18727;507;5371;4;t1414
mazowieckie;ostro³êcki;12136;147;3410;0;t1415
mazowieckie;ostrowski;10924;179;3238;0;t1416
mazowieckie;otwocki;21695;141;7061;0;t1417
mazowieckie;piaseczyñski;36798;991;8819;32;t1418
mazowieckie;p³ocki;16219;275;4552;0;t1419
mazowieckie;p³oñski;12112;51;3499;0;t1420
mazowieckie;pruszkowski;20753;1120;5784;78;t1421
mazowieckie;przasnyski;9931;50;2796;0;t1422
mazowieckie;przysuski;6756;0;1847;0;t1423
mazowieckie;pu³tuski;10714;100;3211;0;t1424
mazowieckie;radomski;14369;558;4138;6;t1425
mazowieckie;siedlecki;8284;121;2406;1;t1426
mazowieckie;sierpecki;8757;227;2275;23;t1427
mazowieckie;sochaczewski;12368;112;2919;0;t1428
mazowieckie;soko³owski;10935;153;3017;2;t1429
mazowieckie;szyd³owiecki;3697;0;1176;0;t1430
mazowieckie;warszawski zachodni;18354;458;5172;1;t1432
mazowieckie;wêgrowski;10697;52;3083;0;t1433
mazowieckie;wo³omiñski;32343;990;8953;4;t1434
mazowieckie;wyszkowski;13272;50;4036;0;t1435
mazowieckie;zwoleñski;6090;246;1612;33;t1436
mazowieckie;¿uromiñski;6458;0;1899;0;t1437
mazowieckie;¿yrardowski;11642;144;3296;41;t1438
mazowieckie;Ostro³êka;22463;288;5850;0;t1461
mazowieckie;P³ock;31440;592;8770;15;t1462
mazowieckie;Radom;51275;526;13363;0;t1463
mazowieckie;Siedlce;32058;729;8204;0;t1464
mazowieckie;Warszawa;553899;9536;153584;133;t1465
opolskie;brzeski;15869;0;4025;0;t1601
opolskie;g³ubczycki;10001;0;3150;0;t1602
opolskie;kêdzierzyñsko-kozielski;15969;99;4625;0;t1603
opolskie;kluczborski;10593;139;2694;0;t1604
opolskie;krapkowicki;14793;827;3283;0;t1605
opolskie;namys³owski;5834;0;1793;0;t1606
opolskie;nyski;19354;54;5738;0;t1607
opolskie;oleski;10882;104;3156;0;t1608
opolskie;opolski;16860;263;4565;0;t1609
opolskie;prudnicki;8045;0;2514;0;t1610
opolskie;strzelecki;11184;50;3261;0;t1611
opolskie;Opole;48707;515;14802;141;t1661
podkarpackie;bieszczadzki;2665;36;826;0;t1801
podkarpackie;brzozowski;13352;131;3688;20;t1802
podkarpackie;dêbicki;16913;571;4978;178;t1803
podkarpackie;jaros³awski;9994;298;2563;1;t1804
podkarpackie;jasielski;15100;0;4413;0;t1805
podkarpackie;kolbuszowski;6388;158;1963;4;t1806
podkarpackie;kroœnieñski;15003;214;4588;0;t1807
podkarpackie;le¿ajski;9775;50;3049;0;t1808
podkarpackie;lubaczowski;10150;5;2896;0;t1809
podkarpackie;³añcucki;11754;78;3387;0;t1810
podkarpackie;mielecki;20453;776;5617;115;t1811
podkarpackie;ni¿añski;8963;60;2647;0;t1812
podkarpackie;przemyski;5018;0;1497;0;t1813
podkarpackie;przeworski;8944;0;2709;0;t1814
podkarpackie;ropczycko-sêdziszowski;9371;248;2752;29;t1815
podkarpackie;rzeszowski;17378;112;5365;7;t1816
podkarpackie;sanocki;10174;397;2727;42;t1817
podkarpackie;stalowowolski;21843;139;6763;0;t1818
podkarpackie;strzy¿owski;8247;42;2583;0;t1819
podkarpackie;tarnobrzeski;4403;0;1298;0;t1820
podkarpackie;leski;3330;6;895;0;t1821
podkarpackie;Krosno;10316;303;2548;0;t1861
podkarpackie;Przemyœl;13795;82;3852;0;t1862
podkarpackie;Rzeszów;135874;3460;33792;169;t1863
podkarpackie;Tarnobrzeg;13656;466;3581;0;t1864
podlaskie;augustowski;9961;0;2864;0;t2001
podlaskie;bia³ostocki;19240;280;6429;100;t2002
podlaskie;bielski;11336;0;3400;0;t2003
podlaskie;grajewski;6102;34;1813;1;t2004
podlaskie;hajnowski;9472;91;2934;0;t2005
podlaskie;kolneñski;6364;88;2066;0;t2006
podlaskie;³om¿yñski;4353;0;1262;0;t2007
podlaskie;moniecki;5757;75;1704;1;t2008
podlaskie;sejneñski;3401;50;931;0;t2009
podlaskie;siemiatycki;6877;74;2093;0;t2010
podlaskie;sokólski;10642;104;2868;0;t2011
podlaskie;suwalski;2680;0;878;0;t2012
podlaskie;wysokomazowiecki;12565;114;3669;0;t2013
podlaskie;zambrowski;4392;9;1333;0;t2014
podlaskie;Bia³ystok;113036;2617;30933;655;t2061
podlaskie;£om¿a;16173;240;4330;1;t2062
podlaskie;Suwa³ki;12719;1;3676;0;t2063
pomorskie;bytowski;15956;83;4959;0;t2201
pomorskie;chojnicki;15122;340;3718;4;t2202
pomorskie;cz³uchowski;8517;60;2452;0;t2203
pomorskie;gdañski;10954;49;3386;0;t2204
pomorskie;kartuski;17441;288;5335;1;t2205
pomorskie;koœcierski;14194;111;4123;0;t2206
pomorskie;kwidzyñski;10683;0;3079;0;t2207
pomorskie;lêborski;12511;154;3786;0;t2208
pomorskie;malborski;9905;0;2899;0;t2209
pomorskie;nowodworski;7734;136;2146;1;t2210
pomorskie;pucki;9834;52;2764;0;t2211
pomorskie;s³upski;8164;131;2408;0;t2212
pomorskie;starogardzki;21131;415;6379;0;t2213
pomorskie;tczewski;16559;111;4834;0;t2214
pomorskie;wejherowski;30006;1108;8319;6;t2215
pomorskie;sztumski;7816;102;2384;0;t2216
pomorskie;Gdañsk;169139;2369;48061;16;t2261
