wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;5899;69;1112;0;t00
dolnoœl¹skie;boles³awiecki;12565;151;4508;0;t0201
dolnoœl¹skie;dzier¿oniowski;11174;30;3827;0;t0202
dolnoœl¹skie;g³ogowski;10471;82;3185;0;t0203
dolnoœl¹skie;górowski;3690;60;1306;0;t0204
dolnoœl¹skie;jaworski;7106;201;2370;40;t0205
dolnoœl¹skie;jeleniogórski;9632;189;3301;187;t0206
dolnoœl¹skie;kamiennogórski;4769;0;1791;0;t0207
dolnoœl¹skie;k³odzki;28740;174;10493;50;t0208
dolnoœl¹skie;legnicki;4291;20;1403;0;t0209
dolnoœl¹skie;lubañski;5280;106;1684;21;t0210
dolnoœl¹skie;lubiñski;22651;317;7758;82;t0211
dolnoœl¹skie;lwówecki;5684;36;2065;30;t0212
dolnoœl¹skie;milicki;6085;30;2105;0;t0213
dolnoœl¹skie;oleœnicki;9670;32;3249;0;t0214
dolnoœl¹skie;o³awski;11659;301;3653;117;t0215
dolnoœl¹skie;polkowicki;2909;30;1028;10;t0216
dolnoœl¹skie;strzeliñski;6431;87;2289;1;t0217
dolnoœl¹skie;œredzki;4373;73;1490;43;t0218
dolnoœl¹skie;œwidnicki;17593;101;6178;48;t0219
dolnoœl¹skie;trzebnicki;12203;151;4233;100;t0220
dolnoœl¹skie;wa³brzyski;6818;0;2577;0;t0221
dolnoœl¹skie;wo³owski;6783;33;2393;0;t0222
dolnoœl¹skie;wroc³awski;13294;194;4608;40;t0223
dolnoœl¹skie;z¹bkowicki;10658;158;3671;29;t0224
dolnoœl¹skie;zgorzelecki;12043;128;4569;0;t0225
dolnoœl¹skie;z³otoryjski;5208;22;1621;0;t0226
dolnoœl¹skie;Jelenia Góra;14786;243;4996;0;t0261
dolnoœl¹skie;Legnica;13813;196;4514;71;t0262
dolnoœl¹skie;Wroc³aw;175138;2050;58653;429;t0264
dolnoœl¹skie;Wa³brzych;52257;1120;14787;212;t0265
kujawsko-pomorskie;aleksandrowski;31916;385;10002;60;t0401
kujawsko-pomorskie;brodnicki;9916;131;3285;0;t0402
kujawsko-pomorskie;bydgoski;8473;80;2931;10;t0403
kujawsko-pomorskie;che³miñski;5917;87;1938;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;4705;0;1516;0;t0405
kujawsko-pomorskie;grudzi¹dzki;2625;0;885;0;t0406
kujawsko-pomorskie;inowroc³awski;20457;302;6553;0;t0407
kujawsko-pomorskie;lipnowski;7717;121;2664;0;t0408
kujawsko-pomorskie;mogileñski;4394;70;1348;0;t0409
kujawsko-pomorskie;nakielski;5980;0;1788;0;t0410
kujawsko-pomorskie;radziejowski;5609;10;1824;0;t0411
kujawsko-pomorskie;rypiñski;5023;71;1583;30;t0412
kujawsko-pomorskie;sêpoleñski;7485;1;2781;0;t0413
kujawsko-pomorskie;œwiecki;10897;89;3948;0;t0414
kujawsko-pomorskie;toruñski;7895;80;2720;0;t0415
kujawsko-pomorskie;tucholski;4989;73;1667;0;t0416
kujawsko-pomorskie;w¹brzeski;4699;0;1663;0;t0417
kujawsko-pomorskie;w³oc³awski;7932;30;3008;0;t0418
kujawsko-pomorskie;¿niñski;7150;80;2389;0;t0419
kujawsko-pomorskie;Bydgoszcz;71875;1285;24640;69;t0461
kujawsko-pomorskie;Grudzi¹dz;17015;58;4309;0;t0462
kujawsko-pomorskie;Toruñ;30139;627;10162;58;t0463
kujawsko-pomorskie;W³oc³awek;13019;123;4358;0;t0464
lubelskie;bialski;11673;176;4120;64;t0601
lubelskie;bi³gorajski;10796;83;3557;0;t0602
lubelskie;che³mski;6173;58;2098;0;t0603
lubelskie;hrubieszowski;8803;159;2986;36;t0604
lubelskie;janowski;7166;40;2502;0;t0605
lubelskie;krasnostawski;8204;125;2994;0;t0606
lubelskie;kraœnicki;10725;96;3732;17;t0607
lubelskie;lubartowski;10993;40;3895;0;t0608
lubelskie;lubelski;15227;143;5447;0;t0609
lubelskie;³êczyñski;8083;53;2732;50;t0610
lubelskie;³ukowski;11197;175;3869;39;t0611
lubelskie;opolski;8109;164;2813;0;t0612
lubelskie;parczewski;6280;233;2185;0;t0613
lubelskie;pu³awski;18701;151;6925;31;t0614
lubelskie;radzyñski;7588;93;2773;40;t0615
lubelskie;rycki;10260;309;3411;21;t0616
lubelskie;œwidnicki;8190;80;2945;0;t0617
lubelskie;tomaszowski;10408;20;3697;0;t0618
lubelskie;w³odawski;7082;50;2476;0;t0619
lubelskie;zamojski;10398;216;3661;0;t0620
lubelskie;Bia³a Podlaska;13674;317;4023;0;t0661
lubelskie;Che³m;10599;139;3257;0;t0662
lubelskie;Lublin;105451;1727;36513;302;t0663
lubelskie;Zamoœæ;16194;400;4684;7;t0664
lubuskie;gorzowski;6177;22;2184;0;t0801
lubuskie;kroœnieñski;8755;345;2558;0;t0802
lubuskie;miêdzyrzecki;11461;238;3540;0;t0803
lubuskie;nowosolski;13301;236;4218;10;t0804
lubuskie;s³ubicki;5856;214;1844;0;t0805
lubuskie;strzelecko-drezdenecki;6591;57;2215;0;t0806
lubuskie;sulêciñski;4434;50;1434;0;t0807
lubuskie;œwiebodziñski;7935;0;2948;0;t0808
lubuskie;zielonogórski;9796;2;3495;0;t0809
lubuskie;¿agañski;7439;0;2635;0;t0810
lubuskie;¿arski;16097;238;4927;30;t0811
lubuskie;wschowski;3327;0;1134;0;t0812
lubuskie;Gorzów Wielkopolski;20652;414;6710;67;t0861
lubuskie;Zielona Góra;27171;283;8607;0;t0862
³ódzkie;be³chatowski;11992;127;4279;0;t1001
³ódzkie;kutnowski;12247;49;4489;0;t1002
³ódzkie;³aski;4972;60;1674;0;t1003
³ódzkie;³êczycki;8875;161;3226;0;t1004
³ódzkie;³owicki;17662;189;6557;0;t1005
³ódzkie;³ódzki wschodni;5249;31;1777;0;t1006
³ódzkie;opoczyñski;8677;149;2950;4;t1007
³ódzkie;pabianicki;15825;329;5084;0;t1008
³ódzkie;pajêczañski;4535;30;1429;0;t1009
³ódzkie;piotrkowski;6414;29;2334;0;t1010
³ódzkie;poddêbicki;4562;50;1529;0;t1011
³ódzkie;radomszczañski;14818;119;5141;0;t1012
³ódzkie;rawski;4850;0;1812;0;t1013
³ódzkie;sieradzki;12937;160;4258;0;t1014
³ódzkie;skierniewicki;3543;104;1297;0;t1015
³ódzkie;tomaszowski;14553;75;4734;0;t1016
³ódzkie;wieluñski;10857;154;3465;0;t1017
³ódzkie;wieruszowski;5169;52;1826;0;t1018
³ódzkie;zduñskowolski;7691;108;2660;31;t1019
³ódzkie;zgierski;18620;110;6682;24;t1020
³ódzkie;brzeziñski;6901;81;2493;80;t1021
³ódzkie;£ódŸ;169303;1955;60506;154;t1061
³ódzkie;Piotrków Trybunalski;13301;166;4407;0;t1062
³ódzkie;Skierniewice;11006;66;3566;0;t1063
ma³opolskie;bocheñski;9715;30;2867;0;t1201
ma³opolskie;brzeski;11179;0;3806;0;t1202
ma³opolskie;chrzanowski;16584;73;5784;30;t1203
ma³opolskie;d¹browski;6907;45;2392;0;t1204
ma³opolskie;gorlicki;15949;135;5766;0;t1205
ma³opolskie;krakowski;19911;161;7170;20;t1206
ma³opolskie;limanowski;13434;28;4718;0;t1207
ma³opolskie;miechowski;11807;43;3960;33;t1208
ma³opolskie;myœlenicki;12453;93;3985;0;t1209
ma³opolskie;nowos¹decki;19257;222;6541;58;t1210
ma³opolskie;nowotarski;21898;275;7358;0;t1211
ma³opolskie;olkuski;11521;0;3758;0;t1212
ma³opolskie;oœwiêcimski;14510;51;4831;10;t1213
ma³opolskie;proszowicki;5258;0;1898;0;t1214
ma³opolskie;suski;11951;220;4030;0;t1215
ma³opolskie;tarnowski;13781;108;5068;30;t1216
ma³opolskie;tatrzañski;7437;85;2720;0;t1217
ma³opolskie;wadowicki;12868;59;3984;0;t1218
ma³opolskie;wielicki;7492;183;2535;53;t1219
ma³opolskie;Kraków;214693;2642;71022;225;t1261
ma³opolskie;Nowy S¹cz;10265;211;2758;0;t1262
ma³opolskie;Tarnów;18429;419;5808;30;t1263
