wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;1447;56;400;18;t00
dolnoœl¹skie;boles³awiecki;8083;29;3058;23;t0201
dolnoœl¹skie;dzier¿oniowski;6618;134;2415;24;t0202
dolnoœl¹skie;g³ogowski;5789;213;2047;101;t0203
dolnoœl¹skie;górowski;1526;30;450;30;t0204
dolnoœl¹skie;jaworski;3548;79;1302;50;t0205
dolnoœl¹skie;jeleniogórski;4558;130;1456;117;t0206
dolnoœl¹skie;kamiennogórski;3151;60;1181;38;t0207
dolnoœl¹skie;k³odzki;17440;371;6401;196;t0208
dolnoœl¹skie;legnicki;1652;54;528;41;t0209
dolnoœl¹skie;lubañski;2925;122;1010;42;t0210
dolnoœl¹skie;lubiñski;12575;565;4384;356;t0211
dolnoœl¹skie;lwówecki;3235;74;1079;18;t0212
dolnoœl¹skie;milicki;3504;78;1252;76;t0213
dolnoœl¹skie;oleœnicki;5586;253;2028;46;t0214
dolnoœl¹skie;o³awski;6115;163;2042;45;t0215
dolnoœl¹skie;polkowicki;1243;42;357;42;t0216
dolnoœl¹skie;strzeliñski;3074;130;783;41;t0217
dolnoœl¹skie;œredzki;1925;77;603;22;t0218
dolnoœl¹skie;œwidnicki;10694;166;3720;30;t0219
dolnoœl¹skie;trzebnicki;6730;196;2421;47;t0220
dolnoœl¹skie;wa³brzyski;3655;117;1397;105;t0221
dolnoœl¹skie;wo³owski;3729;42;1274;35;t0222
dolnoœl¹skie;wroc³awski;6006;217;1741;123;t0223
dolnoœl¹skie;z¹bkowicki;5650;85;1996;13;t0224
dolnoœl¹skie;zgorzelecki;7774;229;2914;196;t0225
dolnoœl¹skie;z³otoryjski;2638;112;832;91;t0226
dolnoœl¹skie;Jelenia Góra;8248;74;3169;22;t0261
dolnoœl¹skie;Legnica;8727;200;3141;43;t0262
dolnoœl¹skie;Wroc³aw;102380;2371;39231;1095;t0264
dolnoœl¹skie;Wa³brzych;22020;888;7218;638;t0265
kujawsko-pomorskie;aleksandrowski;11041;413;4687;340;t0401
kujawsko-pomorskie;brodnicki;5227;159;1671;43;t0402
kujawsko-pomorskie;bydgoski;3795;22;1156;0;t0403
kujawsko-pomorskie;che³miñski;3151;47;1102;30;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;2384;74;802;45;t0405
kujawsko-pomorskie;grudzi¹dzki;1327;62;436;6;t0406
kujawsko-pomorskie;inowroc³awski;10272;261;3840;106;t0407
kujawsko-pomorskie;lipnowski;4512;181;1510;66;t0408
kujawsko-pomorskie;mogileñski;2416;128;778;88;t0409
kujawsko-pomorskie;nakielski;3245;112;1019;0;t0410
kujawsko-pomorskie;radziejowski;3211;116;1115;40;t0411
kujawsko-pomorskie;rypiñski;2593;1;717;0;t0412
kujawsko-pomorskie;sêpoleñski;4555;110;1565;30;t0413
kujawsko-pomorskie;œwiecki;6030;178;2251;91;t0414
kujawsko-pomorskie;toruñski;3738;158;1303;95;t0415
kujawsko-pomorskie;tucholski;2753;42;842;27;t0416
kujawsko-pomorskie;w¹brzeski;2503;152;730;103;t0417
kujawsko-pomorskie;w³oc³awski;4000;73;1339;31;t0418
kujawsko-pomorskie;¿niñski;4139;142;1385;29;t0419
kujawsko-pomorskie;Bydgoszcz;45521;975;17629;309;t0461
kujawsko-pomorskie;Grudzi¹dz;7785;37;2978;23;t0462
kujawsko-pomorskie;Toruñ;18737;360;7164;230;t0463
kujawsko-pomorskie;W³oc³awek;7566;24;3033;12;t0464
lubelskie;bialski;5949;262;1821;175;t0601
lubelskie;bi³gorajski;5720;209;2083;105;t0602
lubelskie;che³mski;2731;155;881;89;t0603
lubelskie;hrubieszowski;4497;243;1393;99;t0604
lubelskie;janowski;4335;126;1653;105;t0605
lubelskie;krasnostawski;5035;141;1827;76;t0606
lubelskie;kraœnicki;5994;225;2290;102;t0607
lubelskie;lubartowski;5375;109;1909;37;t0608
lubelskie;lubelski;7982;316;2567;160;t0609
lubelskie;³êczyñski;4725;247;1490;61;t0610
lubelskie;³ukowski;6143;228;2060;136;t0611
lubelskie;opolski;3932;261;1238;36;t0612
lubelskie;parczewski;3397;180;1196;106;t0613
lubelskie;pu³awski;11490;362;4194;181;t0614
lubelskie;radzyñski;4446;205;1461;96;t0615
lubelskie;rycki;4563;202;1414;64;t0616
lubelskie;œwidnicki;4629;175;1760;96;t0617
lubelskie;tomaszowski;5870;189;2067;101;t0618
lubelskie;w³odawski;3870;140;1295;60;t0619
lubelskie;zamojski;5216;241;1779;197;t0620
lubelskie;Bia³a Podlaska;8069;318;3350;130;t0661
lubelskie;Che³m;6002;193;2104;86;t0662
lubelskie;Lublin;60599;1513;22472;810;t0663
lubelskie;Zamoœæ;8358;228;2868;84;t0664
lubuskie;gorzowski;3314;42;1042;18;t0801
lubuskie;kroœnieñski;4284;206;1431;84;t0802
lubuskie;miêdzyrzecki;6408;205;2306;46;t0803
lubuskie;nowosolski;6802;185;2401;85;t0804
lubuskie;s³ubicki;2986;60;921;49;t0805
lubuskie;strzelecko-drezdenecki;3640;66;1214;17;t0806
lubuskie;sulêciñski;2579;52;962;18;t0807
lubuskie;œwiebodziñski;4975;143;1895;68;t0808
lubuskie;zielonogórski;5470;155;1863;26;t0809
lubuskie;¿agañski;3881;71;1273;28;t0810
