wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4055;63;796;0;t00
dolnoœl¹skie;boles³awiecki;9937;0;3913;0;t0201
dolnoœl¹skie;dzier¿oniowski;8862;0;3267;0;t0202
dolnoœl¹skie;g³ogowski;8324;0;2587;0;t0203
dolnoœl¹skie;górowski;2485;90;892;0;t0204
dolnoœl¹skie;jaworski;4913;0;1767;0;t0205
dolnoœl¹skie;jeleniogórski;6714;0;2339;0;t0206
dolnoœl¹skie;kamiennogórski;3986;0;1533;0;t0207
dolnoœl¹skie;k³odzki;22251;32;8619;0;t0208
dolnoœl¹skie;legnicki;2826;0;988;0;t0209
dolnoœl¹skie;lubañski;3992;44;1310;0;t0210
dolnoœl¹skie;lubiñski;16646;99;5592;0;t0211
dolnoœl¹skie;lwówecki;4167;0;1483;0;t0212
dolnoœl¹skie;milicki;4646;0;1687;0;t0213
dolnoœl¹skie;oleœnicki;7524;60;2693;0;t0214
dolnoœl¹skie;o³awski;8332;30;2672;0;t0215
dolnoœl¹skie;polkowicki;1928;0;678;0;t0216
dolnoœl¹skie;strzeliñski;4819;0;1785;0;t0217
dolnoœl¹skie;œredzki;2765;0;911;0;t0218
dolnoœl¹skie;œwidnicki;13797;0;4891;0;t0219
dolnoœl¹skie;trzebnicki;9238;0;3278;0;t0220
dolnoœl¹skie;wa³brzyski;5220;55;2084;30;t0221
dolnoœl¹skie;wo³owski;5212;30;1822;0;t0222
dolnoœl¹skie;wroc³awski;9288;0;3154;0;t0223
dolnoœl¹skie;z¹bkowicki;7733;30;2889;2;t0224
dolnoœl¹skie;zgorzelecki;9861;0;3874;0;t0225
dolnoœl¹skie;z³otoryjski;3685;0;1224;0;t0226
dolnoœl¹skie;Jelenia Góra;11466;0;4185;0;t0261
dolnoœl¹skie;Legnica;10754;0;3683;0;t0262
dolnoœl¹skie;Wroc³aw;137388;1779;48030;309;t0264
dolnoœl¹skie;Wa³brzych;34595;736;11808;8;t0265
kujawsko-pomorskie;aleksandrowski;22515;294;8054;3;t0401
kujawsko-pomorskie;brodnicki;7305;0;2518;0;t0402
kujawsko-pomorskie;bydgoski;5703;24;2030;6;t0403
kujawsko-pomorskie;che³miñski;4555;0;1683;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;3516;0;1173;0;t0405
kujawsko-pomorskie;grudzi¹dzki;1875;0;703;0;t0406
kujawsko-pomorskie;inowroc³awski;14970;108;5285;0;t0407
kujawsko-pomorskie;lipnowski;6035;0;2115;0;t0408
kujawsko-pomorskie;mogileñski;3292;0;1120;0;t0409
kujawsko-pomorskie;nakielski;4554;0;1403;0;t0410
kujawsko-pomorskie;radziejowski;4124;0;1491;0;t0411
kujawsko-pomorskie;rypiñski;3756;0;1082;0;t0412
kujawsko-pomorskie;sêpoleñski;6019;0;2219;0;t0413
kujawsko-pomorskie;œwiecki;8307;60;3201;48;t0414
kujawsko-pomorskie;toruñski;6052;80;2083;30;t0415
kujawsko-pomorskie;tucholski;3943;18;1333;17;t0416
kujawsko-pomorskie;w¹brzeski;3630;0;1265;0;t0417
kujawsko-pomorskie;w³oc³awski;5701;29;2221;28;t0418
kujawsko-pomorskie;¿niñski;5615;0;1993;0;t0419
kujawsko-pomorskie;Bydgoszcz;57556;100;21427;0;t0461
kujawsko-pomorskie;Grudzi¹dz;10667;0;3622;0;t0462
kujawsko-pomorskie;Toruñ;24744;172;8900;13;t0463
kujawsko-pomorskie;W³oc³awek;10330;0;3765;0;t0464
lubelskie;bialski;8575;0;3053;0;t0601
lubelskie;bi³gorajski;8259;0;2980;0;t0602
lubelskie;che³mski;4158;0;1458;0;t0603
lubelskie;hrubieszowski;6483;0;2168;0;t0604
lubelskie;janowski;5809;0;2208;0;t0605
lubelskie;krasnostawski;6485;0;2556;0;t0606
lubelskie;kraœnicki;8234;39;3189;21;t0607
lubelskie;lubartowski;8220;60;3006;30;t0608
lubelskie;lubelski;11205;89;4050;58;t0609
lubelskie;³êczyñski;6160;0;2248;0;t0610
lubelskie;³ukowski;8605;0;2965;0;t0611
lubelskie;opolski;5747;0;2017;0;t0612
lubelskie;parczewski;4618;0;1721;0;t0613
lubelskie;pu³awski;14870;120;5698;30;t0614
lubelskie;radzyñski;5924;0;2165;0;t0615
lubelskie;rycki;7215;0;2419;0;t0616
lubelskie;œwidnicki;6137;0;2325;0;t0617
lubelskie;tomaszowski;7906;0;2919;0;t0618
lubelskie;w³odawski;5250;0;1862;0;t0619
lubelskie;zamojski;7437;0;2809;0;t0620
lubelskie;Bia³a Podlaska;9929;30;3708;0;t0661
lubelskie;Che³m;8270;126;2790;49;t0662
lubelskie;Lublin;81997;477;29386;2;t0663
lubelskie;Zamoœæ;11193;128;3784;0;t0664
lubuskie;gorzowski;4613;30;1603;13;t0801
lubuskie;kroœnieñski;5805;1;1986;0;t0802
lubuskie;miêdzyrzecki;8097;99;2820;0;t0803
lubuskie;nowosolski;9586;90;3404;0;t0804
lubuskie;s³ubicki;3996;0;1453;0;t0805
