wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;2972;425;605;62;t00
dolnoœl¹skie;boles³awiecki;8929;217;3383;84;t0201
dolnoœl¹skie;dzier¿oniowski;7604;262;2911;206;t0202
dolnoœl¹skie;g³ogowski;7151;485;2358;151;t0203
dolnoœl¹skie;górowski;1888;96;662;60;t0204
dolnoœl¹skie;jaworski;4289;139;1551;112;t0205
dolnoœl¹skie;jeleniogórski;5522;299;1893;115;t0206
dolnoœl¹skie;kamiennogórski;3476;113;1310;82;t0207
dolnoœl¹skie;k³odzki;19523;876;7456;520;t0208
dolnoœl¹skie;legnicki;1983;227;780;195;t0209
dolnoœl¹skie;lubañski;3480;134;1235;70;t0210
dolnoœl¹skie;lubiñski;14310;491;5158;286;t0211
dolnoœl¹skie;lwówecki;3669;175;1275;65;t0212
dolnoœl¹skie;milicki;3926;190;1386;88;t0213
dolnoœl¹skie;oleœnicki;6388;496;2386;183;t0214
dolnoœl¹skie;o³awski;7209;317;2430;156;t0215
dolnoœl¹skie;polkowicki;1569;201;502;68;t0216
dolnoœl¹skie;strzeliñski;3623;277;1081;195;t0217
dolnoœl¹skie;œredzki;2322;131;762;78;t0218
dolnoœl¹skie;œwidnicki;12253;417;4401;203;t0219
dolnoœl¹skie;trzebnicki;7830;364;2861;256;t0220
dolnoœl¹skie;wa³brzyski;4094;134;1619;96;t0221
dolnoœl¹skie;wo³owski;4283;229;1512;126;t0222
dolnoœl¹skie;wroc³awski;7659;450;2450;296;t0223
dolnoœl¹skie;z¹bkowicki;6568;255;2369;194;t0224
dolnoœl¹skie;zgorzelecki;8733;316;3338;169;t0225
dolnoœl¹skie;z³otoryjski;3027;106;955;42;t0226
dolnoœl¹skie;Jelenia Góra;9725;564;3639;200;t0261
dolnoœl¹skie;Legnica;9724;333;3467;195;t0262
dolnoœl¹skie;Wroc³aw;117710;3628;43665;1515;t0264
dolnoœl¹skie;Wa³brzych;26552;1014;9795;510;t0265
kujawsko-pomorskie;aleksandrowski;14357;848;6603;432;t0401
kujawsko-pomorskie;brodnicki;6257;289;2037;166;t0402
kujawsko-pomorskie;bydgoski;4761;317;1621;159;t0403
kujawsko-pomorskie;che³miñski;3861;156;1471;101;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;2860;151;958;79;t0405
kujawsko-pomorskie;grudzi¹dzki;1550;96;557;64;t0406
kujawsko-pomorskie;inowroc³awski;12295;525;4509;190;t0407
kujawsko-pomorskie;lipnowski;5148;262;1816;148;t0408
kujawsko-pomorskie;mogileñski;2868;181;916;49;t0409
kujawsko-pomorskie;nakielski;3875;217;1189;69;t0410
kujawsko-pomorskie;radziejowski;3568;165;1327;114;t0411
kujawsko-pomorskie;rypiñski;3241;233;891;73;t0412
kujawsko-pomorskie;sêpoleñski;5231;288;1867;133;t0413
kujawsko-pomorskie;œwiecki;6943;268;2658;136;t0414
kujawsko-pomorskie;toruñski;4445;221;1708;159;t0415
kujawsko-pomorskie;tucholski;3389;245;1173;182;t0416
kujawsko-pomorskie;w¹brzeski;2981;160;966;122;t0417
kujawsko-pomorskie;w³oc³awski;4823;386;1802;278;t0418
kujawsko-pomorskie;¿niñski;4739;179;1675;134;t0419
kujawsko-pomorskie;Bydgoszcz;50925;1957;19378;831;t0461
kujawsko-pomorskie;Grudzi¹dz;9229;501;3228;83;t0462
kujawsko-pomorskie;Toruñ;20852;522;8127;425;t0463
kujawsko-pomorskie;W³oc³awek;8895;382;3348;161;t0464
lubelskie;bialski;7107;593;2339;332;t0601
lubelskie;bi³gorajski;6907;488;2441;205;t0602
lubelskie;che³mski;3313;307;1229;175;t0603
lubelskie;hrubieszowski;5392;308;1761;154;t0604
lubelskie;janowski;5039;255;1951;114;t0605
lubelskie;krasnostawski;5632;229;2131;139;t0606
lubelskie;kraœnicki;6943;405;2729;219;t0607
lubelskie;lubartowski;6528;442;2364;160;t0608
lubelskie;lubelski;9278;632;3151;349;t0609
lubelskie;³êczyñski;5434;265;1960;207;t0610
lubelskie;³ukowski;7323;375;2401;152;t0611
lubelskie;opolski;4754;254;1672;153;t0612
lubelskie;parczewski;3920;267;1502;201;t0613
lubelskie;pu³awski;12777;485;4874;219;t0614
lubelskie;radzyñski;5135;290;1835;172;t0615
lubelskie;rycki;5570;415;1823;228;t0616
lubelskie;œwidnicki;5351;288;2024;109;t0617
lubelskie;tomaszowski;6691;261;2369;117;t0618
