wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;12827;83;1367;12;t00
dolnoœl¹skie;boles³awiecki;18246;51;5061;0;t0201
dolnoœl¹skie;dzier¿oniowski;16693;100;4461;0;t0202
dolnoœl¹skie;g³ogowski;15365;42;3543;0;t0203
dolnoœl¹skie;górowski;5865;372;1582;89;t0204
dolnoœl¹skie;jaworski;9782;101;2634;0;t0205
dolnoœl¹skie;jeleniogórski;14954;124;3998;0;t0206
dolnoœl¹skie;kamiennogórski;6976;55;1962;0;t0207
dolnoœl¹skie;k³odzki;39781;61;11711;0;t0208
dolnoœl¹skie;legnicki;7858;285;1745;6;t0209
dolnoœl¹skie;lubañski;7024;49;2049;31;t0210
dolnoœl¹skie;lubiñski;33605;720;8405;0;t0211
dolnoœl¹skie;lwówecki;9548;299;2292;0;t0212
dolnoœl¹skie;milicki;9048;144;2476;0;t0213
dolnoœl¹skie;oleœnicki;15085;698;3556;55;t0214
dolnoœl¹skie;o³awski;16361;0;4578;0;t0215
dolnoœl¹skie;polkowicki;4950;160;1204;0;t0216
dolnoœl¹skie;strzeliñski;9592;0;2688;0;t0217
dolnoœl¹skie;œredzki;6548;0;1847;0;t0218
dolnoœl¹skie;œwidnicki;24751;207;6935;0;t0219
dolnoœl¹skie;trzebnicki;18409;150;5138;0;t0220
dolnoœl¹skie;wa³brzyski;10354;50;2910;0;t0221
dolnoœl¹skie;wo³owski;9664;0;2666;0;t0222
dolnoœl¹skie;wroc³awski;23038;649;5564;35;t0223
dolnoœl¹skie;z¹bkowicki;15474;274;4196;25;t0224
dolnoœl¹skie;zgorzelecki;15799;84;5063;0;t0225
dolnoœl¹skie;z³otoryjski;8243;143;1791;0;t0226
dolnoœl¹skie;Jelenia Góra;23354;322;5745;1;t0261
dolnoœl¹skie;Legnica;18149;230;4900;0;t0262
dolnoœl¹skie;Wroc³aw;255871;4442;66438;244;t0264
dolnoœl¹skie;Wa³brzych;75171;930;16842;10;t0265
kujawsko-pomorskie;aleksandrowski;43806;990;11412;427;t0401
kujawsko-pomorskie;brodnicki;15292;181;3718;0;t0402
kujawsko-pomorskie;bydgoski;14641;261;3466;0;t0403
kujawsko-pomorskie;che³miñski;9223;238;2173;30;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;7024;72;1802;0;t0405
kujawsko-pomorskie;grudzi¹dzki;3894;48;1073;0;t0406
kujawsko-pomorskie;inowroc³awski;28770;530;7155;32;t0407
kujawsko-pomorskie;lipnowski;11587;78;2985;0;t0408
kujawsko-pomorskie;mogileñski;6122;30;1612;0;t0409
kujawsko-pomorskie;nakielski;8997;233;1997;0;t0410
kujawsko-pomorskie;radziejowski;8927;168;2065;0;t0411
kujawsko-pomorskie;rypiñski;7791;201;1938;0;t0412
kujawsko-pomorskie;sêpoleñski;10984;300;3224;0;t0413
kujawsko-pomorskie;œwiecki;16272;379;4368;0;t0414
kujawsko-pomorskie;toruñski;11258;211;3214;1;t0415
kujawsko-pomorskie;tucholski;7789;223;1957;0;t0416
kujawsko-pomorskie;w¹brzeski;6323;157;1852;0;t0417
kujawsko-pomorskie;w³oc³awski;12451;212;3385;0;t0418
kujawsko-pomorskie;¿niñski;10609;59;2683;0;t0419
kujawsko-pomorskie;Bydgoszcz;110138;1922;26702;31;t0461
kujawsko-pomorskie;Grudzi¹dz;27921;302;4661;0;t0462
kujawsko-pomorskie;Toruñ;42337;774;11460;184;t0463
kujawsko-pomorskie;W³oc³awek;18544;150;4724;1;t0464
lubelskie;bialski;17596;201;5034;57;t0601
lubelskie;bi³gorajski;15057;0;4212;0;t0602
lubelskie;che³mski;9871;0;2775;0;t0603
lubelskie;hrubieszowski;11999;0;3501;0;t0604
lubelskie;janowski;9800;89;2915;0;t0605
lubelskie;krasnostawski;10872;139;3335;0;t0606
lubelskie;kraœnicki;16157;72;4664;1;t0607
lubelskie;lubartowski;15450;436;4526;112;t0608
lubelskie;lubelski;22829;185;6333;30;t0609
lubelskie;³êczyñski;11789;0;3122;0;t0610
lubelskie;³ukowski;15892;349;4541;109;t0611
lubelskie;opolski;11879;157;3238;37;t0612
lubelskie;parczewski;8998;282;2591;1;t0613
lubelskie;pu³awski;29252;130;7561;20;t0614
lubelskie;radzyñski;10004;0;3218;0;t0615
lubelskie;rycki;15363;31;3958;0;t0616
lubelskie;œwidnicki;11491;49;3338;0;t0617
lubelskie;tomaszowski;15224;300;4281;0;t0618
lubelskie;w³odawski;10616;86;2834;0;t0619
lubelskie;zamojski;14777;31;4333;0;t0620
lubelskie;Bia³a Podlaska;19478;34;4533;0;t0661
lubelskie;Che³m;15976;37;3538;8;t0662
lubelskie;Lublin;145595;1003;41412;340;t0663
lubelskie;Zamoœæ;25740;339;5625;49;t0664
