wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;5519;303;1148;46;t00
dolnoœl¹skie;boles³awiecki;11070;245;4181;12;t0201
dolnoœl¹skie;dzier¿oniowski;10050;171;3533;27;t0202
dolnoœl¹skie;g³ogowski;9352;138;2946;6;t0203
dolnoœl¹skie;górowski;3093;68;1128;0;t0204
dolnoœl¹skie;jaworski;5960;132;2069;99;t0205
dolnoœl¹skie;jeleniogórski;8141;285;2815;13;t0206
dolnoœl¹skie;kamiennogórski;4393;42;1672;0;t0207
dolnoœl¹skie;k³odzki;25547;566;9740;97;t0208
dolnoœl¹skie;legnicki;3477;91;1220;4;t0209
dolnoœl¹skie;lubañski;4693;165;1481;49;t0210
dolnoœl¹skie;lubiñski;20015;523;6926;194;t0211
dolnoœl¹skie;lwówecki;4874;143;1811;59;t0212
dolnoœl¹skie;milicki;5475;207;1855;8;t0213
dolnoœl¹skie;oleœnicki;8347;90;2908;17;t0214
dolnoœl¹skie;o³awski;9946;383;3047;162;t0215
dolnoœl¹skie;polkowicki;2408;90;889;31;t0216
dolnoœl¹skie;strzeliñski;5666;203;2095;65;t0217
dolnoœl¹skie;œredzki;3716;174;1284;58;t0218
dolnoœl¹skie;œwidnicki;15778;370;5677;177;t0219
dolnoœl¹skie;trzebnicki;10695;338;3658;77;t0220
dolnoœl¹skie;wa³brzyski;5953;120;2332;1;t0221
dolnoœl¹skie;wo³owski;6084;30;2123;0;t0222
dolnoœl¹skie;wroc³awski;10938;355;3825;112;t0223
dolnoœl¹skie;z¹bkowicki;8721;224;3200;15;t0224
dolnoœl¹skie;zgorzelecki;10857;186;4177;13;t0225
dolnoœl¹skie;z³otoryjski;4506;108;1458;29;t0226
dolnoœl¹skie;Jelenia Góra;13053;321;4601;29;t0261
dolnoœl¹skie;Legnica;12331;302;4266;87;t0262
dolnoœl¹skie;Wroc³aw;154783;2535;54028;559;t0264
dolnoœl¹skie;Wa³brzych;44244;1605;13463;399;t0265
kujawsko-pomorskie;aleksandrowski;27683;752;8985;99;t0401
kujawsko-pomorskie;brodnicki;8641;282;2978;29;t0402
kujawsko-pomorskie;bydgoski;6981;281;2525;44;t0403
kujawsko-pomorskie;che³miñski;5198;162;1805;1;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;4067;120;1350;13;t0405
kujawsko-pomorskie;grudzi¹dzki;2270;109;805;12;t0406
kujawsko-pomorskie;inowroc³awski;17588;518;5965;47;t0407
kujawsko-pomorskie;lipnowski;6906;120;2391;0;t0408
kujawsko-pomorskie;mogileñski;3874;56;1248;6;t0409
kujawsko-pomorskie;nakielski;5253;111;1603;0;t0410
kujawsko-pomorskie;radziejowski;4630;77;1618;0;t0411
kujawsko-pomorskie;rypiñski;4442;30;1400;0;t0412
kujawsko-pomorskie;sêpoleñski;6852;178;2527;12;t0413
kujawsko-pomorskie;œwiecki;9415;134;3559;1;t0414
kujawsko-pomorskie;toruñski;6915;202;2375;34;t0415
kujawsko-pomorskie;tucholski;4407;96;1492;6;t0416
kujawsko-pomorskie;w¹brzeski;4193;98;1523;54;t0417
kujawsko-pomorskie;w³oc³awski;6891;266;2638;23;t0418
kujawsko-pomorskie;¿niñski;6303;184;2174;0;t0419
kujawsko-pomorskie;Bydgoszcz;64326;1187;23166;149;t0461
kujawsko-pomorskie;Grudzi¹dz;13506;1053;4035;36;t0462
kujawsko-pomorskie;Toruñ;27132;445;9596;59;t0463
kujawsko-pomorskie;W³oc³awek;11593;257;4067;0;t0464
lubelskie;bialski;10008;190;3545;24;t0601
lubelskie;bi³gorajski;9502;243;3229;2;t0602
lubelskie;che³mski;5252;240;1790;0;t0603
lubelskie;hrubieszowski;7718;217;2631;54;t0604
lubelskie;janowski;6491;139;2386;6;t0605
lubelskie;krasnostawski;7339;112;2758;0;t0606
lubelskie;kraœnicki;9426;251;3426;18;t0607
lubelskie;lubartowski;9714;199;3426;23;t0608
lubelskie;lubelski;13357;388;4805;15;t0609
lubelskie;³êczyñski;6962;108;2516;7;t0610
lubelskie;³ukowski;9701;219;3338;81;t0611
lubelskie;opolski;6773;210;2364;0;t0612
lubelskie;parczewski;5245;51;1995;28;t0613
lubelskie;pu³awski;16731;389;6290;73;t0614
lubelskie;radzyñski;6648;154;2385;32;t0615
lubelskie;rycki;8488;263;2909;39;t0616
lubelskie;œwidnicki;7153;174;2598;17;t0617
lubelskie;tomaszowski;8952;145;3348;23;t0618
lubelskie;w³odawski;5997;121;2152;7;t0619
lubelskie;zamojski;8809;198;3273;25;t0620
lubelskie;Bia³a Podlaska;11264;380;3871;15;t0661
lubelskie;Che³m;9226;179;3039;31;t0662
lubelskie;Lublin;94011;1845;32655;309;t0663
lubelskie;Zamoœæ;13199;609;4245;8;t0664
lubuskie;gorzowski;5387;35;1904;1;t0801
lubuskie;kroœnieñski;6897;356;2244;11;t0802
lubuskie;miêdzyrzecki;8981;241;3111;105;t0803
lubuskie;nowosolski;10785;201;3704;30;t0804
lubuskie;s³ubicki;4777;188;1657;6;t0805
lubuskie;strzelecko-drezdenecki;5813;124;1965;11;t0806
lubuskie;sulêciñski;3930;116;1357;18;t0807
lubuskie;œwiebodziñski;7253;94;2827;29;t0808
lubuskie;zielonogórski;8510;208;3117;25;t0809
lubuskie;¿agañski;6448;350;2343;32;t0810
lubuskie;¿arski;13434;374;4518;43;t0811
lubuskie;wschowski;2978;18;1010;0;t0812
lubuskie;Gorzów Wielkopolski;17553;476;6131;62;t0861
lubuskie;Zielona Góra;24464;520;8301;25;t0862
³ódzkie;be³chatowski;10535;111;3915;12;t1001
³ódzkie;kutnowski;11085;216;4078;12;t1002
³ódzkie;³aski;4314;80;1518;0;t1003
³ódzkie;³êczycki;7818;184;2914;27;t1004
³ódzkie;³owicki;15549;296;5964;67;t1005
³ódzkie;³ódzki wschodni;4372;119;1629;0;t1006
³ódzkie;opoczyñski;7461;63;2600;12;t1007
³ódzkie;pabianicki;13419;474;4508;141;t1008
³ódzkie;pajêczañski;3821;66;1284;0;t1009
³ódzkie;piotrkowski;5331;141;1988;6;t1010
³ódzkie;poddêbicki;4010;91;1454;21;t1011
³ódzkie;radomszczañski;12953;400;4676;49;t1012
³ódzkie;rawski;4261;87;1598;36;t1013
³ódzkie;sieradzki;11195;173;3895;0;t1014
³ódzkie;skierniewicki;2880;49;1107;0;t1015
³ódzkie;tomaszowski;12572;191;4143;107;t1016
³ódzkie;wieluñski;9252;252;3140;0;t1017
³ódzkie;wieruszowski;4581;149;1648;6;t1018
³ódzkie;zduñskowolski;6707;246;2271;105;t1019
³ódzkie;zgierski;16754;262;6145;55;t1020
³ódzkie;brzeziñski;5982;110;2131;80;t1021
³ódzkie;£ódŸ;149674;2360;56682;395;t1061
³ódzkie;Piotrków Trybunalski;11913;148;4032;7;t1062
³ódzkie;Skierniewice;9783;130;3363;11;t1063
ma³opolskie;bocheñski;8374;87;2615;12;t1201
ma³opolskie;brzeski;10022;283;3444;49;t1202
ma³opolskie;chrzanowski;14369;218;5120;11;t1203
ma³opolskie;d¹browski;6131;88;2140;0;t1204
ma³opolskie;gorlicki;14102;251;5277;51;t1205
ma³opolskie;krakowski;16734;409;6232;57;t1206
ma³opolskie;limanowski;11792;193;4295;38;t1207
ma³opolskie;miechowski;10355;378;3573;76;t1208
ma³opolskie;myœlenicki;10933;256;3563;51;t1209
ma³opolskie;nowos¹decki;16066;458;5495;46;t1210
ma³opolskie;nowotarski;18886;410;6705;36;t1211
ma³opolskie;olkuski;9896;266;3429;0;t1212
ma³opolskie;oœwiêcimski;13013;266;4366;29;t1213
ma³opolskie;proszowicki;4685;49;1741;0;t1214
ma³opolskie;suski;10452;262;3761;2;t1215
ma³opolskie;tarnowski;11577;217;4409;38;t1216
ma³opolskie;tatrzañski;6747;101;2528;0;t1217
ma³opolskie;wadowicki;11149;248;3537;53;t1218
ma³opolskie;wielicki;6068;206;2090;27;t1219
ma³opolskie;Kraków;192971;3021;66728;554;t1261
ma³opolskie;Nowy S¹cz;9426;50;2631;0;t1262
ma³opolskie;Tarnów;16541;116;5418;0;t1263
mazowieckie;bia³obrzeski;3810;84;1384;2;t1401
mazowieckie;ciechanowski;14571;201;5089;25;t1402
mazowieckie;garwoliñski;9361;178;3034;0;t1403
mazowieckie;gostyniñski;4783;6;1775;0;t1404
mazowieckie;grodziski;14211;78;5016;46;t1405
mazowieckie;grójecki;11706;374;4151;74;t1406
mazowieckie;kozienicki;5915;201;2049;22;t1407
mazowieckie;legionowski;6649;220;2407;1;t1408
mazowieckie;lipski;5434;172;2017;44;t1409
mazowieckie;³osicki;3206;37;1127;0;t1410
mazowieckie;makowski;6106;87;2109;13;t1411
mazowieckie;miñski;13367;425;3968;26;t1412
mazowieckie;m³awski;8693;199;3092;14;t1413
mazowieckie;nowodworski;13426;215;4781;70;t1414
mazowieckie;ostro³êcki;7439;90;2806;0;t1415
mazowieckie;ostrowski;7574;152;2577;49;t1416
mazowieckie;otwocki;16614;355;6573;29;t1417
mazowieckie;piaseczyñski;23584;420;7939;11;t1418
mazowieckie;p³ocki;10008;281;3958;35;t1419
mazowieckie;p³oñski;8882;147;3171;1;t1420
mazowieckie;pruszkowski;15108;184;5291;30;t1421
mazowieckie;przasnyski;6692;63;2449;0;t1422
mazowieckie;przysuski;4904;177;1631;2;t1423
mazowieckie;pu³tuski;7864;46;2788;13;t1424
mazowieckie;radomski;10038;284;3663;14;t1425
mazowieckie;siedlecki;5228;69;1929;0;t1426
mazowieckie;sierpecki;5688;110;1967;12;t1427
mazowieckie;sochaczewski;7587;152;2571;10;t1428
mazowieckie;soko³owski;7154;81;2612;0;t1429
mazowieckie;szyd³owiecki;2534;42;1037;12;t1430
mazowieckie;warszawski zachodni;10901;258;3970;105;t1432
mazowieckie;wêgrowski;7455;131;2666;1;t1433
mazowieckie;wo³omiñski;20746;235;7469;54;t1434
mazowieckie;wyszkowski;9522;140;3501;24;t1435
mazowieckie;zwoleñski;3849;110;1307;13;t1436
mazowieckie;¿uromiñski;4687;154;1632;19;t1437
mazowieckie;¿yrardowski;8090;99;2984;0;t1438
mazowieckie;Ostro³êka;15707;498;4883;114;t1461
mazowieckie;P³ock;23293;432;7902;158;t1462
mazowieckie;Radom;37134;1042;12076;120;t1463
mazowieckie;Siedlce;20375;595;6089;253;t1464
mazowieckie;Warszawa;380372;7599;133187;1154;t1465
opolskie;brzeski;10000;425;3404;42;t1601
opolskie;g³ubczycki;7506;149;2989;0;t1602
opolskie;kêdzierzyñsko-kozielski;11528;236;4096;19;t1603
opolskie;kluczborski;6815;166;2421;41;t1604
opolskie;krapkowicki;8334;199;2839;6;t1605
opolskie;namys³owski;4179;66;1562;5;t1606
opolskie;nyski;14163;274;5251;51;t1607
opolskie;oleski;7586;92;2743;0;t1608
opolskie;opolski;10396;353;3593;183;t1609
opolskie;prudnicki;5964;75;2245;0;t1610
opolskie;strzelecki;8263;186;2957;1;t1611
opolskie;Opole;36322;726;12188;143;t1661
podkarpackie;bieszczadzki;1865;0;758;0;t1801
podkarpackie;brzozowski;8497;97;3332;24;t1802
podkarpackie;dêbicki;11862;223;4100;66;t1803
podkarpackie;jaros³awski;7255;154;2368;0;t1804
podkarpackie;jasielski;10717;297;3949;6;t1805
podkarpackie;kolbuszowski;4466;43;1338;6;t1806
podkarpackie;kroœnieñski;10107;298;3748;21;t1807
podkarpackie;le¿ajski;7238;127;2595;6;t1808
podkarpackie;lubaczowski;7175;179;2689;78;t1809
podkarpackie;³añcucki;8132;246;2853;43;t1810
podkarpackie;mielecki;13696;239;4690;8;t1811
podkarpackie;ni¿añski;6378;129;2276;0;t1812
podkarpackie;przemyski;3207;42;1234;19;t1813
podkarpackie;przeworski;6565;154;2468;15;t1814
podkarpackie;ropczycko-sêdziszowski;6560;130;2298;25;t1815
podkarpackie;rzeszowski;12482;169;4543;24;t1816
podkarpackie;sanocki;6990;209;2173;58;t1817
podkarpackie;stalowowolski;15056;337;5376;9;t1818
podkarpackie;strzy¿owski;6074;83;2254;0;t1819
podkarpackie;tarnobrzeski;3140;31;1178;0;t1820
podkarpackie;leski;2176;30;662;0;t1821
podkarpackie;Krosno;7174;50;2301;0;t1861
podkarpackie;Przemyœl;10333;211;3600;7;t1862
podkarpackie;Rzeszów;80604;2031;26771;495;t1863
podkarpackie;Tarnobrzeg;8806;149;2926;0;t1864
podlaskie;augustowski;6707;151;2335;3;t2001
podlaskie;bia³ostocki;13971;296;5519;22;t2002
podlaskie;bielski;8231;242;2987;4;t2003
podlaskie;grajewski;4182;10;1480;0;t2004
podlaskie;hajnowski;6763;210;2488;2;t2005
podlaskie;kolneñski;4537;22;1772;0;t2006
podlaskie;³om¿yñski;2667;72;962;14;t2007
podlaskie;moniecki;4435;101;1641;0;t2008
podlaskie;sejneñski;2341;42;869;10;t2009
podlaskie;siemiatycki;5096;99;1840;6;t2010
podlaskie;sokólski;7357;125;2533;0;t2011
podlaskie;suwalski;2058;40;758;0;t2012
podlaskie;wysokomazowiecki;9002;250;3360;12;t2013
podlaskie;zambrowski;3247;30;1165;12;t2014
podlaskie;Bia³ystok;72428;2175;22537;567;t2061
podlaskie;£om¿a;10649;144;3744;21;t2062
podlaskie;Suwa³ki;8677;173;3194;63;t2063
pomorskie;bytowski;11766;184;4188;0;t2201
pomorskie;chojnicki;9684;275;3113;0;t2202
pomorskie;cz³uchowski;6115;88;2136;11;t2203
pomorskie;gdañski;7213;207;2719;0;t2204
pomorskie;kartuski;12718;320;4662;24;t2205
pomorskie;koœcierski;10234;80;3655;10;t2206
pomorskie;kwidzyñski;7642;237;2802;6;t2207
pomorskie;lêborski;9090;259;3223;42;t2208
pomorskie;malborski;7020;127;2367;12;t2209
pomorskie;nowodworski;5191;155;1843;0;t2210
pomorskie;pucki;7257;125;2466;39;t2211
pomorskie;s³upski;5433;164;2093;47;t2212
pomorskie;starogardzki;15605;376;5828;54;t2213
pomorskie;tczewski;12221;246;4397;44;t2214
pomorskie;wejherowski;20606;432;7224;83;t2215
pomorskie;sztumski;5472;92;1986;66;t2216
pomorskie;Gdañsk;117836;1623;41179;457;t2261
pomorskie;Gdynia;43117;1037;15016;125;t2262
pomorskie;S³upsk;12376;175;3298;67;t2263
pomorskie;Sopot;21920;596;6955;261;t2264
œl¹skie;bêdziñski;11697;266;4215;66;t2401
œl¹skie;bielski;12162;80;4696;6;t2402
œl¹skie;cieszyñski;22015;576;8086;76;t2403
œl¹skie;czêstochowski;9807;186;3634;6;t2404
œl¹skie;gliwicki;15490;179;5847;37;t2405
œl¹skie;k³obucki;8457;112;3108;6;t2406
œl¹skie;lubliniecki;8656;199;3113;1;t2407
œl¹skie;miko³owski;8824;191;3119;11;t2408
œl¹skie;myszkowski;8002;136;2875;43;t2409
œl¹skie;pszczyñski;5527;145;1895;20;t2410
œl¹skie;raciborski;13424;349;4625;175;t2411
œl¹skie;rybnicki;2508;160;787;12;t2412
œl¹skie;tarnogórski;22873;635;7442;59;t2413
œl¹skie;bieruñsko-lêdziñski;4424;133;1667;14;t2414
œl¹skie;wodzis³awski;12684;518;4081;209;t2415
œl¹skie;zawierciañski;10126;210;3569;0;t2416
œl¹skie;¿ywiecki;13650;271;4784;25;t2417
œl¹skie;Bielsko-Bia³a;28567;501;9499;25;t2461
œl¹skie;Bytom;16579;306;6022;50;t2462
œl¹skie;Chorzów;24954;317;8829;19;t2463
œl¹skie;Czêstochowa;31613;1080;9918;271;t2464
œl¹skie;D¹browa Górnicza;10427;110;3697;0;t2465
œl¹skie;Gliwice;24073;743;8133;172;t2466
œl¹skie;Jastrzêbie-Zdrój;9928;24;3776;11;t2467
œl¹skie;Jaworzno;7854;138;2716;15;t2468
œl¹skie;Katowice;90742;1914;31977;694;t2469
œl¹skie;Mys³owice;9017;363;3180;25;t2470
œl¹skie;Piekary Œl¹skie;5161;110;1879;31;t2471
œl¹skie;Ruda Œl¹ska;15794;327;5708;55;t2472
œl¹skie;Rybnik;10340;309;3008;106;t2473
œl¹skie;Siemianowice Œl¹skie;9309;290;3326;80;t2474
œl¹skie;Sosnowiec;20484;722;6577;131;t2475
œl¹skie;Œwiêtoch³owice;6134;120;2179;6;t2476
œl¹skie;Tychy;16062;281;5773;57;t2477
œl¹skie;Zabrze;21519;323;8075;30;t2478
œl¹skie;¯ory;5644;80;1789;0;t2479
œwiêtokrzyskie;buski;10219;219;3800;12;t2601
œwiêtokrzyskie;jêdrzejowski;7900;217;2482;0;t2602
œwiêtokrzyskie;kazimierski;3628;89;1205;1;t2603
œwiêtokrzyskie;kielecki;14895;425;5629;93;t2604
œwiêtokrzyskie;konecki;8408;138;3033;6;t2605
œwiêtokrzyskie;opatowski;5653;93;2182;17;t2606
œwiêtokrzyskie;ostrowiecki;10820;328;3578;31;t2607
œwiêtokrzyskie;piñczowski;4574;113;1567;1;t2608
œwiêtokrzyskie;sandomierski;10259;284;3575;16;t2609
œwiêtokrzyskie;skar¿yski;6339;200;2253;29;t2610
œwiêtokrzyskie;starachowicki;8337;216;2975;0;t2611
œwiêtokrzyskie;staszowski;7051;47;2602;0;t2612
