wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;146;0;1;0;t00
dolnoœl¹skie;boles³awiecki;2673;0;176;0;t0201
dolnoœl¹skie;dzier¿oniowski;1957;0;79;0;t0202
dolnoœl¹skie;g³ogowski;1774;0;178;0;t0203
dolnoœl¹skie;górowski;326;0;0;0;t0204
dolnoœl¹skie;jaworski;1075;0;112;0;t0205
dolnoœl¹skie;jeleniogórski;1169;0;87;0;t0206
dolnoœl¹skie;kamiennogórski;1056;0;80;0;t0207
dolnoœl¹skie;k³odzki;5819;90;507;0;t0208
dolnoœl¹skie;legnicki;225;0;0;0;t0209
dolnoœl¹skie;lubañski;954;0;58;0;t0210
dolnoœl¹skie;lubiñski;4171;53;596;0;t0211
dolnoœl¹skie;lwówecki;1129;0;255;0;t0212
dolnoœl¹skie;milicki;1141;2;89;0;t0213
dolnoœl¹skie;oleœnicki;1791;59;81;0;t0214
dolnoœl¹skie;o³awski;1707;0;175;0;t0215
dolnoœl¹skie;polkowicki;178;0;0;0;t0216
dolnoœl¹skie;strzeliñski;927;0;110;0;t0217
dolnoœl¹skie;œredzki;237;0;0;0;t0218
dolnoœl¹skie;œwidnicki;3899;134;971;1;t0219
dolnoœl¹skie;trzebnicki;2202;0;177;0;t0220
dolnoœl¹skie;wa³brzyski;1158;0;86;0;t0221
dolnoœl¹skie;wo³owski;1065;0;88;0;t0222
dolnoœl¹skie;wroc³awski;1272;0;0;0;t0223
dolnoœl¹skie;z¹bkowicki;1976;0;318;0;t0224
dolnoœl¹skie;zgorzelecki;3445;0;1069;0;t0225
dolnoœl¹skie;z³otoryjski;841;0;262;0;t0226
dolnoœl¹skie;Jelenia Góra;3117;0;452;0;t0261
dolnoœl¹skie;Legnica;3503;1;648;0;t0262
dolnoœl¹skie;Wroc³aw;44173;1466;11093;833;t0264
dolnoœl¹skie;Wa³brzych;6228;186;1357;0;t0265
kujawsko-pomorskie;aleksandrowski;1966;0;326;0;t0401
kujawsko-pomorskie;brodnicki;1485;0;243;0;t0402
kujawsko-pomorskie;bydgoski;739;0;0;0;t0403
kujawsko-pomorskie;che³miñski;1102;0;246;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;1012;12;407;0;t0405
kujawsko-pomorskie;grudzi¹dzki;354;0;85;0;t0406
kujawsko-pomorskie;inowroc³awski;3847;184;671;6;t0407
kujawsko-pomorskie;lipnowski;1499;0;336;0;t0408
kujawsko-pomorskie;mogileñski;772;0;125;0;t0409
kujawsko-pomorskie;nakielski;924;0;87;0;t0410
kujawsko-pomorskie;radziejowski;1306;0;391;0;t0411
kujawsko-pomorskie;rypiñski;827;0;224;0;t0412
kujawsko-pomorskie;sêpoleñski;1450;29;246;0;t0413
kujawsko-pomorskie;œwiecki;1883;0;89;0;t0414
kujawsko-pomorskie;toruñski;1067;0;169;0;t0415
kujawsko-pomorskie;tucholski;828;0;167;0;t0416
kujawsko-pomorskie;w¹brzeski;585;0;79;0;t0417
kujawsko-pomorskie;w³oc³awski;929;0;0;0;t0418
kujawsko-pomorskie;¿niñski;1379;0;173;0;t0419
kujawsko-pomorskie;Bydgoszcz;20505;315;4016;2;t0461
kujawsko-pomorskie;Grudzi¹dz;3603;0;898;0;t0462
kujawsko-pomorskie;Toruñ;7998;150;1422;1;t0463
kujawsko-pomorskie;W³oc³awek;3085;0;323;0;t0464
lubelskie;bialski;1338;0;89;0;t0601
lubelskie;bi³gorajski;1655;0;154;0;t0602
lubelskie;che³mski;431;0;0;0;t0603
lubelskie;hrubieszowski;1267;0;257;0;t0604
lubelskie;janowski;1474;0;177;0;t0605
lubelskie;krasnostawski;1621;0;159;0;t0606
lubelskie;kraœnicki;1851;36;85;0;t0607
lubelskie;lubartowski;1690;0;86;0;t0608
lubelskie;lubelski;2004;0;177;0;t0609
lubelskie;³êczyñski;1491;0;260;0;t0610
lubelskie;³ukowski;1867;0;79;0;t0611
lubelskie;opolski;1209;0;246;0;t0612
lubelskie;parczewski;1153;0;171;0;t0613
lubelskie;pu³awski;4335;0;908;0;t0614
lubelskie;radzyñski;1279;0;175;0;t0615
lubelskie;rycki;1102;0;147;0;t0616
lubelskie;œwidnicki;1420;0;89;0;t0617
lubelskie;tomaszowski;1972;72;321;11;t0618
lubelskie;w³odawski;1270;0;250;0;t0619
lubelskie;zamojski;1196;0;88;0;t0620
lubelskie;Bia³a Podlaska;3643;0;643;0;t0661
lubelskie;Che³m;2355;0;383;0;t0662
lubelskie;Lublin;24225;270;4202;1;t0663
lubelskie;Zamoœæ;3123;66;646;1;t0664
lubuskie;gorzowski;879;53;90;0;t0801
lubuskie;kroœnieñski;1350;54;247;51;t0802
lubuskie;miêdzyrzecki;2358;4;332;0;t0803
lubuskie;nowosolski;2364;2;345;0;t0804
lubuskie;s³ubicki;813;0;161;0;t0805
lubuskie;strzelecko-drezdenecki;1027;0;162;0;t0806
lubuskie;sulêciñski;962;0;160;0;t0807
lubuskie;œwiebodziñski;2056;39;459;20;t0808
lubuskie;zielonogórski;1605;0;168;0;t0809
lubuskie;¿agañski;1017;0;172;0;t0810
lubuskie;¿arski;3133;105;595;0;t0811
lubuskie;wschowski;771;6;253;6;t0812
lubuskie;Gorzów Wielkopolski;5001;0;517;0;t0861
lubuskie;Zielona Góra;4808;223;586;0;t0862
³ódzkie;be³chatowski;2508;0;427;0;t1001
³ódzkie;kutnowski;2333;104;234;0;t1002
³ódzkie;³aski;683;0;88;0;t1003
³ódzkie;³êczycki;1671;0;234;0;t1004
³ódzkie;³owicki;3605;69;576;0;t1005
³ódzkie;³ódzki wschodni;667;0;0;0;t1006
³ódzkie;opoczyñski;1273;0;141;0;t1007
³ódzkie;pabianicki;2644;0;354;0;t1008
³ódzkie;pajêczañski;661;0;90;0;t1009
³ódzkie;piotrkowski;688;60;85;0;t1010
³ódzkie;poddêbicki;954;0;182;0;t1011
³ódzkie;radomszczañski;3678;31;1074;2;t1012
³ódzkie;rawski;756;30;87;27;t1013
³ódzkie;sieradzki;2766;30;583;0;t1014
³ódzkie;skierniewicki;162;0;0;0;t1015
³ódzkie;tomaszowski;2472;0;388;0;t1016
³ódzkie;wieluñski;1430;0;84;0;t1017
³ódzkie;wieruszowski;840;0;74;0;t1018
³ódzkie;zduñskowolski;1293;0;162;0;t1019
³ódzkie;zgierski;5184;0;1631;0;t1020
³ódzkie;brzeziñski;1037;0;88;0;t1021
³ódzkie;£ódŸ;40392;775;8508;276;t1061
³ódzkie;Piotrków Trybunalski;2465;0;243;0;t1062
³ódzkie;Skierniewice;2169;42;318;0;t1063
ma³opolskie;bocheñski;1577;121;211;0;t1201
ma³opolskie;brzeski;1836;0;260;0;t1202
ma³opolskie;chrzanowski;2976;154;311;0;t1203
ma³opolskie;d¹browski;1585;0;428;0;t1204
ma³opolskie;gorlicki;2557;0;226;0;t1205
ma³opolskie;krakowski;2287;0;125;0;t1206
ma³opolskie;limanowski;2231;0;262;0;t1207
ma³opolskie;miechowski;2134;0;490;0;t1208
ma³opolskie;myœlenicki;1655;36;90;0;t1209
ma³opolskie;nowos¹decki;1985;0;89;0;t1210
ma³opolskie;nowotarski;3542;30;520;0;t1211
ma³opolskie;olkuski;2056;0;140;0;t1212
ma³opolskie;oœwiêcimski;2459;0;245;0;t1213
ma³opolskie;proszowicki;1229;0;250;0;t1214
ma³opolskie;suski;2293;0;482;0;t1215
ma³opolskie;tarnowski;1588;0;0;0;t1216
ma³opolskie;tatrzañski;1827;0;341;0;t1217
ma³opolskie;wadowicki;1980;0;152;0;t1218
ma³opolskie;wielicki;680;0;0;0;t1219
ma³opolskie;Kraków;46464;863;7744;4;t1261
ma³opolskie;Nowy S¹cz;1995;0;247;0;t1262
ma³opolskie;Tarnów;5844;18;1635;0;t1263
mazowieckie;bia³obrzeski;476;0;0;0;t1401
mazowieckie;ciechanowski;3429;0;483;0;t1402
mazowieckie;garwoliñski;1315;0;0;0;t1403
mazowieckie;gostyniñski;877;0;0;0;t1404
mazowieckie;grodziski;3598;0;478;0;t1405
mazowieckie;grójecki;2636;0;496;0;t1406
mazowieckie;kozienicki;1062;0;160;0;t1407
mazowieckie;legionowski;861;0;87;0;t1408
mazowieckie;lipski;880;0;52;0;t1409
mazowieckie;³osicki;475;0;89;0;t1410
mazowieckie;makowski;968;0;0;0;t1411
mazowieckie;miñski;2282;0;351;0;t1412
mazowieckie;m³awski;1697;0;359;0;t1413
mazowieckie;nowodworski;4196;0;611;0;t1414
mazowieckie;ostro³êcki;796;0;0;0;t1415
mazowieckie;ostrowski;1700;0;260;0;t1416
mazowieckie;otwocki;4311;66;439;63;t1417
mazowieckie;piaseczyñski;5123;0;344;0;t1418
mazowieckie;p³ocki;1620;0;1;0;t1419
mazowieckie;p³oñski;1900;0;162;0;t1420
mazowieckie;pruszkowski;4216;83;524;83;t1421
mazowieckie;przasnyski;1503;0;264;0;t1422
mazowieckie;przysuski;793;0;164;0;t1423
mazowieckie;pu³tuski;1557;6;153;0;t1424
mazowieckie;radomski;1885;0;213;0;t1425
mazowieckie;siedlecki;499;0;0;0;t1426
mazowieckie;sierpecki;1016;0;181;0;t1427
mazowieckie;sochaczewski;1851;0;681;0;t1428
mazowieckie;soko³owski;1375;90;244;0;t1429
mazowieckie;szyd³owiecki;625;0;90;0;t1430
mazowieckie;warszawski zachodni;2098;0;73;0;t1432
mazowieckie;wêgrowski;1287;0;179;0;t1433
mazowieckie;wo³omiñski;4598;89;460;2;t1434
mazowieckie;wyszkowski;1956;0;126;0;t1435
mazowieckie;zwoleñski;660;0;86;0;t1436
mazowieckie;¿uromiñski;941;0;327;0;t1437
mazowieckie;¿yrardowski;1358;0;76;0;t1438
mazowieckie;Ostro³êka;2582;0;554;0;t1461
mazowieckie;P³ock;4484;252;512;0;t1462
mazowieckie;Radom;7047;126;780;0;t1463
mazowieckie;Siedlce;3136;30;596;0;t1464
mazowieckie;Warszawa;95797;1612;19042;520;t1465
opolskie;brzeski;1933;0;331;0;t1601
opolskie;g³ubczycki;2696;0;429;0;t1602
opolskie;kêdzierzyñsko-kozielski;2604;18;586;0;t1603
opolskie;kluczborski;1492;0;171;0;t1604
opolskie;krapkowicki;2168;0;500;0;t1605
opolskie;namys³owski;784;0;88;0;t1606
opolskie;nyski;4608;0;1324;0;t1607
opolskie;oleski;1206;0;83;0;t1608
opolskie;opolski;1569;29;177;0;t1609
opolskie;prudnicki;1613;0;343;0;t1610
opolskie;strzelecki;2293;2;634;0;t1611
opolskie;Opole;9284;173;1651;0;t1661
podkarpackie;bieszczadzki;598;77;90;0;t1801
podkarpackie;brzozowski;1927;0;254;0;t1802
podkarpackie;dêbicki;2318;0;651;0;t1803
podkarpackie;jaros³awski;1615;30;188;0;t1804
podkarpackie;jasielski;1837;0;163;0;t1805
podkarpackie;kolbuszowski;747;45;243;0;t1806
podkarpackie;kroœnieñski;1092;0;0;0;t1807
podkarpackie;le¿ajski;1374;0;161;0;t1808
podkarpackie;lubaczowski;1823;0;170;0;t1809
podkarpackie;³añcucki;1849;30;326;0;t1810
podkarpackie;mielecki;2120;29;223;0;t1811
podkarpackie;ni¿añski;1146;0;239;0;t1812
podkarpackie;przemyski;321;0;0;0;t1813
podkarpackie;przeworski;1210;0;163;0;t1814
podkarpackie;ropczycko-sêdziszowski;1179;0;156;0;t1815
podkarpackie;rzeszowski;1761;0;143;0;t1816
podkarpackie;sanocki;1192;0;247;0;t1817
podkarpackie;stalowowolski;3060;66;427;1;t1818
podkarpackie;strzy¿owski;920;0;53;0;t1819
podkarpackie;tarnobrzeski;703;0;92;0;t1820
podkarpackie;leski;549;0;237;0;t1821
podkarpackie;Krosno;1529;0;168;0;t1861
podkarpackie;Przemyœl;2990;0;498;0;t1862
podkarpackie;Rzeszów;14183;278;1635;15;t1863
podkarpackie;Tarnobrzeg;1802;0;161;0;t1864
podlaskie;augustowski;1267;0;253;0;t2001
podlaskie;bia³ostocki;3244;19;299;0;t2002
podlaskie;bielski;1457;0;151;0;t2003
podlaskie;grajewski;895;0;264;0;t2004
podlaskie;hajnowski;1527;0;317;0;t2005
podlaskie;kolneñski;1048;0;337;0;t2006
podlaskie;³om¿yñski;113;0;0;0;t2007
podlaskie;moniecki;727;41;73;0;t2008
podlaskie;sejneñski;507;0;88;0;t2009
podlaskie;siemiatycki;787;0;86;0;t2010
podlaskie;sokólski;1226;36;171;0;t2011
podlaskie;suwalski;150;0;0;0;t2012
podlaskie;wysokomazowiecki;1475;0;86;0;t2013
podlaskie;zambrowski;797;0;330;0;t2014
podlaskie;Bia³ystok;16564;0;2982;0;t2061
podlaskie;£om¿a;2193;0;371;0;t2062
podlaskie;Suwa³ki;1868;0;289;0;t2063
pomorskie;bytowski;2890;90;667;0;t2201
pomorskie;chojnicki;1441;85;143;0;t2202
pomorskie;cz³uchowski;1154;0;187;0;t2203
pomorskie;gdañski;1129;0;86;0;t2204
pomorskie;kartuski;2899;0;322;0;t2205
pomorskie;koœcierski;2692;0;588;0;t2206
pomorskie;kwidzyñski;2076;0;339;0;t2207
pomorskie;lêborski;1794;0;154;0;t2208
pomorskie;malborski;1615;0;345;0;t2209
pomorskie;nowodworski;891;0;83;0;t2210
pomorskie;pucki;1135;0;142;0;t2211
pomorskie;s³upski;675;0;0;0;t2212
pomorskie;starogardzki;3124;0;265;0;t2213
pomorskie;tczewski;3411;0;869;0;t2214
pomorskie;wejherowski;5021;176;944;0;t2215
pomorskie;sztumski;1153;36;224;0;t2216
pomorskie;Gdañsk;28973;339;7091;335;t2261
pomorskie;Gdynia;10413;242;2018;6;t2262
pomorskie;S³upsk;2206;0;637;0;t2263
pomorskie;Sopot;840;0;267;0;t2264
œl¹skie;bêdziñski;2695;0;169;0;t2401
œl¹skie;bielski;2296;0;352;0;t2402
œl¹skie;cieszyñski;5440;90;856;0;t2403
œl¹skie;czêstochowski;1206;0;86;0;t2404
œl¹skie;gliwicki;4078;90;859;0;t2405
œl¹skie;k³obucki;1984;0;437;0;t2406
œl¹skie;lubliniecki;1931;137;78;1;t2407
œl¹skie;miko³owski;2118;0;88;0;t2408
œl¹skie;myszkowski;1882;55;348;0;t2409
œl¹skie;pszczyñski;593;0;0;0;t2410
œl¹skie;raciborski;2689;0;549;0;t2411
œl¹skie;rybnicki;239;0;0;0;t2412
œl¹skie;tarnogórski;4340;0;410;0;t2413
œl¹skie;bieruñsko-lêdziñski;385;0;0;0;t2414
œl¹skie;wodzis³awski;1983;0;86;0;t2415
œl¹skie;zawierciañski;1992;0;90;0;t2416
œl¹skie;¿ywiecki;2558;0;235;0;t2417
œl¹skie;Bielsko-Bia³a;8366;0;2230;0;t2461
œl¹skie;Bytom;4644;0;641;0;t2462
œl¹skie;Chorzów;4016;0;532;0;t2463
œl¹skie;Czêstochowa;6793;0;1150;0;t2464
œl¹skie;D¹browa Górnicza;4041;0;1248;0;t2465
œl¹skie;Gliwice;6300;0;1204;0;t2466
œl¹skie;Jastrzêbie-Zdrój;4946;0;2092;0;t2467
œl¹skie;Jaworzno;1457;0;84;0;t2468
œl¹skie;Katowice;23295;462;4753;171;t2469
œl¹skie;Mys³owice;1637;178;142;1;t2470
œl¹skie;Piekary Œl¹skie;1476;0;244;0;t2471
œl¹skie;Ruda Œl¹ska;3851;0;475;0;t2472
œl¹skie;Rybnik;2505;0;431;0;t2473
œl¹skie;Siemianowice Œl¹skie;2478;61;350;0;t2474
œl¹skie;Sosnowiec;3843;0;88;0;t2475
œl¹skie;Œwiêtoch³owice;1253;0;0;0;t2476
