wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;1143;139;241;0;t00
dolnoœl¹skie;boles³awiecki;7435;263;2612;160;t0201
dolnoœl¹skie;dzier¿oniowski;5647;233;1909;80;t0202
dolnoœl¹skie;g³ogowski;4756;203;1508;36;t0203
dolnoœl¹skie;górowski;1208;102;294;84;t0204
dolnoœl¹skie;jaworski;3029;51;968;10;t0205
dolnoœl¹skie;jeleniogórski;3815;117;965;105;t0206
dolnoœl¹skie;kamiennogórski;2748;45;966;0;t0207
dolnoœl¹skie;k³odzki;15313;594;5386;179;t0208
dolnoœl¹skie;legnicki;1283;25;275;18;t0209
dolnoœl¹skie;lubañski;2578;93;883;54;t0210
dolnoœl¹skie;lubiñski;10987;472;3604;197;t0211
dolnoœl¹skie;lwówecki;2763;118;889;30;t0212
dolnoœl¹skie;milicki;3095;161;1049;37;t0213
dolnoœl¹skie;oleœnicki;4668;54;1618;0;t0214
dolnoœl¹skie;o³awski;5286;244;1535;12;t0215
dolnoœl¹skie;polkowicki;925;32;177;0;t0216
dolnoœl¹skie;strzeliñski;2573;98;501;29;t0217
dolnoœl¹skie;œredzki;1551;60;439;12;t0218
dolnoœl¹skie;œwidnicki;9051;376;2834;101;t0219
dolnoœl¹skie;trzebnicki;5952;265;2092;59;t0220
dolnoœl¹skie;wa³brzyski;3274;233;1152;155;t0221
dolnoœl¹skie;wo³owski;3218;71;996;0;t0222
dolnoœl¹skie;wroc³awski;4796;151;1043;30;t0223
dolnoœl¹skie;z¹bkowicki;4959;138;1724;34;t0224
dolnoœl¹skie;zgorzelecki;6908;196;2450;61;t0225
dolnoœl¹skie;z³otoryjski;2181;87;595;0;t0226
dolnoœl¹skie;Jelenia Góra;7452;102;2711;49;t0261
dolnoœl¹skie;Legnica;8005;246;2944;67;t0262
dolnoœl¹skie;Wroc³aw;92257;2242;34554;582;t0264
dolnoœl¹skie;Wa³brzych;18830;592;5171;84;t0265
kujawsko-pomorskie;aleksandrowski;8797;410;2937;281;t0401
kujawsko-pomorskie;brodnicki;4283;236;1223;64;t0402
kujawsko-pomorskie;bydgoski;2970;76;714;18;t0403
kujawsko-pomorskie;che³miñski;2820;114;909;77;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;2076;90;590;33;t0405
kujawsko-pomorskie;grudzi¹dzki;1073;68;287;34;t0406
kujawsko-pomorskie;inowroc³awski;8845;223;3052;54;t0407
kujawsko-pomorskie;lipnowski;3743;42;1215;30;t0408
kujawsko-pomorskie;mogileñski;2043;61;598;0;t0409
kujawsko-pomorskie;nakielski;2622;122;839;24;t0410
kujawsko-pomorskie;radziejowski;2781;103;932;47;t0411
kujawsko-pomorskie;rypiñski;2259;143;587;54;t0412
kujawsko-pomorskie;sêpoleñski;3895;141;1241;69;t0413
kujawsko-pomorskie;œwiecki;5122;88;1777;17;t0414
kujawsko-pomorskie;toruñski;3132;72;947;40;t0415
kujawsko-pomorskie;tucholski;2261;86;645;0;t0416
kujawsko-pomorskie;w¹brzeski;2010;111;472;39;t0417
kujawsko-pomorskie;w³oc³awski;3320;131;986;59;t0418
kujawsko-pomorskie;¿niñski;3573;154;1203;54;t0419
kujawsko-pomorskie;Bydgoszcz;41825;1131;15983;236;t0461
kujawsko-pomorskie;Grudzi¹dz;7155;345;2730;35;t0462
kujawsko-pomorskie;Toruñ;16969;376;6204;60;t0463
kujawsko-pomorskie;W³oc³awek;6948;164;2775;25;t0464
lubelskie;bialski;4943;96;1243;12;t0601
lubelskie;bi³gorajski;4794;134;1479;12;t0602
lubelskie;che³mski;2056;12;471;0;t0603
lubelskie;hrubieszowski;3606;88;1020;48;t0604
lubelskie;janowski;3846;18;1323;18;t0605
lubelskie;krasnostawski;4338;122;1425;17;t0606
lubelskie;kraœnicki;5042;162;1734;152;t0607
lubelskie;lubartowski;4710;142;1620;41;t0608
lubelskie;lubelski;6489;62;1782;14;t0609
lubelskie;³êczyñski;4023;58;1153;57;t0610
lubelskie;³ukowski;5273;216;1596;11;t0611
lubelskie;opolski;3082;75;929;12;t0612
lubelskie;parczewski;2813;62;865;12;t0613
lubelskie;pu³awski;10115;226;3466;20;t0614
lubelskie;radzyñski;3759;160;1056;30;t0615
lubelskie;rycki;3643;84;937;11;t0616
lubelskie;œwidnicki;3891;103;1371;47;t0617
lubelskie;tomaszowski;4953;129;1545;24;t0618
lubelskie;w³odawski;3177;50;1004;0;t0619
lubelskie;zamojski;4148;52;1085;5;t0620
lubelskie;Bia³a Podlaska;7322;142;2978;5;t0661
lubelskie;Che³m;5306;47;1854;0;t0662
lubelskie;Lublin;54779;1335;19807;416;t0663
lubelskie;Zamoœæ;7333;159;2494;29;t0664
lubuskie;gorzowski;2760;12;712;9;t0801
lubuskie;kroœnieñski;3527;167;1005;18;t0802
lubuskie;miêdzyrzecki;5637;78;1959;0;t0803
lubuskie;nowosolski;5905;10;1902;0;t0804
lubuskie;s³ubicki;2503;58;663;18;t0805
lubuskie;strzelecko-drezdenecki;3139;97;882;17;t0806
lubuskie;sulêciñski;2280;14;764;14;t0807
lubuskie;œwiebodziñski;4403;31;1569;28;t0808
lubuskie;zielonogórski;4454;84;1387;22;t0809
lubuskie;¿agañski;3059;78;903;17;t0810
lubuskie;¿arski;7512;169;2598;71;t0811
lubuskie;wschowski;1792;31;546;27;t0812
lubuskie;Gorzów Wielkopolski;10366;160;3871;0;t0861
lubuskie;Zielona Góra;13302;301;4663;290;t0862
³ódzkie;be³chatowski;5791;52;1997;3;t1001
³ódzkie;kutnowski;6116;197;2199;0;t1002
³ódzkie;³aski;2025;50;597;0;t1003
³ódzkie;³êczycki;4175;73;1392;0;t1004
³ódzkie;³owicki;8947;60;2941;31;t1005
³ódzkie;³ódzki wschodni;2198;78;530;58;t1006
³ódzkie;opoczyñski;3683;99;1146;28;t1007
³ódzkie;pabianicki;6940;158;2271;12;t1008
³ódzkie;pajêczañski;2031;123;652;91;t1009
³ódzkie;piotrkowski;2297;12;569;12;t1010
³ódzkie;poddêbicki;2255;100;792;12;t1011
³ódzkie;radomszczañski;7188;30;2708;18;t1012
³ódzkie;rawski;2155;74;753;40;t1013
³ódzkie;sieradzki;6425;112;2226;12;t1014
³ódzkie;skierniewicki;923;0;145;0;t1015
³ódzkie;tomaszowski;6540;244;1991;37;t1016
³ódzkie;wieluñski;4666;156;1406;36;t1017
³ódzkie;wieruszowski;2489;0;803;0;t1018
³ódzkie;zduñskowolski;3645;230;1168;72;t1019
³ódzkie;zgierski;10228;278;3638;36;t1020
³ódzkie;brzeziñski;3351;90;922;18;t1021
³ódzkie;£ódŸ;89754;1426;33870;460;t1061
³ódzkie;Piotrków Trybunalski;6395;106;2154;13;t1062
³ódzkie;Skierniewice;5181;89;1788;27;t1063
ma³opolskie;bocheñski;3896;71;1215;11;t1201
ma³opolskie;brzeski;5086;94;1527;36;t1202
ma³opolskie;chrzanowski;7643;337;2289;189;t1203
ma³opolskie;d¹browski;3636;104;1168;19;t1204
ma³opolskie;gorlicki;7705;125;2518;72;t1205
ma³opolskie;krakowski;7698;74;2035;47;t1206
ma³opolskie;limanowski;6045;112;1972;36;t1207
ma³opolskie;miechowski;5250;279;1536;96;t1208
ma³opolskie;myœlenicki;5162;158;1387;6;t1209
ma³opolskie;nowos¹decki;7051;48;1932;48;t1210
ma³opolskie;nowotarski;9473;258;3073;102;t1211
ma³opolskie;olkuski;5259;109;1907;1;t1212
ma³opolskie;oœwiêcimski;6948;106;2289;0;t1213
ma³opolskie;proszowicki;2660;65;967;0;t1214
ma³opolskie;suski;5706;159;1755;41;t1215
ma³opolskie;tarnowski;5333;12;1441;0;t1216
ma³opolskie;tatrzañski;3894;123;1468;51;t1217
ma³opolskie;wadowicki;5364;163;1824;29;t1218
ma³opolskie;wielicki;2559;22;656;12;t1219
ma³opolskie;Kraków;111838;1983;38289;491;t1261
ma³opolskie;Nowy S¹cz;5067;118;1755;0;t1262
ma³opolskie;Tarnów;10490;169;4194;0;t1263
mazowieckie;bia³obrzeski;1664;30;455;0;t1401
mazowieckie;ciechanowski;8283;205;2790;28;t1402
mazowieckie;garwoliñski;4611;153;1307;18;t1403
mazowieckie;gostyniñski;2535;90;844;30;t1404
mazowieckie;grodziski;8918;178;3109;108;t1405
mazowieckie;grójecki;6265;242;2056;53;t1406
mazowieckie;kozienicki;3148;91;884;24;t1407
mazowieckie;legionowski;2842;42;723;0;t1408
mazowieckie;lipski;2773;57;748;30;t1409
mazowieckie;³osicki;1579;0;382;0;t1410
mazowieckie;makowski;3192;129;811;36;t1411
mazowieckie;miñski;6002;117;1830;48;t1412
mazowieckie;m³awski;4196;46;1336;17;t1413
mazowieckie;nowodworski;8636;123;3472;5;t1414
mazowieckie;ostro³êcki;3260;96;793;37;t1415
mazowieckie;ostrowski;4282;20;1349;0;t1416
mazowieckie;otwocki;11046;293;4602;122;t1417
mazowieckie;piaseczyñski;13073;320;4715;165;t1418
mazowieckie;p³ocki;5240;191;1665;87;t1419
mazowieckie;p³oñski;4967;18;1716;17;t1420
mazowieckie;pruszkowski;9793;247;3671;95;t1421
mazowieckie;przasnyski;3971;50;1255;12;t1422
mazowieckie;przysuski;2404;174;690;76;t1423
mazowieckie;pu³tuski;4239;70;1234;70;t1424
mazowieckie;radomski;5196;95;1591;35;t1425
mazowieckie;siedlecki;2118;42;486;35;t1426
mazowieckie;sierpecki;2747;24;853;12;t1427
mazowieckie;sochaczewski;3933;36;1270;12;t1428
mazowieckie;soko³owski;3582;98;1053;68;t1429
mazowieckie;szyd³owiecki;1429;78;464;69;t1430
mazowieckie;warszawski zachodni;6104;118;1959;0;t1432
mazowieckie;wêgrowski;3813;12;1125;12;t1433
mazowieckie;wo³omiñski;12041;264;4166;49;t1434
mazowieckie;wyszkowski;5162;78;1882;48;t1435
mazowieckie;zwoleñski;1981;114;548;30;t1436
mazowieckie;¿uromiñski;2353;53;612;12;t1437
mazowieckie;¿yrardowski;4350;81;1271;81;t1438
mazowieckie;Ostro³êka;7450;372;2085;96;t1461
mazowieckie;P³ock;12367;392;3972;275;t1462
mazowieckie;Radom;18574;447;5971;49;t1463
mazowieckie;Siedlce;9047;433;2264;36;t1464
mazowieckie;Warszawa;219981;4906;80890;1640;t1465
opolskie;brzeski;4994;109;1586;12;t1601
opolskie;g³ubczycki;5506;51;2218;0;t1602
opolskie;kêdzierzyñsko-kozielski;5910;106;2032;65;t1603
opolskie;kluczborski;3772;99;1279;0;t1604
opolskie;krapkowicki;4724;66;1644;24;t1605
opolskie;namys³owski;2346;6;681;6;t1606
opolskie;nyski;8673;227;3133;19;t1607
opolskie;oleski;3668;77;1089;0;t1608
