wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;8921;702;1290;53;t00
dolnoœl¹skie;boles³awiecki;15049;671;4735;2;t0201
dolnoœl¹skie;dzier¿oniowski;13048;478;3965;1;t0202
dolnoœl¹skie;g³ogowski;12101;393;3251;0;t0203
dolnoœl¹skie;górowski;4423;212;1337;0;t0204
dolnoœl¹skie;jaworski;7973;285;2397;2;t0205
dolnoœl¹skie;jeleniogórski;11491;507;3451;0;t0206
dolnoœl¹skie;kamiennogórski;5322;181;1795;1;t0207
dolnoœl¹skie;k³odzki;33333;1104;10735;6;t0208
dolnoœl¹skie;legnicki;5526;175;1531;0;t0209
dolnoœl¹skie;lubañski;5956;102;1764;0;t0210
dolnoœl¹skie;lubiñski;26064;1000;8111;25;t0211
dolnoœl¹skie;lwówecki;7336;347;2067;0;t0212
dolnoœl¹skie;milicki;6765;137;2254;9;t0213
dolnoœl¹skie;oleœnicki;11258;257;3264;2;t0214
dolnoœl¹skie;o³awski;13802;423;3943;10;t0215
dolnoœl¹skie;polkowicki;3521;115;1050;0;t0216
dolnoœl¹skie;strzeliñski;7540;255;2341;6;t0217
dolnoœl¹skie;œredzki;5289;130;1590;2;t0218
dolnoœl¹skie;œwidnicki;20447;489;6401;0;t0219
dolnoœl¹skie;trzebnicki;14515;480;4519;9;t0220
dolnoœl¹skie;wa³brzyski;8156;192;2714;2;t0221
dolnoœl¹skie;wo³owski;8074;218;2467;0;t0222
dolnoœl¹skie;wroc³awski;16146;679;4854;9;t0223
dolnoœl¹skie;z¹bkowicki;12406;172;3835;1;t0224
dolnoœl¹skie;zgorzelecki;13593;252;4725;15;t0225
dolnoœl¹skie;z³otoryjski;6570;213;1623;0;t0226
dolnoœl¹skie;Jelenia Góra;18560;680;5280;40;t0261
dolnoœl¹skie;Legnica;15392;360;4752;45;t0262
dolnoœl¹skie;Wroc³aw;199462;5416;61965;331;t0264
dolnoœl¹skie;Wa³brzych;62026;1094;16473;7;t0265
kujawsko-pomorskie;aleksandrowski;35873;739;10394;5;t0401
kujawsko-pomorskie;brodnicki;12019;336;3417;1;t0402
kujawsko-pomorskie;bydgoski;10796;584;3020;7;t0403
kujawsko-pomorskie;che³miñski;7008;216;1943;1;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;5626;143;1552;0;t0405
kujawsko-pomorskie;grudzi¹dzki;3258;120;918;1;t0406
kujawsko-pomorskie;inowroc³awski;23134;519;6690;5;t0407
kujawsko-pomorskie;lipnowski;9119;215;2697;0;t0408
kujawsko-pomorskie;mogileñski;4741;148;1357;1;t0409
kujawsko-pomorskie;nakielski;6869;205;1817;0;t0410
kujawsko-pomorskie;radziejowski;6793;206;1834;1;t0411
kujawsko-pomorskie;rypiñski;6091;240;1702;2;t0412
kujawsko-pomorskie;sêpoleñski;8815;291;2853;11;t0413
kujawsko-pomorskie;œwiecki;12994;328;3987;21;t0414
kujawsko-pomorskie;toruñski;9118;277;2820;2;t0415
kujawsko-pomorskie;tucholski;6139;323;1733;0;t0416
kujawsko-pomorskie;w¹brzeski;5227;83;1673;2;t0417
kujawsko-pomorskie;w³oc³awski;9651;349;3018;2;t0418
kujawsko-pomorskie;¿niñski;8431;232;2470;6;t0419
kujawsko-pomorskie;Bydgoszcz;84824;2642;25105;27;t0461
kujawsko-pomorskie;Grudzi¹dz;21303;1289;4414;3;t0462
kujawsko-pomorskie;Toruñ;34501;784;10321;2;t0463
kujawsko-pomorskie;W³oc³awek;15033;377;4375;0;t0464
lubelskie;bialski;14027;449;4534;29;t0601
lubelskie;bi³gorajski;12391;349;3697;2;t0602
lubelskie;che³mski;7554;278;2180;19;t0603
lubelskie;hrubieszowski;10119;182;3216;13;t0604
lubelskie;janowski;7940;118;2593;0;t0605
lubelskie;krasnostawski;9048;212;3041;1;t0606
lubelskie;kraœnicki;13037;349;4032;34;t0607
lubelskie;lubartowski;12534;281;3933;10;t0608
lubelskie;lubelski;18062;559;5728;25;t0609
lubelskie;³êczyñski;9667;276;2853;2;t0610
lubelskie;³ukowski;12915;294;4107;1;t0611
