wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4110;2;796;0;t00
dolnoœl¹skie;boles³awiecki;9937;0;3913;0;t0201
dolnoœl¹skie;dzier¿oniowski;8862;0;3267;0;t0202
dolnoœl¹skie;g³ogowski;8324;0;2587;0;t0203
dolnoœl¹skie;górowski;2485;0;892;0;t0204
dolnoœl¹skie;jaworski;4913;0;1767;0;t0205
dolnoœl¹skie;jeleniogórski;6714;0;2339;0;t0206
dolnoœl¹skie;kamiennogórski;3986;0;1533;0;t0207
dolnoœl¹skie;k³odzki;22251;0;8619;0;t0208
dolnoœl¹skie;legnicki;2826;0;988;0;t0209
dolnoœl¹skie;lubañski;3992;0;1310;0;t0210
dolnoœl¹skie;lubiñski;16756;110;5592;0;t0211
dolnoœl¹skie;lwówecki;4167;0;1483;0;t0212
dolnoœl¹skie;milicki;4646;0;1687;0;t0213
dolnoœl¹skie;oleœnicki;7524;0;2693;0;t0214
dolnoœl¹skie;o³awski;8332;0;2672;0;t0215
dolnoœl¹skie;polkowicki;1928;0;678;0;t0216
dolnoœl¹skie;strzeliñski;4819;0;1785;0;t0217
dolnoœl¹skie;œredzki;2765;0;911;0;t0218
dolnoœl¹skie;œwidnicki;13797;0;4891;0;t0219
dolnoœl¹skie;trzebnicki;9238;0;3278;0;t0220
dolnoœl¹skie;wa³brzyski;5243;0;2106;0;t0221
dolnoœl¹skie;wo³owski;5212;0;1822;0;t0222
dolnoœl¹skie;wroc³awski;9288;0;3154;0;t0223
dolnoœl¹skie;z¹bkowicki;7733;0;2889;0;t0224
dolnoœl¹skie;zgorzelecki;9861;0;3874;0;t0225
dolnoœl¹skie;z³otoryjski;3685;0;1224;0;t0226
dolnoœl¹skie;Jelenia Góra;11466;0;4185;0;t0261
dolnoœl¹skie;Legnica;10754;0;3683;0;t0262
dolnoœl¹skie;Wroc³aw;137902;487;48262;232;t0264
