wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;1004;111;241;0;t00
dolnoœl¹skie;boles³awiecki;7169;193;2450;0;t0201
dolnoœl¹skie;dzier¿oniowski;5412;100;1829;0;t0202
dolnoœl¹skie;g³ogowski;4550;161;1450;0;t0203
dolnoœl¹skie;górowski;1105;0;210;0;t0204
dolnoœl¹skie;jaworski;2972;105;958;0;t0205
dolnoœl¹skie;jeleniogórski;3692;128;860;0;t0206
dolnoœl¹skie;kamiennogórski;2702;70;965;0;t0207
dolnoœl¹skie;k³odzki;14709;247;5206;0;t0208
dolnoœl¹skie;legnicki;1225;0;257;0;t0209
dolnoœl¹skie;lubañski;2483;70;829;0;t0210
dolnoœl¹skie;lubiñski;10506;186;3402;0;t0211
dolnoœl¹skie;lwówecki;2645;50;859;0;t0212
dolnoœl¹skie;milicki;2888;46;1012;0;t0213
dolnoœl¹skie;oleœnicki;4612;9;1618;0;t0214
dolnoœl¹skie;o³awski;5039;240;1523;0;t0215
dolnoœl¹skie;polkowicki;892;10;177;0;t0216
dolnoœl¹skie;strzeliñski;2474;43;472;0;t0217
dolnoœl¹skie;œredzki;1490;29;427;0;t0218
dolnoœl¹skie;œwidnicki;8669;211;2733;6;t0219
dolnoœl¹skie;trzebnicki;5683;111;2033;1;t0220
dolnoœl¹skie;wa³brzyski;3040;0;997;0;t0221
dolnoœl¹skie;wo³owski;3142;64;995;0;t0222
dolnoœl¹skie;wroc³awski;4636;71;1013;18;t0223
dolnoœl¹skie;z¹bkowicki;4816;149;1691;0;t0224
dolnoœl¹skie;zgorzelecki;6707;43;2389;0;t0225
dolnoœl¹skie;z³otoryjski;2003;1;567;1;t0226
dolnoœl¹skie;Jelenia Góra;7346;7;2661;0;t0261
dolnoœl¹skie;Legnica;7748;48;2870;0;t0262
dolnoœl¹skie;Wroc³aw;89972;1690;33952;380;t0264
dolnoœl¹skie;Wa³brzych;18222;285;5084;0;t0265
kujawsko-pomorskie;aleksandrowski;8376;199;2655;0;t0401
kujawsko-pomorskie;brodnicki;4030;35;1154;0;t0402
kujawsko-pomorskie;bydgoski;2894;10;696;0;t0403
kujawsko-pomorskie;che³miñski;2672;0;832;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;1986;156;557;0;t0405
kujawsko-pomorskie;grudzi¹dzki;1003;0;253;0;t0406
kujawsko-pomorskie;inowroc³awski;8613;49;2994;0;t0407
kujawsko-pomorskie;lipnowski;3700;0;1185;0;t0408
kujawsko-pomorskie;mogileñski;1981;0;597;0;t0409
kujawsko-pomorskie;nakielski;2498;50;815;0;t0410
kujawsko-pomorskie;radziejowski;2675;70;885;0;t0411
kujawsko-pomorskie;rypiñski;2116;0;533;0;t0412
kujawsko-pomorskie;sêpoleñski;3753;53;1172;0;t0413
kujawsko-pomorskie;œwiecki;5030;41;1758;2;t0414
kujawsko-pomorskie;toruñski;3060;0;907;0;t0415
kujawsko-pomorskie;tucholski;2175;80;645;0;t0416
kujawsko-pomorskie;w¹brzeski;1899;0;433;0;t0417
kujawsko-pomorskie;w³oc³awski;3186;0;927;0;t0418
kujawsko-pomorskie;¿niñski;3417;40;1152;0;t0419
kujawsko-pomorskie;Bydgoszcz;40668;620;15701;31;t0461
kujawsko-pomorskie;Grudzi¹dz;6793;0;2694;0;t0462
kujawsko-pomorskie;Toruñ;16584;220;6141;0;t0463
kujawsko-pomorskie;W³oc³awek;6656;0;2723;0;t0464
lubelskie;bialski;4846;40;1231;0;t0601
lubelskie;bi³gorajski;4658;58;1468;0;t0602
lubelskie;che³mski;2043;30;471;0;t0603
lubelskie;hrubieszowski;3515;66;972;6;t0604
lubelskie;janowski;3826;106;1305;0;t0605
lubelskie;krasnostawski;4216;74;1408;0;t0606
lubelskie;kraœnicki;4876;10;1581;0;t0607
lubelskie;lubartowski;4563;76;1578;0;t0608
lubelskie;lubelski;6408;81;1768;0;t0609
lubelskie;³êczyñski;3963;40;1096;0;t0610
lubelskie;³ukowski;5056;80;1585;0;t0611
lubelskie;opolski;3007;80;917;0;t0612
lubelskie;parczewski;2750;30;853;0;t0613
lubelskie;pu³awski;9889;102;3446;1;t0614
lubelskie;radzyñski;3597;100;1025;0;t0615
lubelskie;rycki;3558;70;926;0;t0616
lubelskie;œwidnicki;3783;38;1324;0;t0617
lubelskie;tomaszowski;4823;0;1521;0;t0618
lubelskie;w³odawski;3124;50;1004;0;t0619
lubelskie;zamojski;4093;39;1080;0;t0620
lubelskie;Bia³a Podlaska;7177;28;2970;5;t0661
lubelskie;Che³m;5257;99;1852;0;t0662
lubelskie;Lublin;53395;1042;19364;293;t0663
lubelskie;Zamoœæ;7172;118;2463;0;t0664
lubuskie;gorzowski;2747;28;703;0;t0801
lubuskie;kroœnieñski;3359;0;987;0;t0802
lubuskie;miêdzyrzecki;5558;74;1959;0;t0803
lubuskie;nowosolski;5890;60;1901;0;t0804
lubuskie;s³ubicki;2445;159;645;0;t0805
lubuskie;strzelecko-drezdenecki;3042;100;865;0;t0806
lubuskie;sulêciñski;2263;50;750;0;t0807
lubuskie;œwiebodziñski;4372;1;1541;1;t0808
lubuskie;zielonogórski;4365;0;1364;0;t0809
lubuskie;¿agañski;2979;0;886;0;t0810
lubuskie;¿arski;7339;109;2524;0;t0811
lubuskie;wschowski;1704;0;519;0;t0812
lubuskie;Gorzów Wielkopolski;10205;157;3871;6;t0861
lubuskie;Zielona Góra;12999;100;4372;0;t0862
³ódzkie;be³chatowski;5731;51;1980;1;t1001
³ódzkie;kutnowski;5920;100;2200;0;t1002
³ódzkie;³aski;1974;50;597;0;t1003
³ódzkie;³êczycki;4101;73;1392;0;t1004
³ódzkie;³owicki;8877;132;2910;0;t1005
³ódzkie;³ódzki wschodni;2119;0;472;0;t1006
³ódzkie;opoczyñski;3584;69;1118;9;t1007
³ódzkie;pabianicki;6776;32;2255;0;t1008
³ódzkie;pajêczañski;1907;0;561;0;t1009
³ódzkie;piotrkowski;2285;0;557;0;t1010
³ódzkie;poddêbicki;2155;0;780;0;t1011
³ódzkie;radomszczañski;7153;0;2688;0;t1012
³ódzkie;rawski;2078;0;713;0;t1013
³ódzkie;sieradzki;6313;100;2214;0;t1014
³ódzkie;skierniewicki;923;0;145;0;t1015
³ódzkie;tomaszowski;6280;30;1942;0;t1016
³ódzkie;wieluñski;4507;112;1368;0;t1017
³ódzkie;wieruszowski;2489;0;803;0;t1018
³ódzkie;zduñskowolski;3414;108;1095;0;t1019
³ódzkie;zgierski;9935;159;3591;0;t1020
³ódzkie;brzeziñski;3261;128;904;0;t1021
³ódzkie;£ódŸ;88182;1403;33388;281;t1061
³ódzkie;Piotrków Trybunalski;6267;81;2136;0;t1062
³ódzkie;Skierniewice;5084;43;1759;1;t1063
ma³opolskie;bocheñski;3824;176;1206;2;t1201
ma³opolskie;brzeski;4961;49;1486;0;t1202
ma³opolskie;chrzanowski;7303;188;2100;0;t1203
ma³opolskie;d¹browski;3531;90;1149;0;t1204
ma³opolskie;gorlicki;7577;119;2445;36;t1205
ma³opolskie;krakowski;7620;6;1987;6;t1206
ma³opolskie;limanowski;5927;60;1935;0;t1207
ma³opolskie;miechowski;4973;22;1442;0;t1208
ma³opolskie;myœlenicki;5003;133;1375;6;t1209
ma³opolskie;nowos¹decki;6996;90;1882;0;t1210
ma³opolskie;nowotarski;9213;0;2971;0;t1211
ma³opolskie;olkuski;5149;0;1905;0;t1212
ma³opolskie;oœwiêcimski;6841;194;2289;50;t1213
ma³opolskie;proszowicki;2595;0;967;0;t1214
ma³opolskie;suski;5545;102;1714;0;t1215
ma³opolskie;tarnowski;5314;33;1440;0;t1216
ma³opolskie;tatrzañski;3770;40;1416;0;t1217
ma³opolskie;wadowicki;5199;49;1794;0;t1218
ma³opolskie;wielicki;2536;28;644;0;t1219
ma³opolskie;Kraków;109435;2203;37585;459;t1261
ma³opolskie;Nowy S¹cz;4947;180;1755;0;t1262
ma³opolskie;Tarnów;10320;207;4193;0;t1263
mazowieckie;bia³obrzeski;1633;0;455;0;t1401
mazowieckie;ciechanowski;8071;140;2762;18;t1402
mazowieckie;garwoliñski;4457;85;1289;0;t1403
mazowieckie;gostyniñski;2437;30;814;0;t1404
mazowieckie;grodziski;8734;240;2998;0;t1405
mazowieckie;grójecki;6011;129;2001;0;t1406
mazowieckie;kozienicki;3055;47;860;0;t1407
mazowieckie;legionowski;2796;1;723;0;t1408
mazowieckie;lipski;2716;25;718;0;t1409
mazowieckie;³osicki;1579;44;382;0;t1410
mazowieckie;makowski;3061;0;775;0;t1411
mazowieckie;miñski;5876;104;1782;0;t1412
mazowieckie;m³awski;4147;33;1319;0;t1413
mazowieckie;nowodworski;8509;107;3464;0;t1414
mazowieckie;ostro³êcki;3159;30;756;0;t1415
mazowieckie;ostrowski;4257;60;1348;0;t1416
mazowieckie;otwocki;10724;111;4481;42;t1417
mazowieckie;piaseczyñski;12744;177;4545;0;t1418
mazowieckie;p³ocki;5047;0;1578;0;t1419
mazowieckie;p³oñski;4947;89;1698;0;t1420
mazowieckie;pruszkowski;9541;161;3571;0;t1421
mazowieckie;przasnyski;3919;79;1242;0;t1422
mazowieckie;przysuski;2229;60;614;0;t1423
mazowieckie;pu³tuski;4169;61;1164;0;t1424
mazowieckie;radomski;5098;100;1556;0;t1425
mazowieckie;siedlecki;2072;0;451;0;t1426
mazowieckie;sierpecki;2722;0;841;0;t1427
mazowieckie;sochaczewski;3896;297;1258;0;t1428
mazowieckie;soko³owski;3480;55;985;0;t1429
mazowieckie;szyd³owiecki;1350;0;394;0;t1430
mazowieckie;warszawski zachodni;5961;10;1936;0;t1432
mazowieckie;wêgrowski;3795;0;1111;0;t1433
mazowieckie;wo³omiñski;11774;5;4116;0;t1434
mazowieckie;wyszkowski;5080;0;1833;0;t1435
mazowieckie;zwoleñski;1865;50;518;0;t1436
mazowieckie;¿uromiñski;2298;69;600;0;t1437
mazowieckie;¿yrardowski;4268;0;1190;0;t1438
mazowieckie;Ostro³êka;7074;281;1989;0;t1461
