wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;2165;292;456;0;t00
dolnoœl¹skie;boles³awiecki;8431;242;3172;102;t0201
dolnoœl¹skie;dzier¿oniowski;6918;199;2464;48;t0202
dolnoœl¹skie;g³ogowski;6271;262;2071;24;t0203
dolnoœl¹skie;górowski;1659;12;523;12;t0204
dolnoœl¹skie;jaworski;3811;109;1302;0;t0205
dolnoœl¹skie;jeleniogórski;4851;106;1537;24;t0206
dolnoœl¹skie;kamiennogórski;3223;42;1193;12;t0207
dolnoœl¹skie;k³odzki;17846;313;6502;124;t0208
dolnoœl¹skie;legnicki;1664;12;534;6;t0209
dolnoœl¹skie;lubañski;3207;140;1099;60;t0210
dolnoœl¹skie;lubiñski;13331;213;4630;109;t0211
dolnoœl¹skie;lwówecki;3295;60;1079;0;t0212
dolnoœl¹skie;milicki;3642;90;1271;19;t0213
dolnoœl¹skie;oleœnicki;5784;43;2166;7;t0214
dolnoœl¹skie;o³awski;6594;246;2060;18;t0215
dolnoœl¹skie;polkowicki;1285;32;357;0;t0216
dolnoœl¹skie;strzeliñski;3211;68;814;24;t0217
dolnoœl¹skie;œredzki;2083;118;660;58;t0218
dolnoœl¹skie;œwidnicki;11283;360;3928;204;t0219
dolnoœl¹skie;trzebnicki;7264;259;2524;75;t0220
dolnoœl¹skie;wa³brzyski;3809;154;1435;37;t0221
dolnoœl¹skie;wo³owski;3905;31;1328;11;t0222
dolnoœl¹skie;wroc³awski;6482;146;1871;16;t0223
dolnoœl¹skie;z¹bkowicki;5976;43;2059;0;t0224
dolnoœl¹skie;zgorzelecki;7954;125;2956;45;t0225
dolnoœl¹skie;z³otoryjski;2736;71;863;31;t0226
dolnoœl¹skie;Jelenia Góra;8769;60;3170;0;t0261
dolnoœl¹skie;Legnica;9125;207;3168;24;t0262
dolnoœl¹skie;Wroc³aw;110340;2824;40727;714;t0264
dolnoœl¹skie;Wa³brzych;24315;584;8657;275;t0265
kujawsko-pomorskie;aleksandrowski;12670;669;5738;357;t0401
kujawsko-pomorskie;brodnicki;5510;225;1712;40;t0402
kujawsko-pomorskie;bydgoski;3969;101;1195;27;t0403
kujawsko-pomorskie;che³miñski;3429;25;1257;12;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;2566;148;838;12;t0405
kujawsko-pomorskie;grudzi¹dzki;1382;42;459;22;t0406
kujawsko-pomorskie;inowroc³awski;11050;363;3953;77;t0407
kujawsko-pomorskie;lipnowski;4652;76;1556;44;t0408
kujawsko-pomorskie;mogileñski;2565;60;820;12;t0409
kujawsko-pomorskie;nakielski;3430;105;1025;6;t0410
kujawsko-pomorskie;radziejowski;3263;25;1127;12;t0411
kujawsko-pomorskie;rypiñski;2878;83;754;37;t0412
kujawsko-pomorskie;sêpoleñski;4646;54;1593;28;t0413
kujawsko-pomorskie;œwiecki;6276;148;2333;54;t0414
kujawsko-pomorskie;toruñski;3930;112;1366;33;t0415
kujawsko-pomorskie;tucholski;2904;82;848;6;t0416
kujawsko-pomorskie;w¹brzeski;2671;164;785;51;t0417
kujawsko-pomorskie;w³oc³awski;4115;115;1407;68;t0418
kujawsko-pomorskie;¿niñski;4396;196;1486;102;t0419
kujawsko-pomorskie;Bydgoszcz;47445;840;17965;146;t0461
kujawsko-pomorskie;Grudzi¹dz;8341;489;3046;45;t0462
kujawsko-pomorskie;Toruñ;19771;507;7380;198;t0463
kujawsko-pomorskie;W³oc³awek;7850;20;3038;0;t0464
lubelskie;bialski;6153;90;1837;16;t0601
lubelskie;bi³gorajski;6050;187;2084;0;t0602
lubelskie;che³mski;2786;55;907;26;t0603
lubelskie;hrubieszowski;4794;182;1457;58;t0604
lubelskie;janowski;4525;140;1713;60;t0605
lubelskie;krasnostawski;5177;43;1851;12;t0606
lubelskie;kraœnicki;6241;158;2374;72;t0607
lubelskie;lubartowski;5745;183;2030;65;t0608
lubelskie;lubelski;8191;72;2650;34;t0609
lubelskie;³êczyñski;4923;117;1553;44;t0610
lubelskie;³ukowski;6629;246;2144;54;t0611
