wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;5994;94;1145;33;t00
dolnoœl¹skie;boles³awiecki;12823;258;4594;86;t0201
dolnoœl¹skie;dzier¿oniowski;11268;94;3847;20;t0202
dolnoœl¹skie;g³ogowski;10607;136;3195;10;t0203
dolnoœl¹skie;górowski;3762;72;1306;0;t0204
dolnoœl¹skie;jaworski;7106;0;2370;0;t0205
dolnoœl¹skie;jeleniogórski;9812;180;3359;58;t0206
dolnoœl¹skie;kamiennogórski;4832;63;1791;0;t0207
dolnoœl¹skie;k³odzki;29228;478;10585;87;t0208
dolnoœl¹skie;legnicki;4377;86;1403;0;t0209
dolnoœl¹skie;lubañski;5376;97;1743;59;t0210
dolnoœl¹skie;lubiñski;22954;302;7839;81;t0211
dolnoœl¹skie;lwówecki;5779;96;2065;0;t0212
dolnoœl¹skie;milicki;6178;93;2136;31;t0213
dolnoœl¹skie;oleœnicki;9864;194;3249;0;t0214
dolnoœl¹skie;o³awski;12014;355;3774;121;t0215
dolnoœl¹skie;polkowicki;3051;142;1048;20;t0216
dolnoœl¹skie;strzeliñski;6620;189;2290;1;t0217
dolnoœl¹skie;œredzki;4533;150;1508;8;t0218
dolnoœl¹skie;œwidnicki;17850;255;6186;8;t0219
dolnoœl¹skie;trzebnicki;12698;424;4268;5;t0220
dolnoœl¹skie;wa³brzyski;7036;217;2626;49;t0221
dolnoœl¹skie;wo³owski;6895;109;2394;0;t0222
dolnoœl¹skie;wroc³awski;13484;191;4652;44;t0223
dolnoœl¹skie;z¹bkowicki;10788;128;3671;0;t0224
dolnoœl¹skie;zgorzelecki;12243;200;4620;51;t0225
dolnoœl¹skie;z³otoryjski;5294;60;1621;0;t0226
dolnoœl¹skie;Jelenia Góra;15126;341;5026;30;t0261
dolnoœl¹skie;Legnica;14120;307;4581;67;t0262
dolnoœl¹skie;Wroc³aw;178583;3334;59576;902;t0264
dolnoœl¹skie;Wa³brzych;53510;1151;14968;152;t0265
kujawsko-pomorskie;aleksandrowski;32470;552;10037;34;t0401
kujawsko-pomorskie;brodnicki;10112;196;3325;40;t0402
kujawsko-pomorskie;bydgoski;8737;264;2951;20;t0403
kujawsko-pomorskie;che³miñski;6139;160;1938;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;4793;69;1516;0;t0405
kujawsko-pomorskie;grudzi¹dzki;2705;80;886;1;t0406
kujawsko-pomorskie;inowroc³awski;21013;556;6573;19;t0407
kujawsko-pomorskie;lipnowski;7864;144;2664;0;t0408
kujawsko-pomorskie;mogileñski;4427;33;1354;6;t0409
kujawsko-pomorskie;nakielski;6036;55;1788;0;t0410
kujawsko-pomorskie;radziejowski;5690;81;1833;9;t0411
