wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;2429;167;516;60;t00
dolnoœl¹skie;boles³awiecki;8712;281;3299;127;t0201
dolnoœl¹skie;dzier¿oniowski;7341;416;2704;240;t0202
dolnoœl¹skie;g³ogowski;6666;393;2207;136;t0203
dolnoœl¹skie;górowski;1792;133;602;79;t0204
dolnoœl¹skie;jaworski;4150;332;1439;131;t0205
dolnoœl¹skie;jeleniogórski;5225;344;1779;212;t0206
dolnoœl¹skie;kamiennogórski;3363;140;1228;35;t0207
dolnoœl¹skie;k³odzki;18647;801;6936;434;t0208
dolnoœl¹skie;legnicki;1756;92;585;51;t0209
dolnoœl¹skie;lubañski;3346;139;1165;66;t0210
dolnoœl¹skie;lubiñski;13819;453;4872;226;t0211
dolnoœl¹skie;lwówecki;3494;199;1210;131;t0212
dolnoœl¹skie;milicki;3733;80;1297;26;t0213
dolnoœl¹skie;oleœnicki;5891;107;2202;36;t0214
dolnoœl¹skie;o³awski;6895;301;2277;217;t0215
dolnoœl¹skie;polkowicki;1344;59;416;59;t0216
dolnoœl¹skie;strzeliñski;3346;135;886;72;t0217
dolnoœl¹skie;œredzki;2156;70;669;11;t0218
dolnoœl¹skie;œwidnicki;11780;465;4172;244;t0219
dolnoœl¹skie;trzebnicki;7466;202;2605;81;t0220
dolnoœl¹skie;wa³brzyski;3960;134;1523;88;t0221
dolnoœl¹skie;wo³owski;4052;123;1386;56;t0222
dolnoœl¹skie;wroc³awski;7165;587;2120;249;t0223
dolnoœl¹skie;z¹bkowicki;6253;250;2161;89;t0224
dolnoœl¹skie;zgorzelecki;8421;469;3171;215;t0225
dolnoœl¹skie;z³otoryjski;2903;167;907;44;t0226
dolnoœl¹skie;Jelenia Góra;9161;392;3439;269;t0261
dolnoœl¹skie;Legnica;9393;268;3272;104;t0262
dolnoœl¹skie;Wroc³aw;114052;3688;42138;1408;t0264
dolnoœl¹skie;Wa³brzych;25538;1223;9285;628;t0265
kujawsko-pomorskie;aleksandrowski;13509;839;6171;433;t0401
kujawsko-pomorskie;brodnicki;5964;447;1869;156;t0402
kujawsko-pomorskie;bydgoski;4442;472;1460;265;t0403
kujawsko-pomorskie;che³miñski;3702;161;1367;108;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;2709;143;879;41;t0405
kujawsko-pomorskie;grudzi¹dzki;1454;72;493;34;t0406
kujawsko-pomorskie;inowroc³awski;11768;718;4319;366;t0407
kujawsko-pomorskie;lipnowski;4851;194;1652;96;t0408
kujawsko-pomorskie;mogileñski;2687;119;867;47;t0409
kujawsko-pomorskie;nakielski;3646;216;1120;95;t0410
kujawsko-pomorskie;radziejowski;3403;140;1213;86;t0411
kujawsko-pomorskie;rypiñski;3004;126;816;62;t0412
kujawsko-pomorskie;sêpoleñski;4940;293;1732;138;t0413
kujawsko-pomorskie;œwiecki;6645;369;2522;189;t0414
kujawsko-pomorskie;toruñski;4212;282;1537;171;t0415
kujawsko-pomorskie;tucholski;3144;240;991;143;t0416
kujawsko-pomorskie;w¹brzeski;2821;150;844;59;t0417
kujawsko-pomorskie;w³oc³awski;4425;308;1524;117;t0418
kujawsko-pomorskie;¿niñski;4560;164;1541;55;t0419
kujawsko-pomorskie;Bydgoszcz;48933;1479;18531;561;t0461
kujawsko-pomorskie;Grudzi¹dz;8725;382;3144;96;t0462
kujawsko-pomorskie;Toruñ;20323;552;7701;321;t0463
kujawsko-pomorskie;W³oc³awek;8392;341;3180;116;t0464
lubelskie;bialski;6498;331;1992;153;t0601
lubelskie;bi³gorajski;6419;370;2236;153;t0602
lubelskie;che³mski;3005;219;1054;147;t0603
lubelskie;hrubieszowski;5083;289;1606;149;t0604
lubelskie;janowski;4785;260;1838;125;t0605
lubelskie;krasnostawski;5402;224;1991;139;t0606
lubelskie;kraœnicki;6526;285;2498;124;t0607
lubelskie;lubartowski;6085;340;2203;174;t0608
lubelskie;lubelski;8646;456;2802;152;t0609
lubelskie;³êczyñski;5169;244;1753;182;t0610
lubelskie;³ukowski;6949;320;2250;106;t0611
lubelskie;opolski;4490;304;1510;158;t0612
lubelskie;parczewski;3653;164;1301;99;t0613
lubelskie;pu³awski;12292;505;4655;292;t0614
lubelskie;radzyñski;4845;229;1663;148;t0615
lubelskie;rycki;5154;368;1595;172;t0616
lubelskie;œwidnicki;5064;266;1915;91;t0617
lubelskie;tomaszowski;6430;257;2252;166;t0618
lubelskie;w³odawski;4104;163;1387;92;t0619
lubelskie;zamojski;5808;390;2111;215;t0620
lubelskie;Bia³a Podlaska;8699;193;3436;77;t0661
lubelskie;Che³m;6743;235;2277;32;t0662
lubelskie;Lublin;67143;2447;24663;1035;t0663
lubelskie;Zamoœæ;9235;299;3127;116;t0664
lubuskie;gorzowski;3758;331;1238;163;t0801
lubuskie;kroœnieñski;4475;166;1517;74;t0802
lubuskie;miêdzyrzecki;6886;225;2497;156;t0803
lubuskie;nowosolski;7563;297;2636;189;t0804
lubuskie;s³ubicki;3225;209;1052;116;t0805
lubuskie;strzelecko-drezdenecki;3943;184;1363;131;t0806
lubuskie;sulêciñski;2830;137;1058;68;t0807
lubuskie;œwiebodziñski;5426;192;2139;142;t0808
lubuskie;zielonogórski;6120;440;2145;186;t0809
lubuskie;¿agañski;4255;246;1521;183;t0810
lubuskie;¿arski;9673;440;3508;228;t0811
lubuskie;wschowski;2264;66;708;30;t0812
lubuskie;Gorzów Wielkopolski;12993;396;4879;154;t0861
lubuskie;Zielona Góra;15821;610;6085;391;t0862
³ódzkie;be³chatowski;7281;290;2701;155;t1001
³ódzkie;kutnowski;7794;353;3068;206;t1002
³ódzkie;³aski;2823;198;870;89;t1003
³ódzkie;³êczycki;5543;270;1906;108;t1004
³ódzkie;³owicki;10956;403;4077;266;t1005
³ódzkie;³ódzki wschodni;2918;207;1100;109;t1006
³ódzkie;opoczyñski;4997;253;1680;95;t1007
³ódzkie;pabianicki;9081;315;2993;136;t1008
³ódzkie;pajêczañski;2676;138;898;63;t1009
³ódzkie;piotrkowski;3251;104;1094;39;t1010
³ódzkie;poddêbicki;2991;78;1115;66;t1011
³ódzkie;radomszczañski;8896;281;3576;181;t1012
³ódzkie;rawski;2995;197;1154;79;t1013
³ódzkie;sieradzki;8204;326;3111;245;t1014
³ódzkie;skierniewicki;1447;30;412;0;t1015
³ódzkie;tomaszowski;8647;316;2709;81;t1016
³ódzkie;wieluñski;6411;350;2035;114;t1017
³ódzkie;wieruszowski;3251;207;1138;82;t1018
³ódzkie;zduñskowolski;4943;282;1666;100;t1019
³ódzkie;zgierski;12412;385;4395;90;t1020
³ódzkie;brzeziñski;4191;153;1154;63;t1021
³ódzkie;£ódŸ;108638;3323;42914;1629;t1061
³ódzkie;Piotrków Trybunalski;8415;300;2831;94;t1062
³ódzkie;Skierniewice;6487;255;2389;119;t1063
ma³opolskie;bocheñski;5098;234;1748;102;t1201
ma³opolskie;brzeski;6902;371;2340;152;t1202
ma³opolskie;chrzanowski;10074;383;3446;162;t1203
ma³opolskie;d¹browski;4502;202;1564;93;t1204
ma³opolskie;gorlicki;10029;429;3797;257;t1205
ma³opolskie;krakowski;10654;685;3705;357;t1206
ma³opolskie;limanowski;8101;448;2908;185;t1207
ma³opolskie;miechowski;7061;368;2401;199;t1208
ma³opolskie;myœlenicki;7187;468;2258;163;t1209
ma³opolskie;nowos¹decki;10001;646;3390;338;t1210
ma³opolskie;nowotarski;12476;611;4534;286;t1211
ma³opolskie;olkuski;6834;300;2422;92;t1212
ma³opolskie;oœwiêcimski;9110;281;2937;101;t1213
ma³opolskie;proszowicki;3363;141;1236;36;t1214
ma³opolskie;suski;7245;260;2722;191;t1215
ma³opolskie;tarnowski;7311;377;2553;171;t1216
ma³opolskie;tatrzañski;4830;123;1844;64;t1217
ma³opolskie;wadowicki;6987;307;2486;131;t1218
ma³opolskie;wielicki;3663;236;1174;131;t1219
ma³opolskie;Kraków;138912;4127;49379;1692;t1261
ma³opolskie;Nowy S¹cz;6774;307;2081;0;t1262
ma³opolskie;Tarnów;12708;474;4703;121;t1263
mazowieckie;bia³obrzeski;2354;191;811;120;t1401
mazowieckie;ciechanowski;10425;370;3702;153;t1402
mazowieckie;garwoliñski;6249;359;2003;124;t1403
mazowieckie;gostyniñski;3346;200;1230;117;t1404
mazowieckie;grodziski;10944;411;3776;144;t1405
mazowieckie;grójecki;8040;301;2849;122;t1406
mazowieckie;kozienicki;4158;197;1550;140;t1407
mazowieckie;legionowski;4006;303;1261;117;t1408
mazowieckie;lipski;3658;205;1186;93;t1409
mazowieckie;³osicki;2126;96;667;78;t1410
mazowieckie;makowski;4008;114;1334;93;t1411
mazowieckie;miñski;8245;543;2622;197;t1412
mazowieckie;m³awski;5721;346;2017;184;t1413
mazowieckie;nowodworski;10126;355;4047;182;t1414
mazowieckie;ostro³êcki;4604;317;1437;158;t1415
mazowieckie;ostrowski;5411;212;1713;68;t1416
mazowieckie;otwocki;12870;328;5351;160;t1417
mazowieckie;piaseczyñski;15790;458;5774;180;t1418
mazowieckie;p³ocki;6810;486;2541;268;t1419
mazowieckie;p³oñski;6442;362;2285;151;t1420
mazowieckie;pruszkowski;11623;370;4180;128;t1421
mazowieckie;przasnyski;4813;107;1677;67;t1422
mazowieckie;przysuski;3181;193;1016;102;t1423
mazowieckie;pu³tuski;5533;157;1894;96;t1424
mazowieckie;radomski;6724;317;2491;190;t1425
mazowieckie;siedlecki;3074;192;992;104;t1426
mazowieckie;sierpecki;3807;181;1302;116;t1427
mazowieckie;sochaczewski;5111;144;1591;49;t1428
mazowieckie;soko³owski;4937;216;1623;79;t1429
mazowieckie;szyd³owiecki;1935;125;787;71;t1430
mazowieckie;warszawski zachodni;7719;319;2683;150;t1432
mazowieckie;wêgrowski;5049;235;1682;146;t1433
mazowieckie;wo³omiñski;14951;499;5447;203;t1434
mazowieckie;wyszkowski;6770;419;2613;164;t1435
mazowieckie;zwoleñski;2544;112;864;66;t1436
mazowieckie;¿uromiñski;3262;212;1036;109;t1437
mazowieckie;¿yrardowski;5536;161;1945;104;t1438
mazowieckie;Ostro³êka;9845;532;3027;278;t1461
mazowieckie;P³ock;16224;623;6188;334;t1462
mazowieckie;Radom;25439;1189;8826;493;t1463
mazowieckie;Siedlce;12332;464;3402;299;t1464
mazowieckie;Warszawa;271175;8660;99868;3255;t1465
opolskie;brzeski;6830;456;2351;246;t1601
opolskie;g³ubczycki;6086;184;2541;100;t1602
opolskie;kêdzierzyñsko-kozielski;7918;485;2895;226;t1603
opolskie;kluczborski;5010;347;1795;126;t1604
opolskie;krapkowicki;5679;183;2143;105;t1605
opolskie;namys³owski;2976;137;979;102;t1606
opolskie;nyski;10852;403;4123;170;t1607
opolskie;oleski;5215;371;1764;141;t1608
opolskie;opolski;6784;442;2243;226;t1609
opolskie;prudnicki;4398;91;1519;24;t1610
opolskie;strzelecki;5945;237;2113;96;t1611
opolskie;Opole;26393;966;8657;259;t1661
podkarpackie;bieszczadzki;1515;1;594;0;t1801
podkarpackie;brzozowski;6287;275;2271;136;t1802
podkarpackie;dêbicki;7662;281;2804;155;t1803
podkarpackie;jaros³awski;4959;311;1875;130;t1804
podkarpackie;jasielski;6940;369;2587;198;t1805
podkarpackie;kolbuszowski;2903;168;737;139;t1806
podkarpackie;kroœnieñski;6293;489;2115;243;t1807
podkarpackie;le¿ajski;5037;237;1780;97;t1808
podkarpackie;lubaczowski;5442;97;2007;35;t1809
podkarpackie;³añcucki;5832;223;2049;134;t1810
podkarpackie;mielecki;8770;477;3014;242;t1811
podkarpackie;ni¿añski;4407;274;1507;201;t1812
podkarpackie;przemyski;2043;190;639;91;t1813
podkarpackie;przeworski;4696;306;1670;193;t1814
podkarpackie;ropczycko-sêdziszowski;4562;256;1592;132;t1815
podkarpackie;rzeszowski;8289;510;2825;254;t1816
podkarpackie;sanocki;4411;312;1339;112;t1817
podkarpackie;stalowowolski;10444;451;3721;220;t1818
podkarpackie;strzy¿owski;4198;177;1361;46;t1819
podkarpackie;tarnobrzeski;2277;96;891;58;t1820
podkarpackie;leski;1525;60;476;28;t1821
podkarpackie;Krosno;5120;237;1708;59;t1861
podkarpackie;Przemyœl;7501;298;2955;114;t1862
podkarpackie;Rzeszów;51520;1479;19470;725;t1863
podkarpackie;Tarnobrzeg;6561;390;2149;129;t1864
podlaskie;augustowski;4476;186;1473;101;t2001
podlaskie;bia³ostocki;10110;437;3876;233;t2002
podlaskie;bielski;5632;189;2006;81;t2003
podlaskie;grajewski;2833;126;856;11;t2004
podlaskie;hajnowski;4720;203;1767;148;t2005
podlaskie;kolneñski;3494;212;1176;154;t2006
podlaskie;³om¿yñski;1485;211;383;98;t2007
podlaskie;moniecki;3207;131;1230;111;t2008
podlaskie;sejneñski;1663;65;594;47;t2009
podlaskie;siemiatycki;3392;192;1148;106;t2010
podlaskie;sokólski;4999;222;1630;120;t2011
podlaskie;suwalski;1097;114;333;60;t2012
podlaskie;wysokomazowiecki;6297;429;2318;228;t2013
podlaskie;zambrowski;2419;159;822;53;t2014
podlaskie;Bia³ystok;48819;1893;15940;718;t2061
podlaskie;£om¿a;7571;378;2504;181;t2062
podlaskie;Suwa³ki;6152;210;2102;55;t2063
pomorskie;bytowski;8664;414;3019;185;t2201
pomorskie;chojnicki;6259;400;2122;185;t2202
pomorskie;cz³uchowski;4096;136;1361;35;t2203
pomorskie;gdañski;4578;333;1608;139;t2204
pomorskie;kartuski;8877;429;3163;140;t2205
pomorskie;koœcierski;7418;408;2565;71;t2206
pomorskie;kwidzyñski;5431;193;2075;81;t2207
pomorskie;lêborski;6393;187;2145;115;t2208
pomorskie;malborski;5262;237;1718;102;t2209
pomorskie;nowodworski;3334;66;1133;37;t2210
pomorskie;pucki;4742;181;1593;73;t2211
pomorskie;s³upski;3530;281;1253;164;t2212
pomorskie;starogardzki;10490;631;4005;245;t2213
pomorskie;tczewski;8703;349;3279;148;t2214
pomorskie;wejherowski;14998;619;5159;244;t2215
pomorskie;sztumski;3980;230;1293;114;t2216
pomorskie;Gdañsk;82108;2360;30125;968;t2261
pomorskie;Gdynia;30106;1346;10514;439;t2262
pomorskie;S³upsk;7700;462;2308;89;t2263
pomorskie;Sopot;10333;528;4141;263;t2264
œl¹skie;bêdziñski;8422;352;3119;159;t2401
œl¹skie;bielski;7958;406;2810;145;t2402
œl¹skie;cieszyñski;15596;754;6001;340;t2403
œl¹skie;czêstochowski;6078;336;1931;190;t2404
œl¹skie;gliwicki;11250;428;4199;185;t2405
œl¹skie;k³obucki;6033;334;1977;80;t2406
œl¹skie;lubliniecki;6389;230;2307;103;t2407
œl¹skie;miko³owski;6429;190;2320;36;t2408
œl¹skie;myszkowski;5882;293;2019;156;t2409
œl¹skie;pszczyñski;3456;303;1211;115;t2410
œl¹skie;raciborski;9219;385;2996;216;t2411
œl¹skie;rybnicki;1551;108;442;23;t2412
œl¹skie;tarnogórski;14840;886;5259;317;t2413
œl¹skie;bieruñsko-lêdziñski;2493;194;798;106;t2414
