wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;5706;56;1106;0;t00
dolnoœl¹skie;boles³awiecki;12413;50;4508;0;t0201
dolnoœl¹skie;dzier¿oniowski;11141;48;3825;0;t0202
dolnoœl¹skie;g³ogowski;10389;70;3185;0;t0203
dolnoœl¹skie;górowski;3630;192;1306;102;t0204
dolnoœl¹skie;jaworski;6896;50;2321;0;t0205
dolnoœl¹skie;jeleniogórski;9393;0;3114;0;t0206
dolnoœl¹skie;kamiennogórski;4769;0;1791;0;t0207
dolnoœl¹skie;k³odzki;28560;138;10446;0;t0208
dolnoœl¹skie;legnicki;4271;119;1403;0;t0209
dolnoœl¹skie;lubañski;5174;31;1663;31;t0210
dolnoœl¹skie;lubiñski;22204;149;7657;9;t0211
dolnoœl¹skie;lwówecki;5648;0;2035;0;t0212
dolnoœl¹skie;milicki;6055;43;2105;0;t0213
dolnoœl¹skie;oleœnicki;9588;172;3249;59;t0214
dolnoœl¹skie;o³awski;11358;30;3536;0;t0215
dolnoœl¹skie;polkowicki;2879;30;1018;0;t0216
dolnoœl¹skie;strzeliñski;6344;0;2288;0;t0217
dolnoœl¹skie;œredzki;4219;0;1435;0;t0218
dolnoœl¹skie;œwidnicki;17490;61;6130;0;t0219
dolnoœl¹skie;trzebnicki;12046;198;4132;95;t0220
dolnoœl¹skie;wa³brzyski;6817;143;2577;37;t0221
dolnoœl¹skie;wo³owski;6715;26;2366;23;t0222
dolnoœl¹skie;wroc³awski;12990;383;4465;103;t0223
dolnoœl¹skie;z¹bkowicki;10400;139;3638;31;t0224
dolnoœl¹skie;zgorzelecki;11914;0;4569;0;t0225
dolnoœl¹skie;z³otoryjski;5155;0;1609;0;t0226
dolnoœl¹skie;Jelenia Góra;14543;94;4996;0;t0261
dolnoœl¹skie;Legnica;13590;102;4440;2;t0262
dolnoœl¹skie;Wroc³aw;171345;3419;57968;422;t0264
dolnoœl¹skie;Wa³brzych;49690;1180;14449;129;t0265
kujawsko-pomorskie;aleksandrowski;30953;561;9923;62;t0401
kujawsko-pomorskie;brodnicki;9785;49;3285;0;t0402
kujawsko-pomorskie;bydgoski;8393;203;2921;24;t0403
kujawsko-pomorskie;che³miñski;5813;20;1938;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;4655;54;1516;18;t0405
kujawsko-pomorskie;grudzi¹dzki;2625;0;885;0;t0406
kujawsko-pomorskie;inowroc³awski;20105;526;6553;33;t0407
kujawsko-pomorskie;lipnowski;7596;0;2664;0;t0408
kujawsko-pomorskie;mogileñski;4300;6;1331;6;t0409
kujawsko-pomorskie;nakielski;5980;178;1788;4;t0410
kujawsko-pomorskie;radziejowski;5472;101;1763;0;t0411
kujawsko-pomorskie;rypiñski;4952;0;1553;0;t0412
kujawsko-pomorskie;sêpoleñski;7484;0;2781;0;t0413
kujawsko-pomorskie;œwiecki;10761;130;3946;27;t0414
kujawsko-pomorskie;toruñski;7814;68;2719;14;t0415
kujawsko-pomorskie;tucholski;4916;99;1667;0;t0416
kujawsko-pomorskie;w¹brzeski;4699;55;1663;0;t0417
kujawsko-pomorskie;w³oc³awski;7902;100;3008;0;t0418
kujawsko-pomorskie;¿niñski;7068;0;2389;0;t0419
kujawsko-pomorskie;Bydgoszcz;70561;646;24570;113;t0461
kujawsko-pomorskie;Grudzi¹dz;16745;91;4285;2;t0462
kujawsko-pomorskie;Toruñ;29423;411;10104;31;t0463
kujawsko-pomorskie;W³oc³awek;12896;100;4358;0;t0464
lubelskie;bialski;11491;50;4054;0;t0601
lubelskie;bi³gorajski;10713;50;3557;0;t0602
lubelskie;che³mski;6115;0;2098;0;t0603
lubelskie;hrubieszowski;8644;30;2950;0;t0604
lubelskie;janowski;7126;50;2502;0;t0605
lubelskie;krasnostawski;8079;8;2994;0;t0606
lubelskie;kraœnicki;10629;51;3715;0;t0607
lubelskie;lubartowski;10946;351;3894;56;t0608
lubelskie;lubelski;15084;177;5447;88;t0609
lubelskie;³êczyñski;7952;40;2682;0;t0610
lubelskie;³ukowski;11021;153;3830;0;t0611
lubelskie;opolski;7837;0;2755;0;t0612
lubelskie;parczewski;6046;157;2185;0;t0613
lubelskie;pu³awski;18550;190;6894;60;t0614
lubelskie;radzyñski;7495;0;2733;0;t0615
lubelskie;rycki;9958;139;3390;29;t0616
lubelskie;œwidnicki;8110;50;2945;0;t0617
lubelskie;tomaszowski;10283;233;3697;43;t0618
lubelskie;w³odawski;7032;54;2476;0;t0619
lubelskie;zamojski;10182;84;3661;28;t0620
lubelskie;Bia³a Podlaska;13353;351;4023;0;t0661
lubelskie;Che³m;10270;280;3254;54;t0662
lubelskie;Lublin;103096;1432;35862;471;t0663
lubelskie;Zamoœæ;15707;249;4677;59;t0664
lubuskie;gorzowski;6155;0;2184;0;t0801
lubuskie;kroœnieñski;8409;298;2558;0;t0802
lubuskie;miêdzyrzecki;10891;799;3540;92;t0803
lubuskie;nowosolski;12936;501;4208;59;t0804
lubuskie;s³ubicki;5642;184;1844;1;t0805
lubuskie;strzelecko-drezdenecki;6534;80;2215;80;t0806
lubuskie;sulêciñski;4383;6;1434;0;t0807
lubuskie;œwiebodziñski;7935;1;2948;0;t0808
lubuskie;zielonogórski;9798;102;3495;0;t0809
lubuskie;¿agañski;7439;108;2635;0;t0810
lubuskie;¿arski;15495;525;4897;29;t0811
lubuskie;wschowski;3327;60;1134;30;t0812
lubuskie;Gorzów Wielkopolski;20238;152;6643;0;t0861
lubuskie;Zielona Góra;26636;239;8606;2;t0862
³ódzkie;be³chatowski;11865;134;4279;80;t1001
³ódzkie;kutnowski;12198;56;4489;0;t1002
³ódzkie;³aski;4912;0;1674;0;t1003
³ódzkie;³êczycki;8714;80;3226;0;t1004
³ódzkie;³owicki;17195;314;6530;3;t1005
³ódzkie;³ódzki wschodni;5219;113;1777;0;t1006
³ódzkie;opoczyñski;8528;254;2946;55;t1007
³ódzkie;pabianicki;15496;280;5084;0;t1008
³ódzkie;pajêczañski;4505;97;1429;0;t1009
³ódzkie;piotrkowski;6382;268;2332;57;t1010
³ódzkie;poddêbicki;4512;0;1529;0;t1011
³ódzkie;radomszczañski;14638;511;5083;65;t1012
³ódzkie;rawski;4850;0;1812;0;t1013
³ódzkie;sieradzki;12607;225;4254;4;t1014
³ódzkie;skierniewicki;3410;0;1296;0;t1015
³ódzkie;tomaszowski;14390;73;4701;28;t1016
³ódzkie;wieluñski;10703;60;3465;29;t1017
³ódzkie;wieruszowski;5117;0;1826;0;t1018
³ódzkie;zduñskowolski;7582;50;2629;0;t1019
³ódzkie;zgierski;18507;114;6658;31;t1020
³ódzkie;brzeziñski;6820;80;2414;0;t1021
³ódzkie;£ódŸ;165943;2149;60280;27;t1061
³ódzkie;Piotrków Trybunalski;13065;60;4401;0;t1062
³ódzkie;Skierniewice;10940;162;3566;0;t1063
ma³opolskie;bocheñski;9619;236;2866;31;t1201
ma³opolskie;brzeski;11179;102;3806;0;t1202
ma³opolskie;chrzanowski;16510;350;5754;179;t1203
ma³opolskie;d¹browski;6862;34;2392;33;t1204
ma³opolskie;gorlicki;15714;299;5756;7;t1205
ma³opolskie;krakowski;19749;141;7150;55;t1206
ma³opolskie;limanowski;13404;113;4718;0;t1207
ma³opolskie;miechowski;11764;198;3927;30;t1208
ma³opolskie;myœlenicki;12360;79;3985;0;t1209
ma³opolskie;nowos¹decki;18914;323;6393;120;t1210
ma³opolskie;nowotarski;21622;414;7358;0;t1211
ma³opolskie;olkuski;11357;384;3758;33;t1212
ma³opolskie;oœwiêcimski;14459;178;4821;0;t1213
ma³opolskie;proszowicki;5258;24;1898;0;t1214
ma³opolskie;suski;11728;146;4030;0;t1215
ma³opolskie;tarnowski;13673;134;5038;47;t1216
ma³opolskie;tatrzañski;7352;90;2720;0;t1217
ma³opolskie;wadowicki;12731;333;3984;0;t1218
ma³opolskie;wielicki;7298;142;2482;0;t1219
ma³opolskie;Kraków;210605;2132;70470;8;t1261
ma³opolskie;Nowy S¹cz;10054;50;2758;0;t1262
ma³opolskie;Tarnów;17984;147;5776;32;t1263
mazowieckie;bia³obrzeski;4479;50;1591;0;t1401
mazowieckie;ciechanowski;16379;149;5556;43;t1402
mazowieckie;garwoliñski;10673;59;3377;2;t1403
mazowieckie;gostyniñski;5493;116;2019;29;t1404
mazowieckie;grodziski;15613;311;5422;20;t1405
mazowieckie;grójecki;13308;240;4452;59;t1406
mazowieckie;kozienicki;6687;50;2160;0;t1407
mazowieckie;legionowski;7990;102;2802;0;t1408
mazowieckie;lipski;6085;44;2196;0;t1409
mazowieckie;³osicki;3651;0;1235;0;t1410
mazowieckie;makowski;6972;0;2314;0;t1411
mazowieckie;miñski;15893;546;4488;49;t1412
mazowieckie;m³awski;9908;62;3451;6;t1413
mazowieckie;nowodworski;14722;0;5062;0;t1414
mazowieckie;ostro³êcki;8757;82;3254;0;t1415
mazowieckie;ostrowski;8637;182;3074;7;t1416
mazowieckie;otwocki;17989;109;6940;5;t1417
mazowieckie;piaseczyñski;27423;900;8497;72;t1418
mazowieckie;p³ocki;11841;120;4501;3;t1419
mazowieckie;p³oñski;9787;158;3392;28;t1420
mazowieckie;pruszkowski;16668;60;5658;57;t1421
mazowieckie;przasnyski;7509;0;2638;0;t1422
mazowieckie;przysuski;5458;0;1808;0;t1423
mazowieckie;pu³tuski;8855;30;3175;30;t1424
mazowieckie;radomski;11321;324;4054;58;t1425
mazowieckie;siedlecki;6223;91;2286;0;t1426
mazowieckie;sierpecki;6412;0;2155;0;t1427
mazowieckie;sochaczewski;8671;56;2880;0;t1428
mazowieckie;soko³owski;8171;243;3004;81;t1429
mazowieckie;szyd³owiecki;2809;0;1141;0;t1430
