wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4237;0;796;0;t00
dolnoœl¹skie;boles³awiecki;10088;50;3913;0;t0201
dolnoœl¹skie;dzier¿oniowski;8949;86;3281;14;t0202
dolnoœl¹skie;g³ogowski;8406;54;2650;35;t0203
dolnoœl¹skie;górowski;2510;24;893;0;t0204
dolnoœl¹skie;jaworski;5040;1;1805;0;t0205
dolnoœl¹skie;jeleniogórski;6843;84;2404;20;t0206
dolnoœl¹skie;kamiennogórski;4000;12;1532;0;t0207
dolnoœl¹skie;k³odzki;22826;505;8789;166;t0208
dolnoœl¹skie;legnicki;2846;12;994;6;t0209
dolnoœl¹skie;lubañski;4074;82;1328;18;t0210
dolnoœl¹skie;lubiñski;17492;347;5832;130;t0211
dolnoœl¹skie;lwówecki;4309;102;1514;31;t0212
dolnoœl¹skie;milicki;4678;30;1689;0;t0213
dolnoœl¹skie;oleœnicki;7604;75;2702;8;t0214
dolnoœl¹skie;o³awski;8358;12;2683;6;t0215
dolnoœl¹skie;polkowicki;1977;29;707;19;t0216
dolnoœl¹skie;strzeliñski;4931;112;1821;36;t0217
dolnoœl¹skie;œredzki;2936;113;959;48;t0218
dolnoœl¹skie;œwidnicki;14104;248;5033;89;t0219
dolnoœl¹skie;trzebnicki;9559;271;3361;73;t0220
dolnoœl¹skie;wa³brzyski;5360;113;2139;30;t0221
dolnoœl¹skie;wo³owski;5300;29;1864;9;t0222
dolnoœl¹skie;wroc³awski;9385;93;3162;8;t0223
dolnoœl¹skie;z¹bkowicki;7812;66;2908;13;t0224
dolnoœl¹skie;zgorzelecki;9959;98;3881;7;t0225
dolnoœl¹skie;z³otoryjski;3838;110;1259;35;t0226
dolnoœl¹skie;Jelenia Góra;11604;103;4209;24;t0261
dolnoœl¹skie;Legnica;11049;265;3828;144;t0262
dolnoœl¹skie;Wroc³aw;140089;1180;49165;479;t0264
dolnoœl¹skie;Wa³brzych;37288;955;12028;95;t0265
kujawsko-pomorskie;aleksandrowski;23717;604;8281;225;t0401
kujawsko-pomorskie;brodnicki;7518;91;2570;23;t0402
kujawsko-pomorskie;bydgoski;5782;69;2085;45;t0403
kujawsko-pomorskie;che³miñski;4628;69;1690;6;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;3584;34;1210;16;t0405
kujawsko-pomorskie;grudzi¹dzki;1961;47;726;22;t0406
kujawsko-pomorskie;inowroc³awski;15248;230;5320;31;t0407
kujawsko-pomorskie;lipnowski;6071;36;2115;0;t0408
kujawsko-pomorskie;mogileñski;3313;4;1123;0;t0409
kujawsko-pomorskie;nakielski;4634;45;1403;0;t0410
kujawsko-pomorskie;radziejowski;4151;27;1492;1;t0411
kujawsko-pomorskie;rypiñski;3814;28;1117;6;t0412
kujawsko-pomorskie;sêpoleñski;6103;71;2245;26;t0413
kujawsko-pomorskie;œwiecki;8379;72;3203;2;t0414
kujawsko-pomorskie;toruñski;6128;70;2116;33;t0415
kujawsko-pomorskie;tucholski;3953;0;1333;0;t0416
kujawsko-pomorskie;w¹brzeski;3685;55;1294;29;t0417
kujawsko-pomorskie;w³oc³awski;5791;89;2247;26;t0418
kujawsko-pomorskie;¿niñski;5677;12;1993;0;t0419
kujawsko-pomorskie;Bydgoszcz;58446;672;21717;234;t0461
kujawsko-pomorskie;Grudzi¹dz;10907;184;3679;37;t0462
kujawsko-pomorskie;Toruñ;25372;260;8999;60;t0463
kujawsko-pomorskie;W³oc³awek;10480;79;3766;0;t0464
lubelskie;bialski;8681;86;3065;12;t0601
lubelskie;bi³gorajski;8366;107;2981;1;t0602
lubelskie;che³mski;4250;62;1460;2;t0603
lubelskie;hrubieszowski;6647;97;2211;14;t0604
lubelskie;janowski;5874;52;2208;0;t0605
lubelskie;krasnostawski;6510;24;2556;0;t0606
lubelskie;kraœnicki;8354;106;3193;1;t0607
lubelskie;lubartowski;8471;175;3013;3;t0608
lubelskie;lubelski;11303;77;4064;13;t0609
lubelskie;³êczyñski;6260;100;2278;30;t0610
lubelskie;³ukowski;8703;88;2995;30;t0611
lubelskie;opolski;5855;48;2060;12;t0612
lubelskie;parczewski;4696;12;1782;0;t0613
lubelskie;pu³awski;14970;60;5698;0;t0614
lubelskie;radzyñski;5960;33;2167;0;t0615
lubelskie;rycki;7267;32;2419;0;t0616
lubelskie;œwidnicki;6311;163;2335;10;t0617
lubelskie;tomaszowski;7997;84;2940;14;t0618
lubelskie;w³odawski;5250;0;1862;0;t0619
lubelskie;zamojski;7578;118;2860;31;t0620
lubelskie;Bia³a Podlaska;10024;77;3727;17;t0661
lubelskie;Che³m;8384;44;2810;0;t0662
lubelskie;Lublin;84210;882;30067;518;t0663
lubelskie;Zamoœæ;11384;66;3813;1;t0664
lubuskie;gorzowski;4651;12;1617;0;t0801
lubuskie;kroœnieñski;5817;12;1986;0;t0802
lubuskie;miêdzyrzecki;8128;31;2820;0;t0803
lubuskie;nowosolski;9585;0;3403;0;t0804
lubuskie;s³ubicki;4008;12;1454;1;t0805
lubuskie;strzelecko-drezdenecki;5061;32;1741;1;t0806
lubuskie;sulêciñski;3548;30;1251;0;t0807
lubuskie;œwiebodziñski;6642;30;2572;2;t0808
lubuskie;zielonogórski;7625;33;2801;1;t0809
lubuskie;¿agañski;5404;40;1991;1;t0810
lubuskie;¿arski;11766;96;4082;30;t0811
lubuskie;wschowski;2694;6;888;1;t0812
lubuskie;Gorzów Wielkopolski;15952;74;5703;4;t0861
lubuskie;Zielona Góra;21499;417;7931;14;t0862
³ódzkie;be³chatowski;9260;66;3484;0;t1001
³ódzkie;kutnowski;9865;88;3752;0;t1002
³ódzkie;³aski;3682;0;1222;0;t1003
³ódzkie;³êczycki;6739;32;2472;0;t1004
³ódzkie;³owicki;13645;112;5262;29;t1005
³ódzkie;³ódzki wschodni;3716;60;1416;1;t1006
³ódzkie;opoczyñski;6547;95;2253;0;t1007
³ódzkie;pabianicki;11738;118;3961;6;t1008
³ódzkie;pajêczañski;3309;21;1130;1;t1009
³ódzkie;piotrkowski;4538;35;1691;0;t1010
³ódzkie;poddêbicki;3634;36;1326;10;t1011
³ódzkie;radomszczañski;11333;67;4256;13;t1012
³ódzkie;rawski;3698;60;1377;1;t1013
³ódzkie;sieradzki;10095;89;3680;8;t1014
³ódzkie;skierniewicki;2381;0;897;0;t1015
³ódzkie;tomaszowski;11357;68;3733;2;t1016
³ódzkie;wieluñski;7980;62;2750;0;t1017
³ódzkie;wieruszowski;4037;48;1465;0;t1018
³ódzkie;zduñskowolski;6008;61;2028;2;t1019
³ódzkie;zgierski;15226;156;5596;48;t1020
³ódzkie;brzeziñski;5465;12;1915;11;t1021
³ódzkie;£ódŸ;134280;1317;51631;364;t1061
³ódzkie;Piotrków Trybunalski;10726;49;3629;13;t1062
³ódzkie;Skierniewice;8749;82;2957;0;t1063
ma³opolskie;bocheñski;7248;41;2355;1;t1201
ma³opolskie;brzeski;8908;54;3082;24;t1202
ma³opolskie;chrzanowski;12865;78;4628;0;t1203
ma³opolskie;d¹browski;5446;31;1897;6;t1204
ma³opolskie;gorlicki;12482;104;4797;55;t1205
ma³opolskie;krakowski;14049;106;5333;19;t1206
ma³opolskie;limanowski;10438;55;3793;4;t1207
ma³opolskie;miechowski;8826;108;3079;53;t1208
ma³opolskie;myœlenicki;9481;6;3055;0;t1209
ma³opolskie;nowos¹decki;13731;155;4635;3;t1210
ma³opolskie;nowotarski;16290;155;5913;0;t1211
ma³opolskie;olkuski;8745;49;3107;0;t1212
ma³opolskie;oœwiêcimski;11459;162;3936;89;t1213
ma³opolskie;proszowicki;4214;0;1597;0;t1214
ma³opolskie;suski;9240;149;3412;0;t1215
ma³opolskie;tarnowski;9917;60;3782;0;t1216
ma³opolskie;tatrzañski;5963;0;2291;0;t1217
ma³opolskie;wadowicki;9699;121;3044;2;t1218
ma³opolskie;wielicki;5032;44;1759;0;t1219
ma³opolskie;Kraków;171955;1357;59767;60;t1261
ma³opolskie;Nowy S¹cz;8832;123;2522;0;t1262
ma³opolskie;Tarnów;15323;68;5150;0;t1263
mazowieckie;bia³obrzeski;3269;42;1169;1;t1401
mazowieckie;ciechanowski;13048;105;4612;30;t1402
mazowieckie;garwoliñski;8251;97;2708;6;t1403
mazowieckie;gostyniñski;4247;12;1537;0;t1404
mazowieckie;grodziski;13080;70;4536;50;t1405
