wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;3176;204;649;44;t00
dolnoœl¹skie;boles³awiecki;8982;43;3399;7;t0201
dolnoœl¹skie;dzier¿oniowski;7749;129;3006;94;t0202
dolnoœl¹skie;g³ogowski;7352;199;2375;17;t0203
dolnoœl¹skie;górowski;1918;30;692;30;t0204
dolnoœl¹skie;jaworski;4332;43;1592;41;t0205
dolnoœl¹skie;jeleniogórski;5732;179;2057;164;t0206
dolnoœl¹skie;kamiennogórski;3547;72;1357;48;t0207
dolnoœl¹skie;k³odzki;19888;368;7700;246;t0208
dolnoœl¹skie;legnicki;2124;112;794;12;t0209
dolnoœl¹skie;lubañski;3576;96;1247;12;t0210
dolnoœl¹skie;lubiñski;14626;316;5356;198;t0211
dolnoœl¹skie;lwówecki;3759;90;1304;29;t0212
dolnoœl¹skie;milicki;4063;136;1463;77;t0213
dolnoœl¹skie;oleœnicki;6759;371;2439;53;t0214
dolnoœl¹skie;o³awski;7373;163;2477;47;t0215
dolnoœl¹skie;polkowicki;1600;31;533;31;t0216
dolnoœl¹skie;strzeliñski;3678;55;1113;32;t0217
dolnoœl¹skie;œredzki;2359;14;767;6;t0218
dolnoœl¹skie;œwidnicki;12417;163;4416;14;t0219
dolnoœl¹skie;trzebnicki;7998;171;2988;131;t0220
dolnoœl¹skie;wa³brzyski;4388;294;1838;219;t0221
dolnoœl¹skie;wo³owski;4347;59;1535;20;t0222
dolnoœl¹skie;wroc³awski;7826;166;2517;68;t0223
dolnoœl¹skie;z¹bkowicki;6683;85;2405;36;t0224
dolnoœl¹skie;zgorzelecki;8984;250;3541;202;t0225
dolnoœl¹skie;z³otoryjski;3103;56;1013;46;t0226
dolnoœl¹skie;Jelenia Góra;9963;213;3733;94;t0261
dolnoœl¹skie;Legnica;9900;177;3558;91;t0262
dolnoœl¹skie;Wroc³aw;120092;2134;44235;477;t0264
dolnoœl¹skie;Wa³brzych;27502;905;10169;339;t0265
kujawsko-pomorskie;aleksandrowski;15049;691;6993;388;t0401
kujawsko-pomorskie;brodnicki;6372;114;2096;58;t0402
kujawsko-pomorskie;bydgoski;4784;23;1621;0;t0403
kujawsko-pomorskie;che³miñski;3936;67;1526;42;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;2934;74;987;29;t0405
kujawsko-pomorskie;grudzi¹dzki;1610;60;611;54;t0406
kujawsko-pomorskie;inowroc³awski;12704;398;4632;118;t0407
kujawsko-pomorskie;lipnowski;5235;66;1834;18;t0408
kujawsko-pomorskie;mogileñski;2946;64;949;33;t0409
kujawsko-pomorskie;nakielski;3980;105;1195;6;t0410
kujawsko-pomorskie;radziejowski;3662;94;1363;36;t0411
kujawsko-pomorskie;rypiñski;3312;70;903;11;t0412
kujawsko-pomorskie;sêpoleñski;5302;66;1898;29;t0413
kujawsko-pomorskie;œwiecki;7095;148;2723;64;t0414
kujawsko-pomorskie;toruñski;4854;376;1809;79;t0415
kujawsko-pomorskie;tucholski;3481;92;1185;12;t0416
kujawsko-pomorskie;w¹brzeski;3114;133;1056;90;t0417
kujawsko-pomorskie;w³oc³awski;4891;59;1841;30;t0418
kujawsko-pomorskie;¿niñski;4909;167;1732;55;t0419
kujawsko-pomorskie;Bydgoszcz;51991;1036;19993;606;t0461
kujawsko-pomorskie;Grudzi¹dz;9355;125;3281;53;t0462
kujawsko-pomorskie;Toruñ;21323;463;8344;217;t0463
kujawsko-pomorskie;W³oc³awek;9096;201;3376;28;t0464
lubelskie;bialski;7382;274;2532;193;t0601
lubelskie;bi³gorajski;7252;342;2635;192;t0602
lubelskie;che³mski;3453;137;1294;65;t0603
lubelskie;hrubieszowski;5582;189;1836;75;t0604
lubelskie;janowski;5215;175;2013;61;t0605
lubelskie;krasnostawski;5807;173;2250;119;t0606
lubelskie;kraœnicki;7191;227;2813;72;t0607
lubelskie;lubartowski;6891;127;2486;40;t0608
lubelskie;lubelski;9518;240;3283;132;t0609
lubelskie;³êczyñski;5584;149;2075;114;t0610
lubelskie;³ukowski;7581;259;2541;143;t0611
lubelskie;opolski;4961;205;1702;28;t0612
lubelskie;parczewski;4028;107;1538;36;t0613
lubelskie;pu³awski;13079;302;5027;154;t0614
lubelskie;radzyñski;5283;148;1934;99;t0615
lubelskie;rycki;5905;335;1931;108;t0616
lubelskie;œwidnicki;5531;179;2114;93;t0617
lubelskie;tomaszowski;6852;161;2450;81;t0618
lubelskie;w³odawski;4586;205;1617;143;t0619
lubelskie;zamojski;6329;177;2416;137;t0620
lubelskie;Bia³a Podlaska;9111;269;3603;93;t0661
lubelskie;Che³m;7318;277;2471;79;t0662
lubelskie;Lublin;71973;1840;26793;782;t0663
lubelskie;Zamoœæ;9712;189;3337;62;t0664
lubuskie;gorzowski;4057;68;1372;39;t0801
lubuskie;kroœnieñski;5110;376;1810;142;t0802
lubuskie;miêdzyrzecki;7223;112;2629;23;t0803
lubuskie;nowosolski;8103;248;2908;70;t0804
lubuskie;s³ubicki;3477;42;1209;31;t0805
lubuskie;strzelecko-drezdenecki;4220;65;1539;25;t0806
lubuskie;sulêciñski;3089;130;1135;11;t0807
lubuskie;œwiebodziñski;5703;60;2249;29;t0808
lubuskie;zielonogórski;6560;192;2374;72;t0809
lubuskie;¿agañski;4640;35;1660;4;t0810
lubuskie;¿arski;10272;283;3768;122;t0811
lubuskie;wschowski;2439;103;781;43;t0812
lubuskie;Gorzów Wielkopolski;13900;359;5124;37;t0861
lubuskie;Zielona Góra;17196;558;6938;286;t0862
³ódzkie;be³chatowski;7916;297;2928;118;t1001
³ódzkie;kutnowski;8570;311;3352;187;t1002
³ódzkie;³aski;3146;122;1015;32;t1003
³ódzkie;³êczycki;5971;153;2147;105;t1004
³ódzkie;³owicki;11797;207;4545;86;t1005
³ódzkie;³ódzki wschodni;3077;41;1202;30;t1006
³ódzkie;opoczyñski;5502;133;1901;12;t1007
³ódzkie;pabianicki;9886;223;3338;100;t1008
³ódzkie;pajêczañski;2906;42;1011;0;t1009
³ódzkie;piotrkowski;3670;65;1337;39;t1010
³ódzkie;poddêbicki;3172;60;1223;59;t1011
³ódzkie;radomszczañski;9399;215;3853;130;t1012
³ódzkie;rawski;3161;18;1236;7;t1013
³ódzkie;sieradzki;8644;131;3366;91;t1014
³ódzkie;skierniewicki;1804;74;630;58;t1015
³ódzkie;tomaszowski;9552;306;3082;110;t1016
³ódzkie;wieluñski;6828;104;2313;77;t1017
³ódzkie;wieruszowski;3535;54;1272;12;t1018
³ódzkie;zduñskowolski;5258;87;1857;55;t1019
³ódzkie;zgierski;13275;318;4815;175;t1020
³ódzkie;brzeziñski;4905;292;1750;277;t1021
³ódzkie;£ódŸ;114939;2361;46375;1313;t1061
³ódzkie;Piotrków Trybunalski;9068;239;3061;68;t1062
³ódzkie;Skierniewice;7346;306;2661;62;t1063
ma³opolskie;bocheñski;5870;352;2068;106;t1201
ma³opolskie;brzeski;7521;197;2616;98;t1202
ma³opolskie;chrzanowski;10844;271;3630;37;t1203
ma³opolskie;d¹browski;4803;127;1714;56;t1204
ma³opolskie;gorlicki;10698;214;4203;115;t1205
ma³opolskie;krakowski;11768;267;4378;175;t1206
ma³opolskie;limanowski;8862;153;3250;34;t1207
ma³opolskie;miechowski;7585;155;2664;87;t1208
ma³opolskie;myœlenicki;7957;233;2580;69;t1209
ma³opolskie;nowos¹decki;11035;292;3931;108;t1210
ma³opolskie;nowotarski;13686;339;5150;178;t1211
ma³opolskie;olkuski;7616;266;2715;68;t1212
ma³opolskie;oœwiêcimski;10017;275;3437;187;t1213
ma³opolskie;proszowicki;3727;148;1377;12;t1214
ma³opolskie;suski;7768;150;3078;102;t1215
ma³opolskie;tarnowski;8307;270;3131;243;t1216
ma³opolskie;tatrzañski;5169;120;2025;46;t1217
ma³opolskie;wadowicki;7669;215;2662;40;t1218
ma³opolskie;wielicki;4092;118;1400;61;t1219
ma³opolskie;Kraków;146583;3314;52320;1209;t1261
ma³opolskie;Nowy S¹cz;7443;241;2402;233;t1262
ma³opolskie;Tarnów;13512;398;4886;80;t1263
mazowieckie;bia³obrzeski;2691;96;933;1;t1401
mazowieckie;ciechanowski;11458;480;4145;148;t1402
mazowieckie;garwoliñski;6949;255;2334;92;t1403
mazowieckie;gostyniñski;3678;103;1320;12;t1404
mazowieckie;grodziski;11629;346;4118;132;t1405
mazowieckie;grójecki;8624;298;3048;26;t1406
mazowieckie;kozienicki;4503;99;1745;52;t1407
mazowieckie;legionowski;4467;137;1523;110;t1408
mazowieckie;lipski;3974;82;1345;50;t1409
mazowieckie;³osicki;2415;142;799;37;t1410
mazowieckie;makowski;4480;182;1613;84;t1411
mazowieckie;miñski;9288;430;2965;173;t1412
mazowieckie;m³awski;6313;203;2295;87;t1413
mazowieckie;nowodworski;10682;240;4233;76;t1414
mazowieckie;ostro³êcki;5272;145;1848;83;t1415
mazowieckie;ostrowski;5924;210;1996;138;t1416
mazowieckie;otwocki;13426;148;5597;37;t1417
mazowieckie;piaseczyñski;16630;330;6133;127;t1418
mazowieckie;p³ocki;7452;187;2861;118;t1419
mazowieckie;p³oñski;6915;238;2499;90;t1420
mazowieckie;pruszkowski;12364;303;4382;83;t1421
mazowieckie;przasnyski;5191;95;1942;53;t1422
mazowieckie;przysuski;3492;113;1196;36;t1423
mazowieckie;pu³tuski;5970;159;2097;102;t1424
mazowieckie;radomski;7266;222;2751;156;t1425
mazowieckie;siedlecki;3624;161;1278;98;t1426
mazowieckie;sierpecki;4302;191;1529;67;t1427
mazowieckie;sochaczewski;5604;86;1883;79;t1428
mazowieckie;soko³owski;5383;104;1854;60;t1429
mazowieckie;szyd³owiecki;2036;18;842;18;t1430
mazowieckie;warszawski zachodni;8263;141;2942;67;t1432
mazowieckie;wêgrowski;5583;211;1959;101;t1433
mazowieckie;wo³omiñski;16107;551;5848;96;t1434
mazowieckie;wyszkowski;7226;70;2798;31;t1435
mazowieckie;zwoleñski;2818;124;993;24;t1436
mazowieckie;¿uromiñski;3553;102;1204;51;t1437
mazowieckie;¿yrardowski;6177;252;2311;120;t1438
mazowieckie;Ostro³êka;10525;224;3502;78;t1461
mazowieckie;P³ock;17252;392;6801;188;t1462
mazowieckie;Radom;27023;584;9918;333;t1463
mazowieckie;Siedlce;13218;419;3915;219;t1464
mazowieckie;Warszawa;286947;6604;106577;2351;t1465
opolskie;brzeski;7456;207;2624;113;t1601
opolskie;g³ubczycki;6308;84;2693;56;t1602
opolskie;kêdzierzyñsko-kozielski;8664;180;3226;85;t1603
opolskie;kluczborski;5369;179;1914;18;t1604
opolskie;krapkowicki;6189;121;2374;24;t1605
opolskie;namys³owski;3205;24;1125;10;t1606
opolskie;nyski;11417;163;4399;30;t1607
opolskie;oleski;5793;185;2035;93;t1608
opolskie;opolski;7336;72;2655;71;t1609
opolskie;prudnicki;4802;120;1738;89;t1610
opolskie;strzelecki;6309;124;2324;92;t1611
opolskie;Opole;27957;731;9126;176;t1661
podkarpackie;bieszczadzki;1613;6;654;5;t1801
podkarpackie;brzozowski;6733;117;2547;94;t1802
podkarpackie;dêbicki;8300;252;3073;66;t1803
podkarpackie;jaros³awski;5324;140;2053;44;t1804
podkarpackie;jasielski;7783;345;3190;278;t1805
podkarpackie;kolbuszowski;3191;87;874;24;t1806
podkarpackie;kroœnieñski;7134;237;2572;139;t1807
podkarpackie;le¿ajski;5563;237;2052;153;t1808
podkarpackie;lubaczowski;5680;60;2198;52;t1809
podkarpackie;³añcucki;6271;140;2301;61;t1810
podkarpackie;mielecki;9731;350;3456;155;t1811
podkarpackie;ni¿añski;4852;185;1739;83;t1812
podkarpackie;przemyski;2295;49;738;18;t1813
podkarpackie;przeworski;5008;0;1822;0;t1814
podkarpackie;ropczycko-sêdziszowski;4891;106;1792;38;t1815
podkarpackie;rzeszowski;9158;233;3407;189;t1816
podkarpackie;sanocki;4848;195;1528;76;t1817
podkarpackie;stalowowolski;11340;353;4190;213;t1818
podkarpackie;strzy¿owski;4736;338;1670;206;t1819
podkarpackie;tarnobrzeski;2449;81;969;29;t1820
podkarpackie;leski;1606;0;536;0;t1821
podkarpackie;Krosno;5479;118;1863;12;t1861
podkarpackie;Przemyœl;8057;282;3170;121;t1862
podkarpackie;Rzeszów;55478;1751;21250;752;t1863
podkarpackie;Tarnobrzeg;7087;234;2362;48;t1864
podlaskie;augustowski;4925;130;1702;59;t2001
podlaskie;bia³ostocki;10921;279;4303;174;t2002
podlaskie;bielski;5992;90;2190;48;t2003
podlaskie;grajewski;3017;67;962;28;t2004
podlaskie;hajnowski;5162;135;1947;59;t2005
podlaskie;kolneñski;3843;124;1421;59;t2006
podlaskie;³om¿yñski;1697;54;487;37;t2007
podlaskie;moniecki;3482;72;1457;54;t2008
podlaskie;sejneñski;1850;84;736;62;t2009
podlaskie;siemiatycki;3771;153;1333;67;t2010
podlaskie;sokólski;5512;207;1879;94;t2011
podlaskie;suwalski;1253;72;422;53;t2012
podlaskie;wysokomazowiecki;6871;94;2698;59;t2013
podlaskie;zambrowski;2666;109;952;36;t2014
podlaskie;Bia³ystok;52562;1502;17319;406;t2061
podlaskie;£om¿a;8206;198;2774;106;t2062
podlaskie;Suwa³ki;6725;258;2371;108;t2063
pomorskie;bytowski;9244;298;3334;164;t2201
pomorskie;chojnicki;7006;254;2351;26;t2202
pomorskie;cz³uchowski;4659;217;1553;89;t2203
pomorskie;gdañski;5178;176;1916;106;t2204
pomorskie;kartuski;9883;291;3490;39;t2205
pomorskie;koœcierski;8200;278;2877;73;t2206
pomorskie;kwidzyñski;5845;172;2295;58;t2207
pomorskie;lêborski;7048;134;2604;82;t2208
pomorskie;malborski;5768;245;1955;47;t2209
pomorskie;nowodworski;3634;102;1311;72;t2210
pomorskie;pucki;5245;152;1822;48;t2211
pomorskie;s³upski;3931;86;1538;53;t2212
pomorskie;starogardzki;11396;335;4274;18;t2213
pomorskie;tczewski;9609;379;3520;74;t2214
pomorskie;wejherowski;16377;671;5687;279;t2215
pomorskie;sztumski;4268;54;1503;18;t2216
pomorskie;Gdañsk;87108;1880;32365;831;t2261
pomorskie;Gdynia;32486;941;11460;404;t2262
pomorskie;S³upsk;8557;334;2552;51;t2263
pomorskie;Sopot;11492;578;4801;354;t2264
œl¹skie;bêdziñski;9105;184;3377;55;t2401
œl¹skie;bielski;8882;186;3360;103;t2402
œl¹skie;cieszyñski;16838;554;6556;205;t2403
œl¹skie;czêstochowski;6859;241;2333;147;t2404
œl¹skie;gliwicki;12189;399;4551;72;t2405
œl¹skie;k³obucki;6591;168;2342;127;t2406
œl¹skie;lubliniecki;6687;88;2477;60;t2407
œl¹skie;miko³owski;7023;287;2527;43;t2408
œl¹skie;myszkowski;6369;61;2248;29;t2409
œl¹skie;pszczyñski;3816;128;1417;57;t2410
œl¹skie;raciborski;9991;329;3368;162;t2411
œl¹skie;rybnicki;1706;58;507;6;t2412
œl¹skie;tarnogórski;16012;417;5563;42;t2413
œl¹skie;bieruñsko-lêdziñski;2818;121;961;73;t2414
œl¹skie;wodzis³awski;9285;187;3109;36;t2415
œl¹skie;zawierciañski;7708;277;2571;64;t2416
œl¹skie;¿ywiecki;9858;298;3541;151;t2417
œl¹skie;Bielsko-Bia³a;22697;678;7892;192;t2461
œl¹skie;Bytom;13243;366;4970;108;t2462
œl¹skie;Chorzów;17867;457;5098;265;t2463
œl¹skie;Czêstochowa;23629;749;7533;160;t2464
œl¹skie;D¹browa Górnicza;8612;187;3239;47;t2465
œl¹skie;Gliwice;18629;159;6637;46;t2466
œl¹skie;Jastrzêbie-Zdrój;8527;231;3474;23;t2467
œl¹skie;Jaworzno;6304;323;2431;169;t2468
œl¹skie;Katowice;67325;1605;24082;508;t2469
œl¹skie;Mys³owice;6933;217;2477;117;t2470
œl¹skie;Piekary Œl¹skie;4211;66;1529;52;t2471
œl¹skie;Ruda Œl¹ska;12552;434;4540;172;t2472
œl¹skie;Rybnik;7787;297;2652;6;t2473
œl¹skie;Siemianowice Œl¹skie;7362;109;2679;53;t2474
œl¹skie;Sosnowiec;15132;319;5203;110;t2475
œl¹skie;Œwiêtoch³owice;4654;159;1676;63;t2476
œl¹skie;Tychy;12944;537;4856;141;t2477
œl¹skie;Zabrze;17263;387;6954;180;t2478
œl¹skie;¯ory;4262;284;1366;52;t2479
œwiêtokrzyskie;buski;7791;184;2995;76;t2601
œwiêtokrzyskie;jêdrzejowski;5598;166;1855;125;t2602
œwiêtokrzyskie;kazimierski;2592;48;896;45;t2603
œwiêtokrzyskie;kielecki;10620;357;3835;121;t2604
œwiêtokrzyskie;konecki;6612;250;2482;125;t2605
œwiêtokrzyskie;opatowski;4128;181;1593;89;t2606
œwiêtokrzyskie;ostrowiecki;7976;313;2612;144;t2607
œwiêtokrzyskie;piñczowski;3306;132;1152;105;t2608
œwiêtokrzyskie;sandomierski;7598;197;2658;113;t2609
œwiêtokrzyskie;skar¿yski;4827;129;1892;79;t2610
œwiêtokrzyskie;starachowicki;6587;215;2375;53;t2611
œwiêtokrzyskie;staszowski;5307;128;2154;62;t2612
œwiêtokrzyskie;w³oszczowski;4963;126;1705;66;t2613
œwiêtokrzyskie;Kielce;33335;1275;12733;784;t2661
warmiñsko-mazurskie;bartoszycki;5131;65;1831;24;t2801
warmiñsko-mazurskie;braniewski;3709;128;1390;59;t2802
warmiñsko-mazurskie;dzia³dowski;5024;123;1661;31;t2803
warmiñsko-mazurskie;elbl¹ski;3424;137;1170;78;t2804
warmiñsko-mazurskie;e³cki;7449;187;2292;140;t2805
warmiñsko-mazurskie;gi¿ycki;4175;175;1372;12;t2806
warmiñsko-mazurskie;i³awski;5850;112;2036;12;t2807
warmiñsko-mazurskie;kêtrzyñski;4456;87;1510;30;t2808
warmiñsko-mazurskie;lidzbarski;3620;170;1254;102;t2809
warmiñsko-mazurskie;mr¹gowski;3251;62;1228;42;t2810
warmiñsko-mazurskie;nidzicki;5587;254;1406;179;t2811
warmiñsko-mazurskie;nowomiejski;3432;131;1127;14;t2812
warmiñsko-mazurskie;olecki;2896;137;948;42;t2813
warmiñsko-mazurskie;olsztyñski;9754;182;3318;81;t2814
warmiñsko-mazurskie;ostródzki;7193;225;2508;106;t2815
warmiñsko-mazurskie;piski;7015;199;2537;106;t2816
warmiñsko-mazurskie;szczycieñski;5668;174;1940;43;t2817
warmiñsko-mazurskie;go³dapski;2132;66;681;30;t2818
warmiñsko-mazurskie;wêgorzewski;2310;64;827;11;t2819
warmiñsko-mazurskie;Elbl¹g;14475;426;5414;139;t2861
warmiñsko-mazurskie;Olsztyn;29903;1039;9725;428;t2862
wielkopolskie;chodzieski;3414;36;1017;30;t3001
