wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;13035;708;1387;12;t00
dolnoœl¹skie;boles³awiecki;17728;552;5028;68;t0201
dolnoœl¹skie;dzier¿oniowski;16164;508;4396;142;t0202
dolnoœl¹skie;g³ogowski;14893;519;3501;125;t0203
dolnoœl¹skie;górowski;5457;104;1471;69;t0204
dolnoœl¹skie;jaworski;9464;358;2602;130;t0205
dolnoœl¹skie;jeleniogórski;14285;505;3878;103;t0206
dolnoœl¹skie;kamiennogórski;6693;180;1931;30;t0207
dolnoœl¹skie;k³odzki;38805;1188;11557;303;t0208
dolnoœl¹skie;legnicki;7240;370;1726;93;t0209
dolnoœl¹skie;lubañski;6877;193;1994;41;t0210
dolnoœl¹skie;lubiñski;31837;920;8388;95;t0211
dolnoœl¹skie;lwówecki;9112;351;2262;83;t0212
dolnoœl¹skie;milicki;8581;373;2461;83;t0213
dolnoœl¹skie;oleœnicki;13984;304;3453;119;t0214
dolnoœl¹skie;o³awski;16036;466;4467;182;t0215
dolnoœl¹skie;polkowicki;4675;261;1204;74;t0216
dolnoœl¹skie;strzeliñski;9335;406;2632;79;t0217
dolnoœl¹skie;œredzki;6284;158;1801;52;t0218
dolnoœl¹skie;œwidnicki;24164;869;6913;175;t0219
dolnoœl¹skie;trzebnicki;17650;589;5029;246;t0220
dolnoœl¹skie;wa³brzyski;9870;123;2857;49;t0221
dolnoœl¹skie;wo³owski;9548;295;2662;82;t0222
dolnoœl¹skie;wroc³awski;21425;777;5474;247;t0223
dolnoœl¹skie;z¹bkowicki;14941;639;4110;58;t0224
dolnoœl¹skie;zgorzelecki;15368;319;4984;119;t0225
dolnoœl¹skie;z³otoryjski;7845;214;1743;35;t0226
dolnoœl¹skie;Jelenia Góra;22296;694;5670;111;t0261
dolnoœl¹skie;Legnica;17637;377;4900;76;t0262
dolnoœl¹skie;Wroc³aw;245364;7258;65462;1091;t0264
dolnoœl¹skie;Wa³brzych;72810;1286;16770;80;t0265
kujawsko-pomorskie;aleksandrowski;41506;1496;10945;287;t0401
kujawsko-pomorskie;brodnicki;14807;535;3654;94;t0402
kujawsko-pomorskie;bydgoski;13941;681;3424;113;t0403
kujawsko-pomorskie;che³miñski;8749;246;2127;47;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;6795;214;1777;34;t0405
kujawsko-pomorskie;grudzi¹dzki;3811;133;1061;33;t0406
kujawsko-pomorskie;inowroc³awski;27371;849;7069;102;t0407
kujawsko-pomorskie;lipnowski;11038;337;2952;144;t0408
kujawsko-pomorskie;mogileñski;5929;219;1610;19;t0409
kujawsko-pomorskie;nakielski;8679;329;1997;36;t0410
kujawsko-pomorskie;radziejowski;8418;422;2005;70;t0411
kujawsko-pomorskie;rypiñski;7530;226;1938;58;t0412
kujawsko-pomorskie;sêpoleñski;10515;584;3224;125;t0413
kujawsko-pomorskie;œwiecki;15480;346;4295;89;t0414
kujawsko-pomorskie;toruñski;10754;252;3163;68;t0415
kujawsko-pomorskie;tucholski;7389;253;1956;68;t0416
kujawsko-pomorskie;w¹brzeski;6030;194;1807;35;t0417
kujawsko-pomorskie;w³oc³awski;11991;551;3360;181;t0418
kujawsko-pomorskie;¿niñski;10232;367;2677;30;t0419
kujawsko-pomorskie;Bydgoszcz;105033;3229;26438;446;t0461
kujawsko-pomorskie;Grudzi¹dz;26667;1184;4644;52;t0462
kujawsko-pomorskie;Toruñ;40312;735;11119;294;t0463
kujawsko-pomorskie;W³oc³awek;17857;579;4683;118;t0464
lubelskie;bialski;17003;717;4899;141;t0601
lubelskie;bi³gorajski;14688;481;4060;154;t0602
lubelskie;che³mski;9564;400;2677;106;t0603
lubelskie;hrubieszowski;11780;291;3436;54;t0604
lubelskie;janowski;9458;283;2899;70;t0605
lubelskie;krasnostawski;10547;212;3293;88;t0606
lubelskie;kraœnicki;15744;522;4641;217;t0607
lubelskie;lubartowski;14756;383;4359;121;t0608
lubelskie;lubelski;21874;1008;6251;186;t0609
lubelskie;³êczyñski;11415;311;3085;87;t0610
lubelskie;³ukowski;15298;439;4340;88;t0611
lubelskie;opolski;11422;338;3150;54;t0612
lubelskie;parczewski;8603;163;2517;50;t0613
lubelskie;pu³awski;28182;1252;7482;144;t0614
lubelskie;radzyñski;9783;234;3170;113;t0615
lubelskie;rycki;14950;385;3881;161;t0616
lubelskie;œwidnicki;11201;344;3304;97;t0617
lubelskie;tomaszowski;14370;519;4151;176;t0618
lubelskie;w³odawski;10334;387;2822;188;t0619
lubelskie;zamojski;14343;606;4280;221;t0620
lubelskie;Bia³a Podlaska;18975;532;4474;98;t0661
lubelskie;Che³m;15409;417;3461;62;t0662
lubelskie;Lublin;141273;3803;40524;914;t0663
lubelskie;Zamoœæ;24645;724;5541;163;t0664
lubuskie;gorzowski;9044;199;2449;41;t0801
lubuskie;kroœnieñski;12518;381;2833;116;t0802
lubuskie;miêdzyrzecki;17408;332;4157;67;t0803
lubuskie;nowosolski;19572;784;4743;163;t0804
lubuskie;s³ubicki;8328;242;2070;64;t0805
lubuskie;strzelecko-drezdenecki;10356;319;2608;108;t0806
lubuskie;sulêciñski;6160;140;1802;47;t0807
lubuskie;œwiebodziñski;12027;348;3626;194;t0808
lubuskie;zielonogórski;22505;726;3889;92;t0809
lubuskie;¿agañski;10872;386;2924;92;t0810
lubuskie;¿arski;26199;717;5466;115;t0811
lubuskie;wschowski;4080;67;1230;22;t0812
lubuskie;Gorzów Wielkopolski;30456;852;7747;166;t0861
lubuskie;Zielona Góra;34815;762;10075;319;t0862
³ódzkie;be³chatowski;16142;368;4628;93;t1001
³ódzkie;kutnowski;18982;712;4719;57;t1002
³ódzkie;³aski;6598;242;1849;84;t1003
³ódzkie;³êczycki;12163;321;3448;67;t1004
³ódzkie;³owicki;23524;583;7431;196;t1005
³ódzkie;³ódzki wschodni;7874;244;2151;70;t1006
³ódzkie;opoczyñski;12314;321;3296;85;t1007
³ódzkie;pabianicki;22686;775;5629;133;t1008
³ódzkie;pajêczañski;6644;226;1626;98;t1009
³ódzkie;piotrkowski;9851;430;2638;125;t1010
³ódzkie;poddêbicki;6734;254;1703;71;t1011
³ódzkie;radomszczañski;20580;561;5630;155;t1012
³ódzkie;rawski;7047;282;2125;68;t1013
³ódzkie;sieradzki;20369;755;4630;103;t1014
³ódzkie;skierniewicki;5627;345;1432;103;t1015
³ódzkie;tomaszowski;21633;684;5451;97;t1016
³ódzkie;wieluñski;16310;653;3914;224;t1017
³ódzkie;wieruszowski;7380;213;2060;41;t1018
³ódzkie;zduñskowolski;10695;390;3155;122;t1019
³ódzkie;zgierski;26592;1022;7189;246;t1020
³ódzkie;brzeziñski;9267;279;2931;84;t1021
³ódzkie;£ódŸ;234535;5798;65942;1145;t1061
³ódzkie;Piotrków Trybunalski;17660;357;4810;79;t1062
³ódzkie;Skierniewice;16125;657;4016;168;t1063
ma³opolskie;bocheñski;13481;435;3217;207;t1201
ma³opolskie;brzeski;15800;421;4411;84;t1202
ma³opolskie;chrzanowski;24176;705;6307;167;t1203
ma³opolskie;d¹browski;9555;363;2662;92;t1204
ma³opolskie;gorlicki;21041;570;6332;124;t1205
ma³opolskie;krakowski;32003;1515;8376;476;t1206
ma³opolskie;limanowski;19561;900;5349;346;t1207
ma³opolskie;miechowski;16698;489;4386;30;t1208
ma³opolskie;myœlenicki;17666;675;4471;142;t1209
ma³opolskie;nowos¹decki;29281;1204;7657;301;t1210
ma³opolskie;nowotarski;30803;1037;8042;255;t1211
ma³opolskie;olkuski;16945;688;4095;139;t1212
ma³opolskie;oœwiêcimski;19893;838;5348;272;t1213
ma³opolskie;proszowicki;7359;360;2053;42;t1214
ma³opolskie;suski;16389;708;4695;250;t1215
ma³opolskie;tarnowski;20636;940;5996;360;t1216
ma³opolskie;tatrzañski;9538;192;2910;59;t1217
ma³opolskie;wadowicki;17465;493;4742;140;t1218
