wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;419;13;1;0;t00
dolnoœl¹skie;boles³awiecki;5117;102;1623;64;t0201
dolnoœl¹skie;dzier¿oniowski;3855;346;893;234;t0202
dolnoœl¹skie;g³ogowski;3172;172;726;84;t0203
dolnoœl¹skie;górowski;730;66;18;12;t0204
dolnoœl¹skie;jaworski;2058;113;453;55;t0205
dolnoœl¹skie;jeleniogórski;2578;226;487;133;t0206
dolnoœl¹skie;kamiennogórski;1836;199;481;135;t0207
dolnoœl¹skie;k³odzki;10719;864;2917;496;t0208
dolnoœl¹skie;legnicki;699;100;0;0;t0209
dolnoœl¹skie;lubañski;1739;102;438;41;t0210
dolnoœl¹skie;lubiñski;7647;450;2338;166;t0211
dolnoœl¹skie;lwówecki;1970;54;622;8;t0212
dolnoœl¹skie;milicki;1940;106;409;57;t0213
dolnoœl¹skie;oleœnicki;3383;300;1063;240;t0214
dolnoœl¹skie;o³awski;3429;242;993;147;t0215
dolnoœl¹skie;polkowicki;524;38;0;0;t0216
dolnoœl¹skie;strzeliñski;1507;155;113;3;t0217
dolnoœl¹skie;œredzki;967;82;206;41;t0218
dolnoœl¹skie;œwidnicki;6463;354;2032;229;t0219
dolnoœl¹skie;trzebnicki;3997;277;1001;202;t0220
dolnoœl¹skie;wa³brzyski;2350;83;781;20;t0221
dolnoœl¹skie;wo³owski;1930;84;529;41;t0222
dolnoœl¹skie;wroc³awski;2878;175;176;12;t0223
dolnoœl¹skie;z¹bkowicki;3434;381;1082;264;t0224
dolnoœl¹skie;zgorzelecki;5340;168;1825;36;t0225
dolnoœl¹skie;z³otoryjski;1323;36;427;0;t0226
dolnoœl¹skie;Jelenia Góra;5633;209;1974;119;t0261
dolnoœl¹skie;Legnica;5969;202;2452;97;t0262
dolnoœl¹skie;Wroc³aw;70161;1488;25415;433;t0264
dolnoœl¹skie;Wa³brzych;12764;640;2837;96;t0265
kujawsko-pomorskie;aleksandrowski;3953;529;725;114;t0401
kujawsko-pomorskie;brodnicki;2805;143;735;48;t0402
kujawsko-pomorskie;bydgoski;1934;235;237;175;t0403
kujawsko-pomorskie;che³miñski;1960;66;407;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;1425;41;411;0;t0405
