wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;1660;22;456;0;t00
dolnoœl¹skie;boles³awiecki;8083;0;3058;0;t0201
dolnoœl¹skie;dzier¿oniowski;6618;0;2415;0;t0202
dolnoœl¹skie;g³ogowski;5790;0;2047;0;t0203
dolnoœl¹skie;górowski;1647;0;511;0;t0204
dolnoœl¹skie;jaworski;3548;0;1302;0;t0205
dolnoœl¹skie;jeleniogórski;4615;1;1513;1;t0206
dolnoœl¹skie;kamiennogórski;3151;0;1181;0;t0207
dolnoœl¹skie;k³odzki;17430;0;6372;0;t0208
dolnoœl¹skie;legnicki;1652;0;528;0;t0209
dolnoœl¹skie;lubañski;2988;0;1039;0;t0210
dolnoœl¹skie;lubiñski;13012;161;4498;0;t0211
dolnoœl¹skie;lwówecki;3235;0;1079;0;t0212
dolnoœl¹skie;milicki;3504;0;1252;0;t0213
dolnoœl¹skie;oleœnicki;5700;0;2141;0;t0214
dolnoœl¹skie;o³awski;6115;0;2042;0;t0215
dolnoœl¹skie;polkowicki;1243;0;357;0;t0216
dolnoœl¹skie;strzeliñski;3078;0;787;0;t0217
dolnoœl¹skie;œredzki;1925;0;603;0;t0218
dolnoœl¹skie;œwidnicki;10794;0;3720;0;t0219
dolnoœl¹skie;trzebnicki;6874;0;2421;0;t0220
dolnoœl¹skie;wa³brzyski;3655;0;1397;0;t0221
dolnoœl¹skie;wo³owski;3843;0;1317;0;t0222
dolnoœl¹skie;wroc³awski;6241;19;1826;0;t0223
dolnoœl¹skie;z¹bkowicki;5770;0;2056;0;t0224
dolnoœl¹skie;zgorzelecki;7774;0;2914;0;t0225
dolnoœl¹skie;z³otoryjski;2638;0;832;0;t0226
dolnoœl¹skie;Jelenia Góra;8699;352;3169;0;t0261
dolnoœl¹skie;Legnica;8754;0;3154;0;t0262
dolnoœl¹skie;Wroc³aw;105743;1293;39772;255;t0264
dolnoœl¹skie;Wa³brzych;23086;412;8064;312;t0265
kujawsko-pomorskie;aleksandrowski;11521;238;5149;224;t0401
kujawsko-pomorskie;brodnicki;5227;0;1671;0;t0402
kujawsko-pomorskie;bydgoski;3857;0;1168;0;t0403
kujawsko-pomorskie;che³miñski;3296;0;1141;0;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;2418;0;826;0;t0405
kujawsko-pomorskie;grudzi¹dzki;1327;0;436;0;t0406
kujawsko-pomorskie;inowroc³awski;10542;0;3870;0;t0407
kujawsko-pomorskie;lipnowski;4512;0;1510;0;t0408
kujawsko-pomorskie;mogileñski;2416;0;778;0;t0409
kujawsko-pomorskie;nakielski;3245;0;1019;0;t0410
kujawsko-pomorskie;radziejowski;3211;0;1115;0;t0411
kujawsko-pomorskie;rypiñski;2793;0;717;0;t0412
kujawsko-pomorskie;sêpoleñski;4592;0;1565;0;t0413
kujawsko-pomorskie;œwiecki;6088;28;2279;28;t0414
kujawsko-pomorskie;toruñski;3818;0;1333;0;t0415
kujawsko-pomorskie;tucholski;2753;0;842;0;t0416
kujawsko-pomorskie;w¹brzeski;2507;0;734;0;t0417
kujawsko-pomorskie;w³oc³awski;4000;0;1339;0;t0418
kujawsko-pomorskie;¿niñski;4139;0;1384;0;t0419
kujawsko-pomorskie;Bydgoszcz;45894;0;17710;0;t0461
kujawsko-pomorskie;Grudzi¹dz;7834;0;2998;0;t0462
kujawsko-pomorskie;Toruñ;19053;149;7182;0;t0463
kujawsko-pomorskie;W³oc³awek;7566;0;3033;0;t0464
lubelskie;bialski;6009;0;1821;0;t0601
lubelskie;bi³gorajski;5720;0;2083;0;t0602
lubelskie;che³mski;2731;0;881;0;t0603
lubelskie;hrubieszowski;4526;0;1393;0;t0604
lubelskie;janowski;4335;0;1653;0;t0605
lubelskie;krasnostawski;5072;0;1839;0;t0606
lubelskie;kraœnicki;5994;0;2290;0;t0607
lubelskie;lubartowski;5460;0;1965;0;t0608
lubelskie;lubelski;8090;0;2616;0;t0609
lubelskie;³êczyñski;4753;0;1509;0;t0610
lubelskie;³ukowski;6303;0;2090;0;t0611
lubelskie;opolski;4076;0;1352;0;t0612
lubelskie;parczewski;3397;0;1196;0;t0613
lubelskie;pu³awski;11692;115;4343;113;t0614
lubelskie;radzyñski;4446;0;1461;0;t0615
lubelskie;rycki;4643;0;1414;0;t0616
lubelskie;œwidnicki;4651;0;1777;0;t0617
lubelskie;tomaszowski;6059;90;2080;13;t0618
lubelskie;w³odawski;3870;0;1295;0;t0619
lubelskie;zamojski;5305;0;1862;0;t0620
lubelskie;Bia³a Podlaska;8077;0;3350;0;t0661
lubelskie;Che³m;6119;0;2185;0;t0662
lubelskie;Lublin;61758;533;22662;63;t0663
lubelskie;Zamoœæ;8618;0;2925;0;t0664
lubuskie;gorzowski;3314;0;1042;0;t0801
lubuskie;kroœnieñski;4284;0;1431;0;t0802
lubuskie;miêdzyrzecki;6444;0;2341;0;t0803
lubuskie;nowosolski;7169;152;2433;0;t0804
lubuskie;s³ubicki;2985;0;921;0;t0805
lubuskie;strzelecko-drezdenecki;3700;0;1214;0;t0806
lubuskie;sulêciñski;2597;0;962;0;t0807
lubuskie;œwiebodziñski;5178;45;1976;0;t0808
lubuskie;zielonogórski;5503;0;1885;0;t0809
lubuskie;¿agañski;3881;0;1273;0;t0810
lubuskie;¿arski;8962;137;3229;0;t0811
lubuskie;wschowski;2148;0;669;0;t0812
lubuskie;Gorzów Wielkopolski;11842;2;4691;0;t0861
lubuskie;Zielona Góra;14805;0;5426;0;t0862
³ódzkie;be³chatowski;6819;0;2518;0;t1001
³ódzkie;kutnowski;7235;0;2844;0;t1002
³ódzkie;³aski;2505;0;781;0;t1003
³ódzkie;³êczycki;5072;0;1764;0;t1004
³ódzkie;³owicki;10169;36;3724;36;t1005
³ódzkie;³ódzki wschodni;2618;0;762;0;t1006
³ódzkie;opoczyñski;4525;57;1524;29;t1007
³ódzkie;pabianicki;8282;0;2791;0;t1008
