wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;864;14;240;7;t00
dolnoœl¹skie;boles³awiecki;6975;301;2450;153;t0201
dolnoœl¹skie;dzier¿oniowski;5311;151;1829;37;t0202
dolnoœl¹skie;g³ogowski;4389;126;1450;112;t0203
dolnoœl¹skie;górowski;1094;15;207;6;t0204
dolnoœl¹skie;jaworski;2864;96;958;48;t0205
dolnoœl¹skie;jeleniogórski;3564;155;860;61;t0206
dolnoœl¹skie;kamiennogórski;2632;66;965;48;t0207
dolnoœl¹skie;k³odzki;14380;323;5116;258;t0208
dolnoœl¹skie;legnicki;1094;72;257;46;t0209
dolnoœl¹skie;lubañski;2380;69;829;35;t0210
dolnoœl¹skie;lubiñski;9919;229;3402;87;t0211
dolnoœl¹skie;lwówecki;2595;54;859;48;t0212
dolnoœl¹skie;milicki;2824;100;994;68;t0213
dolnoœl¹skie;oleœnicki;4505;285;1618;90;t0214
dolnoœl¹skie;o³awski;4799;260;1523;55;t0215
dolnoœl¹skie;polkowicki;882;30;177;29;t0216
dolnoœl¹skie;strzeliñski;2431;212;472;108;t0217
dolnoœl¹skie;œredzki;1461;49;427;1;t0218
dolnoœl¹skie;œwidnicki;8354;186;2643;48;t0219
dolnoœl¹skie;trzebnicki;5571;155;2032;113;t0220
dolnoœl¹skie;wa³brzyski;3040;114;997;44;t0221
dolnoœl¹skie;wo³owski;2909;156;995;68;t0222
dolnoœl¹skie;wroc³awski;4493;176;990;67;t0223
dolnoœl¹skie;z¹bkowicki;4605;87;1642;36;t0224
dolnoœl¹skie;zgorzelecki;6664;186;2389;71;t0225
dolnoœl¹skie;z³otoryjski;1887;98;565;52;t0226
dolnoœl¹skie;Jelenia Góra;6899;144;2661;53;t0261
dolnoœl¹skie;Legnica;7204;179;2870;61;t0262
dolnoœl¹skie;Wroc³aw;85994;2291;32772;1066;t0264
dolnoœl¹skie;Wa³brzych;17460;694;4820;407;t0265
kujawsko-pomorskie;aleksandrowski;7964;718;2604;398;t0401
kujawsko-pomorskie;brodnicki;3991;151;1153;27;t0402
kujawsko-pomorskie;bydgoski;2884;89;696;36;t0403
kujawsko-pomorskie;che³miñski;2650;107;810;49;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;1820;56;557;13;t0405
kujawsko-pomorskie;grudzi¹dzki;998;72;253;36;t0406
kujawsko-pomorskie;inowroc³awski;8566;436;2995;336;t0407
kujawsko-pomorskie;lipnowski;3700;141;1185;60;t0408
kujawsko-pomorskie;mogileñski;1933;124;597;12;t0409
kujawsko-pomorskie;nakielski;2448;118;815;47;t0410
kujawsko-pomorskie;radziejowski;2574;0;855;0;t0411
kujawsko-pomorskie;rypiñski;1817;13;533;11;t0412
kujawsko-pomorskie;sêpoleñski;3619;81;1172;48;t0413
kujawsko-pomorskie;œwiecki;4890;190;1687;142;t0414
kujawsko-pomorskie;toruñski;3060;196;907;116;t0415
kujawsko-pomorskie;tucholski;2095;139;645;136;t0416
kujawsko-pomorskie;w¹brzeski;1900;118;433;70;t0417
kujawsko-pomorskie;w³oc³awski;3165;237;918;117;t0418
kujawsko-pomorskie;¿niñski;3377;138;1152;111;t0419
kujawsko-pomorskie;Bydgoszcz;39123;1422;15623;906;t0461
kujawsko-pomorskie;Grudzi¹dz;6793;78;2694;22;t0462
kujawsko-pomorskie;Toruñ;16027;611;6112;390;t0463
kujawsko-pomorskie;W³oc³awek;6655;124;2723;37;t0464
lubelskie;bialski;4617;399;1231;282;t0601
lubelskie;bi³gorajski;4600;359;1468;247;t0602
lubelskie;che³mski;2012;139;470;105;t0603
lubelskie;hrubieszowski;3449;221;966;119;t0604
lubelskie;janowski;3622;168;1305;136;t0605
lubelskie;krasnostawski;4143;197;1409;139;t0606
lubelskie;kraœnicki;4866;240;1581;93;t0607
lubelskie;lubartowski;4357;120;1578;32;t0608
lubelskie;lubelski;6268;350;1767;143;t0609
lubelskie;³êczyñski;3923;198;1096;12;t0610
lubelskie;³ukowski;4857;246;1542;199;t0611
lubelskie;opolski;2896;166;917;88;t0612
lubelskie;parczewski;2720;141;853;89;t0613
lubelskie;pu³awski;9635;274;3444;165;t0614
lubelskie;radzyñski;3497;212;1025;75;t0615
lubelskie;rycki;3438;193;926;75;t0616
lubelskie;œwidnicki;3741;175;1321;111;t0617
lubelskie;tomaszowski;4595;134;1492;69;t0618
lubelskie;w³odawski;3074;164;1004;86;t0619
lubelskie;zamojski;4040;222;1066;161;t0620
lubelskie;Bia³a Podlaska;7056;280;2963;124;t0661
lubelskie;Che³m;5066;215;1848;89;t0662
lubelskie;Lublin;51261;1710;18403;899;t0663
lubelskie;Zamoœæ;6902;317;2463;235;t0664
lubuskie;gorzowski;2647;139;645;120;t0801
lubuskie;kroœnieñski;3157;126;986;71;t0802
lubuskie;miêdzyrzecki;5364;436;1943;146;t0803
lubuskie;nowosolski;5407;204;1854;72;t0804
lubuskie;s³ubicki;2286;55;645;18;t0805
lubuskie;strzelecko-drezdenecki;2865;78;865;22;t0806
lubuskie;sulêciñski;2195;94;750;12;t0807
lubuskie;œwiebodziñski;4342;177;1540;88;t0808
lubuskie;zielonogórski;4365;240;1364;76;t0809
lubuskie;¿agañski;2979;142;886;76;t0810
lubuskie;¿arski;7050;184;2524;34;t0811
lubuskie;wschowski;1648;79;522;13;t0812
lubuskie;Gorzów Wielkopolski;9879;335;3696;190;t0861
lubuskie;Zielona Góra;12410;478;3917;288;t0862
³ódzkie;be³chatowski;5626;263;1927;98;t1001
³ódzkie;kutnowski;5785;230;2168;184;t1002
³ódzkie;³aski;1884;118;597;39;t1003
³ódzkie;³êczycki;4027;127;1392;54;t1004
³ódzkie;³owicki;8427;243;2716;100;t1005
³ódzkie;³ódzki wschodni;2119;57;472;34;t1006
³ódzkie;opoczyñski;3457;47;1078;15;t1007
³ódzkie;pabianicki;6741;425;2255;172;t1008
³ódzkie;pajêczañski;1807;24;561;7;t1009
³ódzkie;piotrkowski;2195;67;557;54;t1010
³ódzkie;poddêbicki;2132;59;759;48;t1011
³ódzkie;radomszczañski;6902;258;2686;199;t1012
³ódzkie;rawski;2063;25;713;9;t1013
³ódzkie;sieradzki;6023;130;2154;74;t1014
³ódzkie;skierniewicki;918;36;145;5;t1015
³ódzkie;tomaszowski;6022;144;1846;85;t1016
³ódzkie;wieluñski;4380;275;1368;121;t1017
³ódzkie;wieruszowski;2361;88;799;35;t1018
³ódzkie;zduñskowolski;3316;87;1095;37;t1019
³ódzkie;zgierski;9717;405;3580;86;t1020
³ódzkie;brzeziñski;3133;161;904;100;t1021
³ódzkie;£ódŸ;84545;2797;32344;1142;t1061
³ódzkie;Piotrków Trybunalski;6104;209;2136;80;t1062
³ódzkie;Skierniewice;4945;178;1719;52;t1063
ma³opolskie;bocheñski;3606;78;1163;56;t1201
ma³opolskie;brzeski;4736;191;1475;129;t1202
ma³opolskie;chrzanowski;7115;309;2100;139;t1203
ma³opolskie;d¹browski;3438;89;1149;36;t1204
ma³opolskie;gorlicki;7056;333;2367;211;t1205
ma³opolskie;krakowski;7558;364;1951;218;t1206
ma³opolskie;limanowski;5860;143;1936;101;t1207
ma³opolskie;miechowski;4926;92;1442;39;t1208
ma³opolskie;myœlenicki;4810;197;1370;124;t1209
ma³opolskie;nowos¹decki;6734;247;1882;157;t1210
ma³opolskie;nowotarski;9181;361;2971;152;t1211
ma³opolskie;olkuski;5149;362;1905;260;t1212
ma³opolskie;oœwiêcimski;6439;240;2220;123;t1213
ma³opolskie;proszowicki;2594;108;967;49;t1214
ma³opolskie;suski;5441;63;1713;27;t1215
ma³opolskie;tarnowski;5251;189;1428;102;t1216
ma³opolskie;tatrzañski;3652;162;1351;101;t1217
ma³opolskie;wadowicki;5054;212;1707;106;t1218
ma³opolskie;wielicki;2505;119;643;74;t1219
ma³opolskie;Kraków;103354;3244;35861;1257;t1261
ma³opolskie;Nowy S¹cz;4767;235;1755;48;t1262
ma³opolskie;Tarnów;10085;390;4194;120;t1263
mazowieckie;bia³obrzeski;1633;59;455;7;t1401
mazowieckie;ciechanowski;7730;362;2682;155;t1402
mazowieckie;garwoliñski;4352;181;1270;151;t1403
mazowieckie;gostyniñski;2407;24;814;10;t1404
mazowieckie;grodziski;8490;257;2998;74;t1405
mazowieckie;grójecki;5882;292;2001;134;t1406
mazowieckie;kozienicki;3007;115;860;64;t1407
mazowieckie;legionowski;2794;85;723;62;t1408
mazowieckie;lipski;2596;237;718;82;t1409
mazowieckie;³osicki;1486;128;357;63;t1410
mazowieckie;makowski;3015;186;767;75;t1411
mazowieckie;miñski;5761;278;1781;126;t1412
mazowieckie;m³awski;4083;228;1319;126;t1413
mazowieckie;nowodworski;8402;189;3464;50;t1414
mazowieckie;ostro³êcki;3128;197;756;101;t1415
mazowieckie;ostrowski;4009;148;1348;27;t1416
mazowieckie;otwocki;10476;159;4359;48;t1417
mazowieckie;piaseczyñski;12303;396;4499;225;t1418
mazowieckie;p³ocki;5048;144;1578;83;t1419
mazowieckie;p³oñski;4861;126;1698;102;t1420
mazowieckie;pruszkowski;9196;411;3554;96;t1421
mazowieckie;przasnyski;3810;214;1242;64;t1422
mazowieckie;przysuski;2089;66;606;19;t1423
mazowieckie;pu³tuski;4080;244;1164;122;t1424
mazowieckie;radomski;4998;185;1556;116;t1425
mazowieckie;siedlecki;2071;126;451;60;t1426
mazowieckie;sierpecki;2623;93;841;53;t1427
mazowieckie;sochaczewski;3599;60;1258;48;t1428
mazowieckie;soko³owski;3366;108;979;47;t1429
mazowieckie;szyd³owiecki;1350;0;394;0;t1430
mazowieckie;warszawski zachodni;5742;367;1936;91;t1432
mazowieckie;wêgrowski;3487;242;1111;82;t1433
mazowieckie;wo³omiñski;11182;409;4016;125;t1434
mazowieckie;wyszkowski;5079;232;1832;105;t1435
mazowieckie;zwoleñski;1754;73;517;61;t1436
mazowieckie;¿uromiñski;2224;106;598;19;t1437
mazowieckie;¿yrardowski;4267;190;1190;22;t1438
mazowieckie;Ostro³êka;6742;291;1988;49;t1461
mazowieckie;P³ock;11307;395;3602;309;t1462
mazowieckie;Radom;17860;455;5842;259;t1463
mazowieckie;Siedlce;7649;376;2227;64;t1464
mazowieckie;Warszawa;205175;7019;76264;2822;t1465
opolskie;brzeski;4799;168;1573;117;t1601
opolskie;g³ubczycki;5412;166;2217;53;t1602
opolskie;kêdzierzyñsko-kozielski;5802;124;1967;72;t1603
opolskie;kluczborski;3547;99;1280;5;t1604
opolskie;krapkowicki;4656;234;1620;52;t1605
opolskie;namys³owski;2228;64;673;17;t1606
opolskie;nyski;8344;85;3114;37;t1607
opolskie;oleski;3508;246;1090;150;t1608
opolskie;opolski;4728;239;1344;121;t1609
opolskie;prudnicki;3574;112;1235;41;t1610
opolskie;strzelecki;4523;165;1637;65;t1611
opolskie;Opole;19685;637;7388;499;t1661
podkarpackie;bieszczadzki;1098;0;330;0;t1801
podkarpackie;brzozowski;4662;128;1609;47;t1802
podkarpackie;dêbicki;5235;175;1803;77;t1803
podkarpackie;jaros³awski;3672;68;1312;18;t1804
podkarpackie;jasielski;5140;447;1637;312;t1805
podkarpackie;kolbuszowski;2032;91;397;18;t1806
podkarpackie;kroœnieñski;4248;192;948;65;t1807
podkarpackie;le¿ajski;3648;290;1179;197;t1808
podkarpackie;lubaczowski;4185;164;1594;151;t1809
podkarpackie;³añcucki;4234;128;1415;24;t1810
podkarpackie;mielecki;5919;254;1758;212;t1811
podkarpackie;ni¿añski;3233;159;824;63;t1812
podkarpackie;przemyski;1336;47;292;30;t1813
podkarpackie;przeworski;3276;25;1031;23;t1814
podkarpackie;ropczycko-sêdziszowski;3089;130;865;50;t1815
podkarpackie;rzeszowski;5768;338;1394;199;t1816
podkarpackie;sanocki;2858;100;907;57;t1817
podkarpackie;stalowowolski;7532;431;2340;113;t1818
podkarpackie;strzy¿owski;2991;155;869;66;t1819
podkarpackie;tarnobrzeski;1761;42;582;19;t1820
podkarpackie;leski;1025;0;266;0;t1821
podkarpackie;Krosno;3567;143;1337;22;t1861
podkarpackie;Przemyœl;5966;167;2427;140;t1862
podkarpackie;Rzeszów;34893;1652;12706;1056;t1863
podkarpackie;Tarnobrzeg;4512;161;1529;30;t1864
podlaskie;augustowski;3270;205;979;47;t2001
podlaskie;bia³ostocki;7778;180;2606;146;t2002
podlaskie;bielski;4112;158;1255;95;t2003
podlaskie;grajewski;1964;83;544;41;t2004
podlaskie;hajnowski;3525;54;1028;11;t2005
podlaskie;kolneñski;2540;153;696;64;t2006
podlaskie;³om¿yñski;852;53;138;37;t2007
podlaskie;moniecki;2346;111;607;89;t2008
podlaskie;sejneñski;1298;32;393;7;t2009
podlaskie;siemiatycki;2403;92;690;37;t2010
podlaskie;sokólski;3558;184;898;60;t2011
podlaskie;suwalski;714;42;127;18;t2012
podlaskie;wysokomazowiecki;4577;196;1362;86;t2013
podlaskie;zambrowski;1596;36;478;16;t2014
podlaskie;Bia³ystok;35587;1373;12941;493;t2061
podlaskie;£om¿a;5095;165;1749;56;t2062
podlaskie;Suwa³ki;4578;144;1612;101;t2063
pomorskie;bytowski;6213;299;1965;208;t2201
pomorskie;chojnicki;4032;196;1168;158;t2202
pomorskie;cz³uchowski;3148;24;949;12;t2203
pomorskie;gdañski;3270;136;923;110;t2204
pomorskie;kartuski;6709;251;2483;178;t2205
pomorskie;koœcierski;5532;166;2136;67;t2206
pomorskie;kwidzyñski;4334;35;1730;28;t2207
pomorskie;lêborski;4726;195;1331;66;t2208
pomorskie;malborski;3583;246;1254;199;t2209
pomorskie;nowodworski;2405;209;761;154;t2210
pomorskie;pucki;3537;135;1079;28;t2211
pomorskie;s³upski;2528;139;668;76;t2212
pomorskie;starogardzki;7893;143;2789;106;t2213
pomorskie;tczewski;6632;160;2625;65;t2214
pomorskie;wejherowski;11013;417;3711;187;t2215
pomorskie;sztumski;2847;132;788;36;t2216
pomorskie;Gdañsk;59863;1624;23392;802;t2261
pomorskie;Gdynia;22653;631;7938;330;t2262
pomorskie;S³upsk;5284;180;1901;48;t2263
pomorskie;Sopot;4763;445;1515;305;t2264
œl¹skie;bêdziñski;6602;309;2499;107;t2401
œl¹skie;bielski;5979;173;1825;123;t2402
œl¹skie;cieszyñski;11985;506;4241;251;t2403
œl¹skie;czêstochowski;4263;228;1050;120;t2404
œl¹skie;gliwicki;8527;356;3128;235;t2405
œl¹skie;k³obucki;4384;178;1504;94;t2406
œl¹skie;lubliniecki;4721;185;1613;88;t2407
œl¹skie;miko³owski;5051;187;1897;28;t2408
œl¹skie;myszkowski;4171;30;1371;30;t2409
œl¹skie;pszczyñski;2290;145;540;49;t2410
œl¹skie;raciborski;6348;198;2002;84;t2411
œl¹skie;rybnicki;867;12;211;6;t2412
œl¹skie;tarnogórski;10500;290;3789;101;t2413
œl¹skie;bieruñsko-lêdziñski;1628;113;362;55;t2414
œl¹skie;wodzis³awski;5990;268;1806;53;t2415
œl¹skie;zawierciañski;5129;233;1501;144;t2416
œl¹skie;¿ywiecki;6603;270;2079;141;t2417
œl¹skie;Bielsko-Bia³a;15604;406;6102;310;t2461
œl¹skie;Bytom;9410;173;3532;90;t2462
œl¹skie;Chorzów;11147;329;3217;71;t2463
œl¹skie;Czêstochowa;15124;285;5476;106;t2464
œl¹skie;D¹browa Górnicza;6613;67;2713;46;t2465
œl¹skie;Gliwice;13113;392;5053;148;t2466
œl¹skie;Jastrzêbie-Zdrój;6686;95;2973;47;t2467
œl¹skie;Jaworzno;4074;183;1333;161;t2468
œl¹skie;Katowice;48667;1566;17667;873;t2469
œl¹skie;Mys³owice;4129;187;1141;127;t2470
œl¹skie;Piekary Œl¹skie;3005;18;1212;18;t2471
œl¹skie;Ruda Œl¹ska;8999;264;3316;81;t2472
œl¹skie;Rybnik;5155;149;1859;51;t2473
œl¹skie;Siemianowice Œl¹skie;5441;122;2053;64;t2474
œl¹skie;Sosnowiec;10301;454;3672;309;t2475
œl¹skie;Œwiêtoch³owice;3257;108;1176;66;t2476
