wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;158;12;1;0;t00
dolnoœl¹skie;boles³awiecki;2932;259;337;161;t0201
dolnoœl¹skie;dzier¿oniowski;2026;65;132;53;t0202
dolnoœl¹skie;g³ogowski;1813;36;178;0;t0203
dolnoœl¹skie;górowski;326;0;0;0;t0204
dolnoœl¹skie;jaworski;1150;66;150;35;t0205
dolnoœl¹skie;jeleniogórski;1259;82;127;40;t0206
dolnoœl¹skie;kamiennogórski;1111;54;110;30;t0207
dolnoœl¹skie;k³odzki;6042;174;631;124;t0208
dolnoœl¹skie;legnicki;236;0;0;0;t0209
dolnoœl¹skie;lubañski;1018;65;111;53;t0210
dolnoœl¹skie;lubiñski;4596;322;841;245;t0211
dolnoœl¹skie;lwówecki;1202;72;303;48;t0212
dolnoœl¹skie;milicki;1195;52;123;34;t0213
dolnoœl¹skie;oleœnicki;1816;24;83;2;t0214
dolnoœl¹skie;o³awski;1846;138;247;72;t0215
dolnoœl¹skie;polkowicki;184;6;0;0;t0216
dolnoœl¹skie;strzeliñski;930;0;110;0;t0217
dolnoœl¹skie;œredzki;237;0;0;0;t0218
dolnoœl¹skie;œwidnicki;4118;126;1091;120;t0219
dolnoœl¹skie;trzebnicki;2241;29;177;0;t0220
dolnoœl¹skie;wa³brzyski;1179;11;91;5;t0221
dolnoœl¹skie;wo³owski;1160;90;141;53;t0222
dolnoœl¹skie;wroc³awski;1292;17;0;0;t0223
dolnoœl¹skie;z¹bkowicki;2086;96;378;60;t0224
dolnoœl¹skie;zgorzelecki;3600;132;1191;121;t0225
dolnoœl¹skie;z³otoryjski;876;18;262;0;t0226
dolnoœl¹skie;Jelenia Góra;3290;161;576;124;t0261
dolnoœl¹skie;Legnica;3753;179;803;150;t0262
dolnoœl¹skie;Wroc³aw;48652;2149;13564;1616;t0264
dolnoœl¹skie;Wa³brzych;6966;468;1547;190;t0265
kujawsko-pomorskie;aleksandrowski;2011;41;332;6;t0401
kujawsko-pomorskie;brodnicki;1538;53;252;9;t0402
kujawsko-pomorskie;bydgoski;774;35;0;0;t0403
kujawsko-pomorskie;che³miñski;1160;48;250;4;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;1018;5;407;0;t0405
kujawsko-pomorskie;grudzi¹dzki;368;12;85;0;t0406
kujawsko-pomorskie;inowroc³awski;4083;214;837;166;t0407
kujawsko-pomorskie;lipnowski;1533;12;336;0;t0408
kujawsko-pomorskie;mogileñski;790;18;125;0;t0409
kujawsko-pomorskie;nakielski;962;36;119;32;t0410
kujawsko-pomorskie;radziejowski;1330;6;391;0;t0411
kujawsko-pomorskie;rypiñski;893;66;270;46;t0412
kujawsko-pomorskie;sêpoleñski;1531;48;283;36;t0413
kujawsko-pomorskie;œwiecki;2033;149;182;93;t0414
kujawsko-pomorskie;toruñski;1165;48;210;41;t0415
kujawsko-pomorskie;tucholski;876;47;209;42;t0416
kujawsko-pomorskie;w¹brzeski;653;66;94;14;t0417
kujawsko-pomorskie;w³oc³awski;965;36;0;0;t0418
kujawsko-pomorskie;¿niñski;1479;95;251;78;t0419
kujawsko-pomorskie;Bydgoszcz;21816;1053;4702;650;t0461
kujawsko-pomorskie;Grudzi¹dz;3646;13;898;0;t0462
kujawsko-pomorskie;Toruñ;8536;370;1717;295;t0463
