wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;424;5;1;0;t00
dolnoœl¹skie;boles³awiecki;5294;142;1669;14;t0201
dolnoœl¹skie;dzier¿oniowski;4164;281;1119;198;t0202
dolnoœl¹skie;g³ogowski;3263;90;813;86;t0203
dolnoœl¹skie;górowski;802;72;90;72;t0204
dolnoœl¹skie;jaworski;2119;60;501;48;t0205
dolnoœl¹skie;jeleniogórski;2723;145;515;28;t0206
dolnoœl¹skie;kamiennogórski;1884;48;525;44;t0207
dolnoœl¹skie;k³odzki;11125;381;3208;291;t0208
dolnoœl¹skie;legnicki;705;6;0;0;t0209
dolnoœl¹skie;lubañski;1846;107;533;95;t0210
dolnoœl¹skie;lubiñski;7841;194;2386;48;t0211
dolnoœl¹skie;lwówecki;2020;50;622;0;t0212
dolnoœl¹skie;milicki;1994;24;461;24;t0213
dolnoœl¹skie;oleœnicki;3460;78;1130;67;t0214
dolnoœl¹skie;o³awski;3574;145;1040;47;t0215
dolnoœl¹skie;polkowicki;524;0;0;0;t0216
dolnoœl¹skie;strzeliñski;1551;44;114;1;t0217
dolnoœl¹skie;œredzki;1029;7;262;1;t0218
dolnoœl¹skie;œwidnicki;6542;76;2055;21;t0219
dolnoœl¹skie;trzebnicki;4199;202;1198;197;t0220
dolnoœl¹skie;wa³brzyski;2552;202;781;0;t0221
dolnoœl¹skie;wo³owski;1936;6;529;0;t0222
dolnoœl¹skie;wroc³awski;2938;60;205;29;t0223
dolnoœl¹skie;z¹bkowicki;3658;216;1273;183;t0224
dolnoœl¹skie;zgorzelecki;5659;319;2048;223;t0225
dolnoœl¹skie;z³otoryjski;1385;61;427;0;t0226
dolnoœl¹skie;Jelenia Góra;5701;63;2034;60;t0261
dolnoœl¹skie;Legnica;6128;159;2482;30;t0262
dolnoœl¹skie;Wroc³aw;71220;1043;25977;562;t0264
dolnoœl¹skie;Wa³brzych;13461;692;2985;148;t0265
kujawsko-pomorskie;aleksandrowski;4557;602;1072;284;t0401
kujawsko-pomorskie;brodnicki;2897;92;780;45;t0402
kujawsko-pomorskie;bydgoski;1958;24;260;23;t0403
kujawsko-pomorskie;che³miñski;2008;48;443;36;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;1431;6;411;0;t0405
kujawsko-pomorskie;grudzi¹dzki;710;0;85;0;t0406
kujawsko-pomorskie;inowroc³awski;6590;183;1864;140;t0407
kujawsko-pomorskie;lipnowski;2401;37;539;29;t0408
kujawsko-pomorskie;mogileñski;1380;92;386;87;t0409
kujawsko-pomorskie;nakielski;1632;56;360;15;t0410
kujawsko-pomorskie;radziejowski;2115;51;664;12;t0411
kujawsko-pomorskie;rypiñski;1332;18;363;16;t0412
kujawsko-pomorskie;sêpoleñski;2766;116;771;62;t0413
kujawsko-pomorskie;œwiecki;3477;73;658;61;t0414
kujawsko-pomorskie;toruñski;2247;129;451;68;t0415
kujawsko-pomorskie;tucholski;1546;0;351;0;t0416
kujawsko-pomorskie;w¹brzeski;1357;96;186;22;t0417
kujawsko-pomorskie;w³oc³awski;2293;28;436;26;t0418
kujawsko-pomorskie;¿niñski;2641;138;814;77;t0419
kujawsko-pomorskie;Bydgoszcz;31655;998;11202;565;t0461
kujawsko-pomorskie;Grudzi¹dz;5330;30;2001;28;t0462
kujawsko-pomorskie;Toruñ;13236;509;4578;341;t0463
kujawsko-pomorskie;W³oc³awek;4937;506;1590;502;t0464
lubelskie;bialski;3159;176;438;60;t0601
lubelskie;bi³gorajski;3392;43;715;29;t0602
lubelskie;che³mski;1332;87;89;60;t0603
lubelskie;hrubieszowski;2506;90;538;0;t0604
lubelskie;janowski;2779;204;744;151;t0605
lubelskie;krasnostawski;3189;105;874;82;t0606
lubelskie;kraœnicki;3815;92;872;76;t0607
lubelskie;lubartowski;3556;132;1122;119;t0608
lubelskie;lubelski;4494;256;876;79;t0609
lubelskie;³êczyñski;2956;115;695;0;t0610
lubelskie;³ukowski;3667;160;867;124;t0611
lubelskie;opolski;2241;91;531;46;t0612
lubelskie;parczewski;2164;34;619;0;t0613
lubelskie;pu³awski;7487;265;2431;150;t0614
lubelskie;radzyñski;2687;149;612;43;t0615
lubelskie;rycki;2398;53;408;28;t0616
lubelskie;œwidnicki;2655;150;527;137;t0617
lubelskie;tomaszowski;3547;191;984;166;t0618
lubelskie;w³odawski;2290;98;600;0;t0619
lubelskie;zamojski;2937;78;446;65;t0620
lubelskie;Bia³a Podlaska;5755;439;2230;370;t0661
lubelskie;Che³m;3969;116;1434;98;t0662
lubelskie;Lublin;41224;1369;13461;599;t0663
lubelskie;Zamoœæ;5350;179;1796;57;t0664
lubuskie;gorzowski;1723;38;263;0;t0801
lubuskie;kroœnieñski;2461;167;589;44;t0802
lubuskie;miêdzyrzecki;4037;226;1382;192;t0803
lubuskie;nowosolski;4378;108;1300;37;t0804
lubuskie;s³ubicki;1639;82;353;0;t0805
lubuskie;strzelecko-drezdenecki;2128;74;529;15;t0806
lubuskie;sulêciñski;1668;74;442;12;t0807
lubuskie;œwiebodziñski;3385;133;983;23;t0808
lubuskie;zielonogórski;3187;156;833;134;t0809
lubuskie;¿agañski;2006;60;447;58;t0810
lubuskie;¿arski;5545;167;1679;37;t0811
lubuskie;wschowski;1247;0;429;0;t0812
lubuskie;Gorzów Wielkopolski;7762;248;2457;229;t0861
lubuskie;Zielona Góra;9006;376;1806;26;t0862
³ódzkie;be³chatowski;4391;160;1292;69;t1001
³ódzkie;kutnowski;4415;201;1292;165;t1002
³ódzkie;³aski;1344;30;324;30;t1003
³ódzkie;³êczycki;3191;114;1006;69;t1004
³ódzkie;³owicki;6664;216;1704;174;t1005
³ódzkie;³ódzki wschodni;1541;66;101;0;t1006
³ódzkie;opoczyñski;2629;81;695;81;t1007
³ódzkie;pabianicki;5031;290;1505;178;t1008
³ódzkie;pajêczañski;1378;23;355;23;t1009
³ódzkie;piotrkowski;1545;101;238;95;t1010
³ódzkie;poddêbicki;1745;45;575;0;t1011
³ódzkie;radomszczañski;5747;82;2029;29;t1012
³ódzkie;rawski;1511;35;326;29;t1013
³ódzkie;sieradzki;4835;98;1508;90;t1014
³ódzkie;skierniewicki;592;0;0;0;t1015
³ódzkie;tomaszowski;4657;60;1400;43;t1016
³ódzkie;wieluñski;2974;140;536;13;t1017
³ódzkie;wieruszowski;1579;73;252;6;t1018
³ódzkie;zduñskowolski;2654;119;798;50;t1019
³ódzkie;zgierski;8117;247;3021;124;t1020
³ódzkie;brzeziñski;2293;180;448;73;t1021
³ódzkie;£ódŸ;68875;2053;25199;1206;t1061
³ódzkie;Piotrków Trybunalski;4683;135;1468;54;t1062
³ódzkie;Skierniewice;4054;206;1259;134;t1063
ma³opolskie;bocheñski;2889;60;739;47;t1201
ma³opolskie;brzeski;3594;100;951;97;t1202
ma³opolskie;chrzanowski;5321;89;1100;80;t1203
ma³opolskie;d¹browski;2599;81;833;41;t1204
ma³opolskie;gorlicki;4924;128;876;45;t1205
ma³opolskie;krakowski;5432;282;784;213;t1206
ma³opolskie;limanowski;4404;173;1102;171;t1207
ma³opolskie;miechowski;3823;209;1068;111;t1208
ma³opolskie;myœlenicki;3426;12;855;4;t1209
ma³opolskie;nowos¹decki;4653;171;715;138;t1210
ma³opolskie;nowotarski;6986;230;1825;158;t1211
ma³opolskie;olkuski;3628;55;886;55;t1212
ma³opolskie;oœwiêcimski;4728;227;1425;191;t1213
ma³opolskie;proszowicki;2009;95;608;81;t1214
ma³opolskie;suski;4173;17;1067;16;t1215
ma³opolskie;tarnowski;3948;145;729;132;t1216
ma³opolskie;tatrzañski;2969;184;876;160;t1217
ma³opolskie;wadowicki;3544;169;768;143;t1218
ma³opolskie;wielicki;1749;85;285;78;t1219
ma³opolskie;Kraków;82030;3003;25897;1380;t1261
ma³opolskie;Nowy S¹cz;3746;216;1327;183;t1262
ma³opolskie;Tarnów;8475;369;3485;254;t1263
mazowieckie;bia³obrzeski;1221;1;261;0;t1401
mazowieckie;ciechanowski;5836;260;1549;247;t1402
mazowieckie;garwoliñski;3140;109;629;66;t1403
mazowieckie;gostyniñski;1808;90;478;89;t1404
mazowieckie;grodziski;6589;287;2329;133;t1405
mazowieckie;grójecki;4645;132;1411;61;t1406
mazowieckie;kozienicki;2120;96;327;76;t1407
mazowieckie;legionowski;1950;36;346;18;t1408
mazowieckie;lipski;1715;60;259;34;t1409
mazowieckie;³osicki;998;32;172;0;t1410
mazowieckie;makowski;2136;18;399;0;t1411
mazowieckie;miñski;4213;134;1044;90;t1412
mazowieckie;m³awski;3139;104;852;63;t1413
mazowieckie;nowodworski;7383;354;3078;317;t1414
mazowieckie;ostro³êcki;2022;94;124;57;t1415
mazowieckie;ostrowski;2898;142;830;106;t1416
mazowieckie;otwocki;9278;414;3721;365;t1417
mazowieckie;piaseczyñski;9482;505;2926;396;t1418
mazowieckie;p³ocki;3877;187;950;172;t1419
mazowieckie;p³oñski;3497;106;883;30;t1420
mazowieckie;pruszkowski;7308;270;2754;246;t1421
mazowieckie;przasnyski;2906;79;801;8;t1422
mazowieckie;przysuski;1508;12;351;0;t1423
mazowieckie;pu³tuski;2979;219;601;124;t1424
mazowieckie;radomski;3747;140;764;18;t1425
mazowieckie;siedlecki;1412;48;90;0;t1426
mazowieckie;sierpecki;2075;6;538;0;t1427
mazowieckie;sochaczewski;2915;135;951;0;t1428
mazowieckie;soko³owski;2562;84;738;72;t1429
mazowieckie;szyd³owiecki;1133;0;265;0;t1430
mazowieckie;warszawski zachodni;4299;237;1221;164;t1432
mazowieckie;wêgrowski;2637;100;706;91;t1433
mazowieckie;wo³omiñski;8991;198;3118;169;t1434
mazowieckie;wyszkowski;3794;195;991;156;t1435
mazowieckie;zwoleñski;1315;72;265;24;t1436
mazowieckie;¿uromiñski;1643;12;437;0;t1437
mazowieckie;¿yrardowski;2918;71;446;4;t1438
mazowieckie;Ostro³êka;5312;187;1476;33;t1461
mazowieckie;P³ock;8697;318;1870;142;t1462
mazowieckie;Radom;13928;589;3648;257;t1463
mazowieckie;Siedlce;5928;183;1515;3;t1464
mazowieckie;Warszawa;164602;4786;57717;2767;t1465
opolskie;brzeski;3498;114;804;61;t1601
opolskie;g³ubczycki;4349;332;1499;198;t1602
opolskie;kêdzierzyñsko-kozielski;4710;161;1464;112;t1603
opolskie;kluczborski;2744;98;819;92;t1604
opolskie;krapkowicki;3600;36;1164;36;t1605
opolskie;namys³owski;1600;30;440;14;t1606
opolskie;nyski;6942;213;2521;183;t1607
opolskie;oleski;2553;77;528;38;t1608
opolskie;opolski;3427;145;704;78;t1609
opolskie;prudnicki;2895;118;1074;77;t1610
opolskie;strzelecki;3617;95;1247;87;t1611
opolskie;Opole;15699;487;4957;135;t1661
podkarpackie;bieszczadzki;947;30;264;0;t1801
podkarpackie;brzozowski;3805;173;1036;126;t1802
podkarpackie;dêbicki;4168;78;1156;30;t1803
podkarpackie;jaros³awski;2980;12;846;0;t1804
podkarpackie;jasielski;3662;144;533;88;t1805
podkarpackie;kolbuszowski;1456;72;336;0;t1806
