wojewodztwo;powiat_miasto;liczba_szczepien_ogolem;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;11435;620;1325;33;t00
dolnoœl¹skie;boles³awiecki;16474;387;4817;82;t0201
dolnoœl¹skie;dzier¿oniowski;14852;250;4006;41;t0202
dolnoœl¹skie;g³ogowski;13793;285;3308;56;t0203
dolnoœl¹skie;górowski;5138;91;1350;11;t0204
dolnoœl¹skie;jaworski;8727;50;2454;0;t0205
dolnoœl¹skie;jeleniogórski;13080;286;3590;56;t0206
dolnoœl¹skie;kamiennogórski;6179;71;1802;0;t0207
dolnoœl¹skie;k³odzki;36408;752;10963;197;t0208
dolnoœl¹skie;legnicki;6619;92;1566;0;t0209
dolnoœl¹skie;lubañski;6570;174;1841;76;t0210
dolnoœl¹skie;lubiñski;29885;662;8182;63;t0211
dolnoœl¹skie;lwówecki;8370;176;2098;18;t0212
dolnoœl¹skie;milicki;8033;209;2345;78;t0213
dolnoœl¹skie;oleœnicki;13315;280;3279;1;t0214
dolnoœl¹skie;o³awski;15108;349;4128;119;t0215
dolnoœl¹skie;polkowicki;4193;128;1084;34;t0216
dolnoœl¹skie;strzeliñski;8612;331;2479;76;t0217
dolnoœl¹skie;œredzki;5913;174;1608;18;t0218
dolnoœl¹skie;œwidnicki;22551;707;6488;80;t0219
dolnoœl¹skie;trzebnicki;16638;582;4723;121;t0220
dolnoœl¹skie;wa³brzyski;9366;133;2749;30;t0221
dolnoœl¹skie;wo³owski;9008;161;2535;28;t0222
dolnoœl¹skie;wroc³awski;19502;634;5028;116;t0223
dolnoœl¹skie;z¹bkowicki;13782;214;3965;82;t0224
dolnoœl¹skie;zgorzelecki;14709;298;4813;49;t0225
dolnoœl¹skie;z³otoryjski;7221;154;1667;21;t0226
dolnoœl¹skie;Jelenia Góra;20812;552;5398;82;t0261
dolnoœl¹skie;Legnica;16894;277;4798;12;t0262
dolnoœl¹skie;Wroc³aw;231625;4808;63147;527;t0264
dolnoœl¹skie;Wa³brzych;70069;1517;16542;39;t0265
kujawsko-pomorskie;aleksandrowski;39341;585;10509;16;t0401
kujawsko-pomorskie;brodnicki;13806;447;3516;59;t0402
kujawsko-pomorskie;bydgoski;12397;354;3085;52;t0403
kujawsko-pomorskie;che³miñski;8246;222;1986;42;t0404
kujawsko-pomorskie;golubsko-dobrzyñski;6294;216;1610;47;t0405
kujawsko-pomorskie;grudzi¹dzki;3549;173;990;44;t0406
kujawsko-pomorskie;inowroc³awski;25856;676;6861;165;t0407
kujawsko-pomorskie;lipnowski;10420;250;2747;44;t0408
kujawsko-pomorskie;mogileñski;5428;163;1461;58;t0409
kujawsko-pomorskie;nakielski;8014;147;1835;16;t0410
kujawsko-pomorskie;radziejowski;7766;219;1893;60;t0411
kujawsko-pomorskie;rypiñski;7047;136;1725;20;t0412
kujawsko-pomorskie;sêpoleñski;9580;203;2929;18;t0413
kujawsko-pomorskie;œwiecki;14615;344;4065;59;t0414
kujawsko-pomorskie;toruñski;10187;202;3003;77;t0415
kujawsko-pomorskie;tucholski;6808;97;1828;0;t0416
kujawsko-pomorskie;w¹brzeski;5738;141;1730;52;t0417
kujawsko-pomorskie;w³oc³awski;11015;351;3087;47;t0418
kujawsko-pomorskie;¿niñski;9558;213;2522;16;t0419
kujawsko-pomorskie;Bydgoszcz;98583;2676;25603;277;t0461
kujawsko-pomorskie;Grudzi¹dz;24023;1304;4483;70;t0462
kujawsko-pomorskie;Toruñ;38797;808;10561;87;t0463
kujawsko-pomorskie;W³oc³awek;16806;379;4434;1;t0464
lubelskie;bialski;15815;408;4605;52;t0601
lubelskie;bi³gorajski;13794;288;3763;53;t0602
lubelskie;che³mski;8739;367;2404;49;t0603
lubelskie;hrubieszowski;11150;299;3314;58;t0604
lubelskie;janowski;8887;178;2688;76;t0605
lubelskie;krasnostawski;9986;148;3133;49;t0606
lubelskie;kraœnicki;14592;342;4258;114;t0607
lubelskie;lubartowski;13918;339;4140;105;t0608
lubelskie;lubelski;20141;539;5916;57;t0609
lubelskie;³êczyñski;10721;269;2946;55;t0610
