wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
kujawsko-pomorskie;Bydgoszcz;208;6.0;16;7;9;311;2776;1322;221;1076;25;t0461;2020-11-24
kujawsko-pomorskie;Grudzi¹dz;81;8.61;1;0;1;97;916;316;86;226;4;t0462;2020-11-24
kujawsko-pomorskie;Toruñ;153;7.61;5;2;3;209;1890;578;155;414;9;t0463;2020-11-24
kujawsko-pomorskie;W³oc³awek;74;6.77;2;2;0;79;835;157;74;81;2;t0464;2020-11-24
lubelskie;bialski;69;6.25;5;1;4;57;1308;152;87;61;4;t0601;2020-11-24
lubelskie;bi³gorajski;45;4.47;3;0;3;24;560;129;48;81;0;t0602;2020-11-24
lubelskie;che³mski;39;5.02;4;0;4;31;560;91;42;44;5;t0603;2020-11-24
lubelskie;hrubieszowski;32;5.12;10;0;10;26;639;128;43;80;5;t0604;2020-11-24
lubelskie;janowski;19;4.18;1;0;1;14;330;47;23;19;5;t0605;2020-11-24
lubelskie;krasnostawski;29;4.61;1;0;1;33;663;91;32;58;1;t0606;2020-11-24
lubelskie;kraœnicki;27;2.84;1;0;1;53;639;86;27;58;1;t0607;2020-11-24
lubelskie;lubartowski;18;2.04;6;0;6;48;982;54;22;31;1;t0608;2020-11-24
lubelskie;lubelski;59;3.78;0;0;0;114;1778;217;67;142;8;t0609;2020-11-24
lubelskie;³êczyñski;23;4.01;0;0;0;34;546;72;25;44;3;t0610;2020-11-24
lubelskie;³ukowski;15;1.41;4;0;4;31;698;60;16;42;2;t0611;2020-11-24
lubelskie;opolski;4;0.68;0;0;0;42;476;31;7;23;1;t0612;2020-11-24
lubelskie;parczewski;4;1.16;0;0;0;5;258;19;7;11;1;t0613;2020-11-24
lubelskie;pu³awski;16;1.42;3;0;3;52;934;86;23;63;0;t0614;2020-11-24
lubelskie;radzyñski;4;0.68;0;0;0;14;471;21;7;13;1;t0615;2020-11-24
lubelskie;rycki;19;3.4;1;0;1;30;352;66;20;44;2;t0616;2020-11-24
lubelskie;œwidnicki;96;13.38;1;0;1;84;1055;193;101;76;16;t0617;2020-11-24
lubelskie;tomaszowski;40;4.86;4;0;4;28;546;124;45;74;5;t0618;2020-11-24
lubelskie;w³odawski;2;0.52;0;0;0;23;245;16;2;12;2;t0619;2020-11-24
lubelskie;zamojski;35;3.31;1;0;1;36;698;121;40;75;6;t0620;2020-11-24
lubelskie;Bia³a Podlaska;69;12.06;4;2;2;38;816;120;74;40;6;t0661;2020-11-24
lubelskie;Che³m;52;8.44;2;0;2;54;558;103;56;42;5;t0662;2020-11-24
lubelskie;Lublin;190;5.6;0;0;0;275;3002;656;210;426;20;t0663;2020-11-24
lubelskie;Zamoœæ;33;5.22;1;0;1;31;408;120;39;78;3;t0664;2020-11-24
lubuskie;gorzowski;38;5.27;0;0;0;56;759;93;46;43;4;t0801;2020-11-24
lubuskie;kroœnieñski;23;4.2;2;0;2;59;704;63;28;33;2;t0802;2020-11-24
lubuskie;miêdzyrzecki;22;3.83;0;0;0;44;625;94;27;62;5;t0803;2020-11-24
lubuskie;nowosolski;20;2.33;2;1;1;46;923;113;24;89;0;t0804;2020-11-24
lubuskie;s³ubicki;40;8.53;0;0;0;23;704;88;43;42;3;t0805;2020-11-24
lubuskie;strzelecko-drezdenecki;9;1.84;1;1;0;14;402;40;13;27;0;t0806;2020-11-24
lubuskie;sulêciñski;23;6.55;0;0;0;23;342;96;27;68;1;t0807;2020-11-24
lubuskie;œwiebodziñski;54;9.7;0;0;0;32;852;143;57;79;7;t0808;2020-11-24
lubuskie;zielonogórski;40;5.29;0;0;0;35;764;105;43;57;5;t0809;2020-11-24
lubuskie;¿agañski;41;5.21;0;0;0;64;997;137;51;80;6;t0810;2020-11-24
lubuskie;¿arski;44;4.59;3;0;3;44;915;132;47;73;12;t0811;2020-11-24
lubuskie;wschowski;3;0.77;0;0;0;11;311;24;5;18;1;t0812;2020-11-24
lubuskie;Gorzów Wielkopolski;77;6.24;0;0;0;80;1221;240;97;136;7;t0861;2020-11-24
lubuskie;Zielona Góra;72;5.1;0;0;0;92;1060;239;89;143;7;t0862;2020-11-24
³ódzkie;be³chatowski;38;3.37;0;0;0;50;861;124;40;83;1;t1001;2020-11-24
³ódzkie;kutnowski;35;3.64;2;0;2;40;898;120;38;79;3;t1002;2020-11-24
³ódzkie;³aski;11;2.21;0;0;0;30;346;54;13;41;0;t1003;2020-11-24
³ódzkie;³êczycki;31;6.25;0;0;0;29;503;93;33;59;1;t1004;2020-11-24
³ódzkie;³owicki;7;0.9;0;0;0;42;729;62;9;53;0;t1005;2020-11-24
³ódzkie;³ódzki wschodni;33;4.56;2;1;1;64;789;103;33;65;5;t1006;2020-11-24
³ódzkie;opoczyñski;13;1.71;0;0;0;16;333;51;13;37;1;t1007;2020-11-24
³ódzkie;pabianicki;105;8.81;16;3;13;142;1165;270;110;157;3;t1008;2020-11-24
³ódzkie;pajêczañski;4;0.78;0;0;0;26;529;33;5;26;2;t1009;2020-11-24
³ódzkie;piotrkowski;27;2.96;0;0;0;35;580;85;28;55;2;t1010;2020-11-24
³ódzkie;poddêbicki;11;2.68;0;0;0;18;404;41;11;29;1;t1011;2020-11-24
³ódzkie;radomszczañski;23;2.05;2;0;2;33;937;133;26;106;1;t1012;2020-11-24
³ódzkie;rawski;10;2.06;0;0;0;28;459;40;11;28;1;t1013;2020-11-24
³ódzkie;sieradzki;70;5.96;0;0;0;66;955;182;73;101;8;t1014;2020-11-24
³ódzkie;skierniewicki;7;1.83;0;0;0;14;410;44;9;34;1;t1015;2020-11-24
³ódzkie;tomaszowski;27;2.32;25;14;11;51;934;126;27;94;5;t1016;2020-11-24
³ódzkie;wieluñski;21;2.76;0;0;0;28;467;97;26;68;3;t1017;2020-11-24
³ódzkie;wieruszowski;9;2.14;0;0;0;10;213;40;9;31;0;t1018;2020-11-24
³ódzkie;zduñskowolski;20;3.02;0;0;0;30;528;80;21;58;1;t1019;2020-11-24
³ódzkie;zgierski;67;4.03;0;0;0;140;1646;258;79;177;2;t1020;2020-11-24
³ódzkie;brzeziñski;10;3.25;0;0;0;14;325;48;12;34;2;t1021;2020-11-24
³ódzkie;£ódŸ;364;5.37;13;6;7;565;5502;1585;397;1154;34;t1061;2020-11-24
³ódzkie;Piotrków Trybunalski;31;4.26;0;0;0;29;520;70;31;39;0;t1062;2020-11-24
³ódzkie;Skierniewice;33;6.88;0;0;0;28;465;74;35;39;0;t1063;2020-11-24
ma³opolskie;bocheñski;43;4.02;3;0;3;49;911;272;45;223;4;t1201;2020-11-24
ma³opolskie;brzeski;18;1.93;2;0;2;24;824;127;18;109;0;t1202;2020-11-24
ma³opolskie;chrzanowski;68;5.48;2;2;0;72;1059;225;70;151;4;t1203;2020-11-24
ma³opolskie;d¹browski;17;2.87;0;0;0;18;374;51;19;32;0;t1204;2020-11-24
ma³opolskie;gorlicki;45;4.14;0;0;0;26;667;109;47;55;7;t1205;2020-11-24
ma³opolskie;krakowski;138;4.92;9;5;4;122;2702;461;145;304;12;t1206;2020-11-24
ma³opolskie;limanowski;14;1.06;2;1;1;19;466;83;16;60;7;t1207;2020-11-24
ma³opolskie;miechowski;7;1.44;2;2;0;16;269;92;7;80;5;t1208;2020-11-24
ma³opolskie;myœlenicki;47;3.68;2;0;2;25;835;214;51;146;17;t1209;2020-11-24
ma³opolskie;nowos¹decki;31;1.43;5;4;1;50;1020;268;59;202;7;t1210;2020-11-24
ma³opolskie;nowotarski;7;0.36;10;0;10;16;334;112;8;100;4;t1211;2020-11-24
ma³opolskie;olkuski;35;3.16;7;0;7;46;861;125;35;88;2;t1212;2020-11-24
ma³opolskie;oœwiêcimski;16;1.04;1;0;1;55;939;147;18;128;1;t1213;2020-11-24
ma³opolskie;proszowicki;9;2.09;1;0;1;10;270;57;9;48;0;t1214;2020-11-24
ma³opolskie;suski;18;2.14;1;0;1;34;729;106;20;84;2;t1215;2020-11-24
ma³opolskie;tarnowski;35;1.74;6;0;6;67;1241;147;37;104;6;t1216;2020-11-24
ma³opolskie;tatrzañski;4;0.59;1;0;1;6;177;201;10;191;0;t1217;2020-11-24
ma³opolskie;wadowicki;46;2.88;13;0;13;45;1180;207;51;154;2;t1218;2020-11-24
ma³opolskie;wielicki;33;2.54;0;0;0;72;1171;178;37;127;14;t1219;2020-11-24
ma³opolskie;Kraków;273;3.5;15;12;3;360;4707;1517;300;1172;45;t1261;2020-11-24
ma³opolskie;Nowy S¹cz;17;2.03;2;2;0;14;359;190;25;164;1;t1262;2020-11-24
ma³opolskie;Tarnów;30;2.77;2;0;2;51;587;110;35;71;4;t1263;2020-11-24
mazowieckie;bia³obrzeski;4;1.2;1;0;1;6;315;20;4;15;1;t1401;2020-11-24
mazowieckie;ciechanowski;28;3.14;2;0;2;65;689;146;31;109;6;t1402;2020-11-24
mazowieckie;garwoliñski;14;1.29;3;1;2;44;739;109;21;86;2;t1403;2020-11-24
mazowieckie;gostyniñski;13;2.9;0;0;0;35;375;33;13;20;0;t1404;2020-11-24
mazowieckie;grodziski;50;5.17;2;0;2;82;1268;113;56;52;5;t1405;2020-11-24
mazowieckie;grójecki;18;1.83;1;0;1;63;1216;63;21;41;1;t1406;2020-11-24
mazowieckie;kozienicki;11;1.84;0;0;0;30;609;62;13;48;1;t1407;2020-11-24
mazowieckie;legionowski;22;1.84;0;0;0;85;1291;107;24;78;5;t1408;2020-11-24
mazowieckie;lipski;6;1.78;0;0;0;7;278;30;8;20;2;t1409;2020-11-24
mazowieckie;³osicki;5;1.63;3;0;3;22;288;20;5;14;1;t1410;2020-11-24
mazowieckie;makowski;3;0.67;1;0;1;20;219;15;6;9;0;t1411;2020-11-24
mazowieckie;miñski;53;3.42;1;1;0;128;1777;249;56;189;4;t1412;2020-11-24
mazowieckie;m³awski;13;1.79;3;0;3;24;649;118;24;93;1;t1413;2020-11-24
mazowieckie;nowodworski;23;2.9;1;0;1;39;628;89;28;59;2;t1414;2020-11-24
mazowieckie;ostro³êcki;8;0.9;1;0;1;18;471;21;8;13;0;t1415;2020-11-24
mazowieckie;ostrowski;33;4.58;1;0;1;20;669;80;35;45;0;t1416;2020-11-24
mazowieckie;otwocki;56;4.5;0;0;0;121;1354;251;67;159;25;t1417;2020-11-24
mazowieckie;piaseczyñski;79;4.17;3;0;3;178;2298;257;87;159;11;t1418;2020-11-24
mazowieckie;p³ocki;46;4.15;3;0;3;92;1068;130;50;72;8;t1419;2020-11-24
mazowieckie;p³oñski;53;6.1;2;0;2;59;1019;152;56;84;12;t1420;2020-11-24
mazowieckie;pruszkowski;136;8.17;6;0;6;146;1854;347;144;174;29;t1421;2020-11-24
mazowieckie;przasnyski;22;4.2;5;1;4;16;339;45;23;21;1;t1422;2020-11-24
mazowieckie;przysuski;3;0.73;0;0;0;24;231;20;3;17;0;t1423;2020-11-24
mazowieckie;pu³tuski;2;0.39;1;0;1;27;342;32;3;28;1;t1424;2020-11-24
mazowieckie;radomski;38;2.5;1;1;0;78;1003;129;39;89;1;t1425;2020-11-24
mazowieckie;siedlecki;4;0.49;1;0;1;30;747;33;6;27;0;t1426;2020-11-24
mazowieckie;sierpecki;8;1.55;2;0;2;26;352;56;9;46;1;t1427;2020-11-24
mazowieckie;sochaczewski;44;5.18;1;0;1;64;1262;146;47;93;6;t1428;2020-11-24
mazowieckie;soko³owski;11;2.05;2;0;2;9;531;32;12;17;3;t1429;2020-11-24
mazowieckie;szyd³owiecki;6;1.52;0;0;0;11;209;21;8;13;0;t1430;2020-11-24
mazowieckie;warszawski zachodni;56;4.69;1;0;1;101;1548;149;64;78;7;t1432;2020-11-24
mazowieckie;wêgrowski;13;1.98;2;0;2;34;590;74;13;59;2;t1433;2020-11-24
mazowieckie;wo³omiñski;84;3.34;4;0;4;177;3082;378;93;272;13;t1434;2020-11-24
mazowieckie;wyszkowski;9;1.21;0;0;0;20;592;45;11;34;0;t1435;2020-11-24
mazowieckie;zwoleñski;0;0.0;0;0;0;14;309;27;0;26;1;t1436;2020-11-24
mazowieckie;¿uromiñski;3;0.78;1;0;1;10;235;28;5;23;0;t1437;2020-11-24
mazowieckie;¿yrardowski;21;2.78;5;1;4;36;575;82;26;53;3;t1438;2020-11-24
mazowieckie;Ostro³êka;5;0.96;0;0;0;30;260;16;6;10;0;t1461;2020-11-24
mazowieckie;P³ock;40;3.36;9;0;9;97;1140;145;44;98;3;t1462;2020-11-24
mazowieckie;Radom;66;3.13;6;6;0;113;1317;275;70;199;6;t1463;2020-11-24
mazowieckie;Siedlce;4;0.51;3;0;3;42;500;44;10;34;0;t1464;2020-11-24
mazowieckie;Warszawa;473;2.64;16;0;16;1216;12667;2409;542;1789;78;t1465;2020-11-24
opolskie;brzeski;15;1.67;1;0;1;49;913;54;15;39;0;t1601;2020-11-24
opolskie;g³ubczycki;42;9.27;5;0;5;23;308;108;43;62;3;t1602;2020-11-24
opolskie;kêdzierzyñsko-kozielski;36;3.85;4;1;3;62;924;120;39;79;2;t1603;2020-11-24
opolskie;kluczborski;19;2.91;4;0;4;18;693;60;20;38;2;t1604;2020-11-24
opolskie;krapkowicki;38;5.98;2;0;2;49;899;105;41;64;0;t1605;2020-11-24
opolskie;namys³owski;30;7.03;2;1;1;32;636;72;32;39;1;t1606;2020-11-24
opolskie;nyski;71;5.24;10;0;10;102;1385;141;78;57;6;t1607;2020-11-24
opolskie;oleski;7;1.09;0;0;0;20;508;48;8;39;1;t1608;2020-11-24
opolskie;opolski;59;4.77;4;0;4;62;1323;181;65;111;5;t1609;2020-11-24
opolskie;prudnicki;36;6.53;2;0;2;20;617;76;36;34;6;t1610;2020-11-24
opolskie;strzelecki;47;6.34;1;0;1;69;1057;112;52;59;1;t1611;2020-11-24
opolskie;Opole;66;5.16;4;0;4;113;1551;302;74;219;9;t1661;2020-11-24
podkarpackie;bieszczadzki;7;3.24;1;0;1;6;114;20;7;13;0;t1801;2020-11-24
podkarpackie;brzozowski;12;1.83;0;0;0;12;363;77;16;59;2;t1802;2020-11-24
podkarpackie;dêbicki;22;1.63;3;0;3;26;832;107;25;81;1;t1803;2020-11-24
podkarpackie;jaros³awski;42;3.5;4;0;4;53;848;144;43;98;3;t1804;2020-11-24
podkarpackie;jasielski;15;1.32;8;0;8;24;653;94;17;75;2;t1805;2020-11-24
podkarpackie;kolbuszowski;8;1.29;0;0;0;18;304;66;8;56;2;t1806;2020-11-24
podkarpackie;kroœnieñski;20;1.78;1;0;1;24;425;83;22;59;2;t1807;2020-11-24
podkarpackie;le¿ajski;25;3.61;0;0;0;10;510;64;25;37;2;t1808;2020-11-24
podkarpackie;lubaczowski;35;6.37;1;1;0;26;549;79;37;42;0;t1809;2020-11-24
podkarpackie;³añcucki;55;6.78;3;0;3;33;862;142;59;78;5;t1810;2020-11-24
podkarpackie;mielecki;29;2.12;0;0;0;33;833;101;35;62;4;t1811;2020-11-24
podkarpackie;ni¿añski;20;3.01;0;0;0;25;596;55;20;35;0;t1812;2020-11-24
podkarpackie;przemyski;15;2.03;1;0;1;33;575;53;15;37;1;t1813;2020-11-24
podkarpackie;przeworski;13;1.66;0;0;0;27;517;62;13;46;3;t1814;2020-11-24
podkarpackie;ropczycko-sêdziszowski;2;0.27;2;0;2;16;331;44;3;40;1;t1815;2020-11-24
podkarpackie;rzeszowski;68;4.0;0;0;0;73;1367;208;71;135;2;t1816;2020-11-24
podkarpackie;sanocki;24;2.55;0;0;0;30;472;107;24;82;1;t1817;2020-11-24
podkarpackie;stalowowolski;13;1.23;2;1;1;72;996;67;17;50;0;t1818;2020-11-24
podkarpackie;strzy¿owski;15;2.45;2;1;1;18;513;64;19;45;0;t1819;2020-11-24
podkarpackie;tarnobrzeski;18;3.4;0;0;0;23;473;88;18;69;1;t1820;2020-11-24
podkarpackie;leski;2;0.76;1;0;1;5;184;21;2;19;0;t1821;2020-11-24
podkarpackie;Krosno;10;2.17;2;0;2;12;173;40;10;27;3;t1861;2020-11-24
podkarpackie;Przemyœl;12;1.99;2;0;2;29;407;49;13;35;1;t1862;2020-11-24
podkarpackie;Rzeszów;100;5.08;2;0;2;107;1315;307;106;194;7;t1863;2020-11-24
podkarpackie;Tarnobrzeg;7;1.5;1;0;1;19;243;59;7;52;0;t1864;2020-11-24
podlaskie;augustowski;39;6.73;1;0;1;27;408;85;41;41;3;t2001;2020-11-24
podlaskie;bia³ostocki;79;5.26;1;0;1;111;1340;186;81;102;3;t2002;2020-11-24
podlaskie;bielski;34;6.29;1;0;1;37;550;85;34;51;0;t2003;2020-11-24
podlaskie;grajewski;42;8.93;2;0;2;16;274;121;44;72;5;t2004;2020-11-24
podlaskie;hajnowski;13;3.07;2;0;2;23;406;45;13;32;0;t2005;2020-11-24
podlaskie;kolneñski;8;2.11;0;0;0;9;229;31;8;23;0;t2006;2020-11-24
podlaskie;³om¿yñski;13;2.55;3;0;3;8;360;25;13;12;0;t2007;2020-11-24
podlaskie;moniecki;23;5.71;0;0;0;14;329;59;23;36;0;t2008;2020-11-24
podlaskie;sejneñski;11;5.55;0;0;0;8;197;16;11;5;0;t2009;2020-11-24
podlaskie;siemiatycki;7;1.59;0;0;0;22;390;28;7;21;0;t2010;2020-11-24
podlaskie;sokólski;7;1.06;0;0;0;37;681;32;9;23;0;t2011;2020-11-24
podlaskie;suwalski;4;1.12;1;0;1;18;341;18;4;14;0;t2012;2020-11-24
podlaskie;wysokomazowiecki;15;2.65;1;0;1;13;424;94;15;79;0;t2013;2020-11-24
podlaskie;zambrowski;10;2.3;1;0;1;16;227;28;10;18;0;t2014;2020-11-24
podlaskie;Bia³ystok;98;3.29;0;0;0;225;2513;275;107;168;0;t2061;2020-11-24
podlaskie;£om¿a;33;5.26;0;0;0;28;629;54;34;20;0;t2062;2020-11-24
podlaskie;Suwa³ki;13;1.86;0;0;0;60;640;54;15;39;0;t2063;2020-11-24
pomorskie;bytowski;23;2.91;2;2;0;44;806;93;28;63;2;t2201;2020-11-24
pomorskie;chojnicki;31;3.17;0;0;0;57;1076;88;33;55;0;t2202;2020-11-24
pomorskie;cz³uchowski;15;2.68;4;4;0;53;591;91;16;69;6;t2203;2020-11-24
pomorskie;gdañski;65;5.45;1;1;0;113;1574;190;67;113;10;t2204;2020-11-24
pomorskie;kartuski;58;4.12;6;6;0;81;1405;167;59;95;13;t2205;2020-11-24
pomorskie;koœcierski;23;3.16;1;1;0;50;871;92;26;58;8;t2206;2020-11-24
pomorskie;kwidzyñski;91;10.96;0;0;0;44;975;262;93;149;20;t2207;2020-11-24
pomorskie;lêborski;11;1.66;0;0;0;25;534;65;15;49;1;t2208;2020-11-24
pomorskie;malborski;24;3.79;1;1;0;66;883;94;27;65;2;t2209;2020-11-24
pomorskie;nowodworski;22;6.2;1;0;1;33;463;46;25;19;2;t2210;2020-11-24
pomorskie;pucki;32;3.67;0;0;0;74;1214;79;35;42;2;t2211;2020-11-24
pomorskie;s³upski;62;6.28;0;0;0;69;1265;130;67;60;3;t2212;2020-11-24
pomorskie;starogardzki;13;1.01;0;0;0;52;1239;75;15;59;1;t2213;2020-11-24
pomorskie;tczewski;85;7.35;1;1;0;102;1471;194;89;95;10;t2214;2020-11-24
pomorskie;wejherowski;110;5.03;2;0;2;152;2154;302;119;166;17;t2215;2020-11-24
pomorskie;sztumski;15;3.65;1;1;0;31;444;66;16;50;0;t2216;2020-11-24
pomorskie;Gdañsk;268;5.68;3;3;0;343;4108;873;282;563;28;t2261;2020-11-24
pomorskie;Gdynia;115;4.68;2;2;0;223;1993;352;122;219;11;t2262;2020-11-24
pomorskie;S³upsk;64;7.09;0;0;0;72;970;185;70;106;9;t2263;2020-11-24
pomorskie;Sopot;11;3.09;0;0;0;21;180;42;11;29;2;t2264;2020-11-24
œl¹skie;bêdziñski;54;3.65;0;0;0;96;1293;154;57;95;2;t2401;2020-11-24
œl¹skie;bielski;89;5.35;2;0;2;98;2008;340;90;242;8;t2402;2020-11-24
œl¹skie;cieszyñski;55;3.09;3;0;3;75;1594;143;55;85;3;t2403;2020-11-24
œl¹skie;czêstochowski;32;2.38;1;0;1;46;960;118;35;80;3;t2404;2020-11-24
œl¹skie;gliwicki;79;6.84;0;0;0;79;1376;254;84;165;5;t2405;2020-11-24
œl¹skie;k³obucki;26;3.08;4;1;3;22;868;72;26;45;1;t2406;2020-11-24
œl¹skie;lubliniecki;20;2.62;0;0;0;35;814;57;20;37;0;t2407;2020-11-24
œl¹skie;miko³owski;36;3.63;0;0;0;73;929;121;39;80;2;t2408;2020-11-24
œl¹skie;myszkowski;6;0.85;2;0;2;36;535;41;6;35;0;t2409;2020-11-24
œl¹skie;pszczyñski;29;2.6;1;0;1;48;852;93;32;58;3;t2410;2020-11-24
œl¹skie;raciborski;45;4.17;1;0;1;72;828;152;49;99;4;t2411;2020-11-24
œl¹skie;rybnicki;38;4.86;2;0;2;38;757;98;41;56;1;t2412;2020-11-24
œl¹skie;tarnogórski;90;6.39;0;0;0;73;1376;267;92;166;9;t2413;2020-11-24
œl¹skie;bieruñsko-lêdziñski;26;4.34;2;0;2;23;587;75;28;47;0;t2414;2020-11-24
œl¹skie;wodzis³awski;41;2.61;1;0;1;55;1230;272;42;226;4;t2415;2020-11-24
œl¹skie;zawierciañski;42;3.59;1;0;1;50;879;115;43;68;4;t2416;2020-11-24
œl¹skie;¿ywiecki;81;5.31;2;0;2;60;1620;193;87;103;3;t2417;2020-11-24
œl¹skie;Bielsko-Bia³a;87;5.11;1;0;1;94;1660;295;92;194;9;t2461;2020-11-24
œl¹skie;Bytom;69;4.2;1;0;1;95;1016;239;71;165;3;t2462;2020-11-24
