wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
œl¹skie;Czêstochowa;41;1.87;4;0;4;56;736;230;46;181;3;t2464;2020-12-08
œl¹skie;D¹browa Górnicza;44;3.7;1;0;1;54;571;196;44;152;0;t2465;2020-12-08
œl¹skie;Gliwice;89;4.99;2;0;2;110;984;260;94;163;3;t2466;2020-12-08
œl¹skie;Jastrzêbie-Zdrój;8;0.9;0;0;0;24;334;61;8;53;0;t2467;2020-12-08
œl¹skie;Jaworzno;24;2.64;1;0;1;41;437;96;25;68;3;t2468;2020-12-08
œl¹skie;Katowice;97;3.32;12;2;10;123;1275;455;107;339;9;t2469;2020-12-08
œl¹skie;Mys³owice;23;3.08;1;1;0;21;311;87;25;62;0;t2470;2020-12-08
œl¹skie;Piekary Œl¹skie;18;3.28;1;0;1;24;224;55;19;33;3;t2471;2020-12-08
œl¹skie;Ruda Œl¹ska;53;3.87;0;0;0;85;806;204;76;121;7;t2472;2020-12-08
œl¹skie;Rybnik;51;3.7;1;0;1;37;573;238;56;175;7;t2473;2020-12-08
œl¹skie;Siemianowice Œl¹skie;24;3.6;1;0;1;21;266;84;26;57;1;t2474;2020-12-08
œl¹skie;Sosnowiec;59;2.96;3;0;3;98;930;250;64;183;3;t2475;2020-12-08
œl¹skie;Œwiêtoch³owice;14;2.84;3;0;3;23;220;52;14;38;0;t2476;2020-12-08
œl¹skie;Tychy;72;5.66;3;0;3;73;730;174;76;95;3;t2477;2020-12-08
œl¹skie;Zabrze;54;3.15;5;0;5;78;693;194;55;136;3;t2478;2020-12-08
œl¹skie;¯ory;17;2.71;0;0;0;22;307;69;21;46;2;t2479;2020-12-08
œwiêtokrzyskie;buski;4;0.56;0;0;0;10;187;78;6;66;6;t2601;2020-12-08
œwiêtokrzyskie;jêdrzejowski;10;1.17;2;0;2;18;299;103;10;88;5;t2602;2020-12-08
œwiêtokrzyskie;kazimierski;5;1.49;0;0;0;2;122;29;6;20;3;t2603;2020-12-08
œwiêtokrzyskie;kielecki;33;1.56;0;0;0;43;543;169;36;127;6;t2604;2020-12-08
œwiêtokrzyskie;konecki;10;1.26;2;0;2;17;287;132;11;116;5;t2605;2020-12-08
œwiêtokrzyskie;opatowski;2;0.39;1;0;1;8;228;43;2;40;1;t2606;2020-12-08
œwiêtokrzyskie;ostrowiecki;33;3.04;3;0;3;37;501;122;36;85;1;t2607;2020-12-08
œwiêtokrzyskie;piñczowski;7;1.81;0;0;0;8;156;39;9;29;1;t2608;2020-12-08
œwiêtokrzyskie;sandomierski;10;1.3;0;0;0;26;311;90;12;78;0;t2609;2020-12-08
œwiêtokrzyskie;skar¿yski;18;2.45;0;0;0;12;243;102;18;78;6;t2610;2020-12-08
œwiêtokrzyskie;starachowicki;6;0.67;4;4;0;18;422;66;9;56;1;t2611;2020-12-08
œwiêtokrzyskie;staszowski;4;0.56;3;0;3;7;205;64;4;59;1;t2612;2020-12-08
œwiêtokrzyskie;w³oszczowski;1;0.22;0;0;0;13;136;22;1;21;0;t2613;2020-12-08
œwiêtokrzyskie;Kielce;38;1.96;3;0;3;58;440;242;43;189;10;t2661;2020-12-08
warmiñsko-mazurskie;bartoszycki;22;3.87;2;2;0;47;561;83;24;56;3;t2801;2020-12-08
warmiñsko-mazurskie;braniewski;28;6.84;3;0;3;37;428;54;29;25;0;t2802;2020-12-08
warmiñsko-mazurskie;dzia³dowski;30;4.62;2;0;2;45;781;109;34;70;5;t2803;2020-12-08
warmiñsko-mazurskie;elbl¹ski;6;1.05;0;0;0;36;620;35;6;28;1;t2804;2020-12-08
warmiñsko-mazurskie;e³cki;21;2.29;0;0;0;43;782;228;22;206;0;t2805;2020-12-08
warmiñsko-mazurskie;gi¿ycki;14;2.48;0;0;0;45;387;47;15;30;2;t2806;2020-12-08
warmiñsko-mazurskie;i³awski;65;7.0;5;0;5;76;1060;209;70;137;2;t2807;2020-12-08
warmiñsko-mazurskie;kêtrzyñski;17;2.74;0;0;0;43;401;58;18;38;2;t2808;2020-12-08
warmiñsko-mazurskie;lidzbarski;32;7.8;1;0;1;26;469;77;36;41;0;t2809;2020-12-08
warmiñsko-mazurskie;mr¹gowski;7;1.41;0;0;0;31;495;21;7;14;0;t2810;2020-12-08
warmiñsko-mazurskie;nidzicki;8;2.44;2;0;2;26;425;69;8;61;0;t2811;2020-12-08
warmiñsko-mazurskie;nowomiejski;8;1.83;0;0;0;23;344;54;8;46;0;t2812;2020-12-08
warmiñsko-mazurskie;olecki;16;4.7;0;0;0;16;344;41;18;21;2;t2813;2020-12-08
warmiñsko-mazurskie;olsztyñski;93;7.31;3;1;2;105;1313;243;96;145;2;t2814;2020-12-08
warmiñsko-mazurskie;ostródzki;35;3.37;0;0;0;81;1049;136;40;96;0;t2815;2020-12-08
warmiñsko-mazurskie;piski;4;0.71;1;1;0;43;437;37;5;32;0;t2816;2020-12-08
warmiñsko-mazurskie;szczycieñski;28;4.04;1;1;0;46;737;85;30;55;0;t2817;2020-12-08
warmiñsko-mazurskie;go³dapski;7;2.63;0;0;0;10;205;40;7;33;0;t2818;2020-12-08
warmiñsko-mazurskie;wêgorzewski;28;12.41;0;0;0;21;200;62;28;32;2;t2819;2020-12-08
warmiñsko-mazurskie;Elbl¹g;44;3.69;0;0;0;110;1308;132;46;81;5;t2861;2020-12-08
warmiñsko-mazurskie;Olsztyn;144;8.38;1;0;1;172;1706;381;147;234;0;t2862;2020-12-08
wielkopolskie;chodzieski;9;1.92;1;0;1;12;217;41;10;31;0;t3001;2020-12-08
wielkopolskie;czarnkowsko-trzcianecki;45;5.18;0;0;0;46;1006;94;50;44;0;t3002;2020-12-08
wielkopolskie;gnieŸnieñski;20;1.38;2;0;2;70;1308;126;28;91;7;t3003;2020-12-08
wielkopolskie;gostyñski;10;1.32;1;0;1;20;287;61;11;50;0;t3004;2020-12-08
wielkopolskie;grodziski;10;1.93;0;0;0;17;352;54;13;41;0;t3005;2020-12-08
wielkopolskie;jarociñski;1;0.14;3;3;0;27;435;45;4;41;0;t3006;2020-12-08
wielkopolskie;kaliski;6;0.72;1;0;1;24;329;43;7;36;0;t3007;2020-12-08
wielkopolskie;kêpiñski;30;5.32;3;0;3;14;491;139;33;105;1;t3008;2020-12-08
wielkopolskie;kolski;7;0.81;0;0;0;24;243;65;8;57;0;t3009;2020-12-08
wielkopolskie;koniñski;27;2.08;0;0;0;44;780;83;29;54;0;t3010;2020-12-08
wielkopolskie;koœciañski;18;2.28;2;0;2;46;580;151;38;113;0;t3011;2020-12-08
wielkopolskie;krotoszyñski;10;1.3;0;0;0;20;546;43;10;33;0;t3012;2020-12-08
wielkopolskie;leszczyñski;12;2.09;0;0;0;23;428;64;13;51;0;t3013;2020-12-08
wielkopolskie;miêdzychodzki;3;0.82;0;0;0;12;264;34;4;30;0;t3014;2020-12-08
wielkopolskie;nowotomyski;8;1.06;3;0;3;38;628;48;8;38;2;t3015;2020-12-08
wielkopolskie;obornicki;15;2.51;0;0;0;38;651;50;16;33;1;t3016;2020-12-08
wielkopolskie;ostrowski;24;1.49;5;5;0;47;630;117;25;91;1;t3017;2020-12-08
wielkopolskie;ostrzeszowski;12;2.16;2;0;2;12;267;40;13;27;0;t3018;2020-12-08
wielkopolskie;pilski;58;4.27;2;2;0;78;1054;183;60;122;1;t3019;2020-12-08
wielkopolskie;pleszewski;7;1.11;0;0;0;16;302;54;9;45;0;t3020;2020-12-08
wielkopolskie;poznañski;207;5.13;9;9;0;343;3809;664;216;438;10;t3021;2020-12-08
wielkopolskie;rawicki;7;1.16;1;0;1;21;255;37;9;28;0;t3022;2020-12-08
wielkopolskie;s³upecki;11;1.86;1;0;1;43;508;29;14;15;0;t3023;2020-12-08
wielkopolskie;szamotulski;82;8.94;1;1;0;68;963;212;89;122;1;t3024;2020-12-08
wielkopolskie;œredzki;24;4.07;5;4;1;32;503;65;24;40;1;t3025;2020-12-08
wielkopolskie;œremski;33;5.37;0;0;0;15;444;106;33;72;1;t3026;2020-12-08
wielkopolskie;turecki;7;0.84;2;0;2;16;372;52;7;45;0;t3027;2020-12-08
wielkopolskie;w¹growiecki;6;0.85;2;0;2;17;479;32;7;25;0;t3028;2020-12-08
wielkopolskie;wolsztyñski;11;1.91;1;1;0;23;404;56;12;43;1;t3029;2020-12-08
wielkopolskie;wrzesiñski;57;7.3;1;1;0;62;822;121;60;58;3;t3030;2020-12-08
wielkopolskie;z³otowski;67;9.67;1;0;1;36;824;122;68;51;3;t3031;2020-12-08
wielkopolskie;Kalisz;13;1.3;1;0;1;39;303;72;14;58;0;t3061;2020-12-08
wielkopolskie;Konin;28;3.83;0;0;0;31;415;72;28;41;3;t3062;2020-12-08
wielkopolskie;Leszno;27;4.26;0;0;0;22;369;89;29;59;1;t3063;2020-12-08
wielkopolskie;Poznañ;292;5.47;7;7;0;451;3731;1202;321;862;19;t3064;2020-12-08
zachodniopomorskie;bia³ogardzki;24;5.06;1;0;1;40;390;72;29;31;12;t3201;2020-12-08
zachodniopomorskie;choszczeñski;25;5.2;1;1;0;25;291;70;26;44;0;t3202;2020-12-08
zachodniopomorskie;drawski;13;2.29;1;0;1;46;534;108;35;73;0;t3203;2020-12-08
zachodniopomorskie;goleniowski;77;9.35;2;0;2;89;1073;192;82;106;4;t3204;2020-12-08
zachodniopomorskie;gryficki;24;4.0;4;0;4;47;567;77;24;51;2;t3205;2020-12-08
zachodniopomorskie;gryfiñski;43;5.27;0;0;0;63;780;137;45;86;6;t3206;2020-12-08
zachodniopomorskie;kamieñski;21;4.48;2;0;2;31;375;64;21;42;1;t3207;2020-12-08
zachodniopomorskie;ko³obrzeski;42;5.29;0;0;0;46;491;154;48;102;4;t3208;2020-12-08
zachodniopomorskie;koszaliñski;28;4.21;3;0;3;50;413;110;30;80;0;t3209;2020-12-08
zachodniopomorskie;myœliborski;11;1.68;0;0;0;45;405;68;12;56;0;t3210;2020-12-08
zachodniopomorskie;policki;39;4.8;0;0;0;81;837;130;40;87;3;t3211;2020-12-08
zachodniopomorskie;pyrzycki;9;2.29;0;0;0;26;357;43;10;33;0;t3212;2020-12-08
zachodniopomorskie;s³awieñski;16;2.86;3;1;2;36;405;57;19;36;2;t3213;2020-12-08
zachodniopomorskie;stargardzki;32;2.66;4;0;4;115;1004;160;45;113;2;t3214;2020-12-08
zachodniopomorskie;szczecinecki;27;3.49;1;0;1;59;735;78;28;49;1;t3215;2020-12-08
zachodniopomorskie;œwidwiñski;37;7.95;0;0;0;20;330;84;39;44;1;t3216;2020-12-08
zachodniopomorskie;wa³ecki;40;7.56;0;0;0;45;510;104;40;62;2;t3217;2020-12-08
zachodniopomorskie;³obeski;21;5.75;1;1;0;38;303;69;28;40;1;t3218;2020-12-08
zachodniopomorskie;Koszalin;54;5.05;1;0;1;80;590;218;65;150;3;t3261;2020-12-08
zachodniopomorskie;Szczecin;323;8.06;11;1;10;374;3327;955;340;594;21;t3262;2020-12-08
zachodniopomorskie;Œwinoujœcie;28;6.85;0;0;0;18;317;82;30;51;1;t3263;2020-12-08
