wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
kujawsko-pomorskie;brodnicki;19;2.4;0;0;0;46;681;57;21;34;2;t0402;2020-11-25
kujawsko-pomorskie;bydgoski;60;5.02;0;0;0;99;1289;201;64;131;6;t0403;2020-11-25
kujawsko-pomorskie;che³miñski;37;7.14;0;0;0;37;777;110;37;69;4;t0404;2020-11-25
kujawsko-pomorskie;golubsko-dobrzyñski;42;9.34;0;0;0;21;441;100;43;54;3;t0405;2020-11-25
kujawsko-pomorskie;grudzi¹dzki;25;6.22;0;0;0;18;493;98;28;66;4;t0406;2020-11-25
kujawsko-pomorskie;inowroc³awski;59;3.7;0;0;0;107;1548;215;63;147;5;t0407;2020-11-25
kujawsko-pomorskie;lipnowski;27;4.12;0;0;0;22;598;111;29;78;4;t0408;2020-11-25
kujawsko-pomorskie;mogileñski;20;4.39;0;0;0;36;539;61;20;38;3;t0409;2020-11-25
kujawsko-pomorskie;nakielski;56;6.49;0;0;0;86;1170;137;59;75;3;t0410;2020-11-25
kujawsko-pomorskie;radziejowski;39;9.7;1;0;1;30;486;77;40;35;2;t0411;2020-11-25
kujawsko-pomorskie;rypiñski;15;3.46;1;0;1;14;360;65;15;48;2;t0412;2020-11-25
kujawsko-pomorskie;sêpoleñski;30;7.33;4;0;4;21;752;156;45;108;3;t0413;2020-11-25
kujawsko-pomorskie;œwiecki;78;7.88;11;0;11;65;1276;202;81;112;9;t0414;2020-11-25
kujawsko-pomorskie;toruñski;74;6.79;0;0;0;92;1426;249;76;171;2;t0415;2020-11-25
kujawsko-pomorskie;tucholski;34;7.03;0;0;0;22;634;66;34;32;0;t0416;2020-11-25
kujawsko-pomorskie;w¹brzeski;26;7.62;0;0;0;31;386;88;26;59;3;t0417;2020-11-25
kujawsko-pomorskie;w³oc³awski;50;5.82;0;0;0;45;754;125;52;68;5;t0418;2020-11-25
kujawsko-pomorskie;¿niñski;34;4.85;0;0;0;41;763;86;35;49;2;t0419;2020-11-25
kujawsko-pomorskie;Bydgoszcz;210;6.06;1;1;0;339;2966;738;220;501;17;t0461;2020-11-25
kujawsko-pomorskie;Grudzi¹dz;58;6.17;1;0;1;64;1038;328;65;248;15;t0462;2020-11-25
kujawsko-pomorskie;Toruñ;142;7.06;4;0;4;165;1947;750;148;588;14;t0463;2020-11-25
kujawsko-pomorskie;W³oc³awek;49;4.48;1;0;1;69;858;154;51;99;4;t0464;2020-11-25
lubelskie;bialski;29;2.63;5;2;3;67;1309;86;32;49;5;t0601;2020-11-25
lubelskie;bi³gorajski;24;2.39;2;0;2;44;562;149;27;111;11;t0602;2020-11-25
lubelskie;che³mski;44;5.66;0;0;0;44;599;115;48;58;9;t0603;2020-11-25
lubelskie;hrubieszowski;21;3.36;0;0;0;23;603;93;26;62;5;t0604;2020-11-25
lubelskie;janowski;12;2.64;0;0;0;16;336;33;12;18;3;t0605;2020-11-25
lubelskie;krasnostawski;40;6.36;3;0;3;38;705;77;43;31;3;t0606;2020-11-25
lubelskie;kraœnicki;52;5.47;0;0;0;47;664;121;57;62;2;t0607;2020-11-25
lubelskie;lubartowski;24;2.72;1;0;1;62;926;90;27;62;1;t0608;2020-11-25
lubelskie;lubelski;101;6.47;2;0;2;96;1780;307;104;200;3;t0609;2020-11-25
lubelskie;³êczyñski;17;2.97;2;0;2;32;570;56;18;38;0;t0610;2020-11-25
lubelskie;³ukowski;41;3.85;0;0;0;34;758;164;45;117;2;t0611;2020-11-25
lubelskie;opolski;44;7.46;1;0;1;35;526;86;44;42;0;t0612;2020-11-25
lubelskie;parczewski;28;8.09;2;0;2;18;267;59;30;28;1;t0613;2020-11-25
lubelskie;pu³awski;76;6.74;1;0;1;54;974;199;85;111;3;t0614;2020-11-25
lubelskie;radzyñski;13;2.22;0;0;0;8;515;47;14;32;1;t0615;2020-11-25
lubelskie;rycki;20;3.58;1;1;0;31;369;52;21;30;1;t0616;2020-11-25
lubelskie;œwidnicki;28;3.9;1;0;1;85;1091;82;33;49;0;t0617;2020-11-25
lubelskie;tomaszowski;14;1.7;2;0;2;25;531;62;14;46;2;t0618;2020-11-25
lubelskie;w³odawski;10;2.62;0;0;0;17;256;30;11;19;0;t0619;2020-11-25
lubelskie;zamojski;36;3.4;0;0;0;34;706;115;40;73;2;t0620;2020-11-25
lubelskie;Bia³a Podlaska;41;7.17;2;1;1;52;812;79;43;32;4;t0661;2020-11-25
lubelskie;Che³m;50;8.12;0;0;0;45;605;124;59;56;9;t0662;2020-11-25
lubelskie;Lublin;220;6.48;5;1;4;290;3105;732;243;479;10;t0663;2020-11-25
lubelskie;Zamoœæ;42;6.64;0;0;0;28;429;140;48;89;3;t0664;2020-11-25
lubuskie;gorzowski;63;8.74;0;0;0;37;798;119;63;53;3;t0801;2020-11-25
lubuskie;kroœnieñski;67;12.25;0;0;0;39;749;115;71;41;3;t0802;2020-11-25
lubuskie;miêdzyrzecki;34;5.93;0;0;0;45;631;85;37;47;1;t0803;2020-11-25
lubuskie;nowosolski;16;1.86;1;1;0;32;823;93;17;75;1;t0804;2020-11-25
lubuskie;s³ubicki;40;8.53;0;0;0;27;770;90;41;49;0;t0805;2020-11-25
lubuskie;strzelecko-drezdenecki;14;2.87;0;0;0;23;427;54;14;37;3;t0806;2020-11-25
lubuskie;sulêciñski;31;8.83;0;0;0;31;412;162;33;129;0;t0807;2020-11-25
lubuskie;œwiebodziñski;33;5.93;2;0;2;29;883;123;36;82;5;t0808;2020-11-25
lubuskie;zielonogórski;17;2.25;0;0;0;34;715;86;19;66;1;t0809;2020-11-25
lubuskie;¿agañski;40;5.09;0;0;0;46;955;111;41;64;6;t0810;2020-11-25
lubuskie;¿arski;43;4.49;0;0;0;59;898;117;47;63;7;t0811;2020-11-25
lubuskie;wschowski;13;3.35;2;2;0;15;299;39;13;26;0;t0812;2020-11-25
lubuskie;Gorzów Wielkopolski;62;5.03;2;0;2;91;1245;188;65;114;9;t0861;2020-11-25
lubuskie;Zielona Góra;37;2.62;0;0;0;73;980;194;43;148;3;t0862;2020-11-25
³ódzkie;be³chatowski;42;3.73;0;0;0;49;874;133;46;85;2;t1001;2020-11-25
³ódzkie;kutnowski;74;7.7;0;0;0;56;884;180;80;95;5;t1002;2020-11-25
³ódzkie;³aski;8;1.61;2;1;1;19;357;37;10;26;1;t1003;2020-11-25
³ódzkie;³êczycki;29;5.85;0;0;0;35;519;166;33;129;4;t1004;2020-11-25
³ódzkie;³owicki;40;5.14;1;0;1;36;742;130;41;89;0;t1005;2020-11-25
³ódzkie;³ódzki wschodni;51;7.04;0;0;0;46;798;189;56;133;0;t1006;2020-11-25
³ódzkie;opoczyñski;15;1.98;0;0;0;17;327;65;17;44;4;t1007;2020-11-25
³ódzkie;pabianicki;126;10.57;0;0;0;91;1246;276;128;144;4;t1008;2020-11-25
³ódzkie;pajêczañski;32;6.27;3;1;2;19;536;70;36;32;2;t1009;2020-11-25
³ódzkie;piotrkowski;18;1.97;0;0;0;30;581;88;20;64;4;t1010;2020-11-25
³ódzkie;poddêbicki;20;4.87;0;0;0;24;427;55;21;33;1;t1011;2020-11-25
³ódzkie;radomszczañski;35;3.12;12;2;10;44;972;141;38;97;6;t1012;2020-11-25
³ódzkie;rawski;14;2.89;1;0;1;9;488;56;14;41;1;t1013;2020-11-25
³ódzkie;sieradzki;37;3.15;3;2;1;56;1016;109;38;66;5;t1014;2020-11-25
³ódzkie;skierniewicki;11;2.88;0;0;0;20;430;53;13;39;1;t1015;2020-11-25
³ódzkie;tomaszowski;27;2.32;0;0;0;41;953;102;29;71;2;t1016;2020-11-25
³ódzkie;wieluñski;18;2.37;0;0;0;31;481;61;18;42;1;t1017;2020-11-25
³ódzkie;wieruszowski;6;1.43;3;0;3;8;234;25;6;18;1;t1018;2020-11-25
³ódzkie;zduñskowolski;29;4.38;2;2;0;45;555;80;29;48;3;t1019;2020-11-25
³ódzkie;zgierski;86;5.18;3;0;3;110;1631;424;101;317;6;t1020;2020-11-25
³ódzkie;brzeziñski;9;2.92;6;0;6;12;316;58;10;48;0;t1021;2020-11-25
³ódzkie;£ódŸ;330;4.87;0;0;0;446;5609;1541;372;1146;23;t1061;2020-11-25
³ódzkie;Piotrków Trybunalski;25;3.43;0;0;0;34;522;68;25;42;1;t1062;2020-11-25
³ódzkie;Skierniewice;24;5.01;1;0;1;31;510;88;27;60;1;t1063;2020-11-25
ma³opolskie;bocheñski;25;2.34;1;0;1;53;869;207;27;176;4;t1201;2020-11-25
ma³opolskie;brzeski;18;1.93;2;0;2;18;802;104;18;84;2;t1202;2020-11-25
ma³opolskie;chrzanowski;48;3.87;0;0;0;48;1058;177;49;126;2;t1203;2020-11-25
ma³opolskie;d¹browski;19;3.21;0;0;0;16;395;50;20;30;0;t1204;2020-11-25
ma³opolskie;gorlicki;14;1.29;0;0;0;28;641;77;15;60;2;t1205;2020-11-25
ma³opolskie;krakowski;82;2.92;3;2;1;137;2721;350;90;245;15;t1206;2020-11-25
ma³opolskie;limanowski;40;3.03;1;1;0;22;439;200;44;150;6;t1207;2020-11-25
ma³opolskie;miechowski;11;2.26;2;1;1;14;254;104;12;87;5;t1208;2020-11-25
ma³opolskie;myœlenicki;32;2.5;0;0;0;41;816;203;40;161;2;t1209;2020-11-25
ma³opolskie;nowos¹decki;35;1.61;1;0;1;24;980;242;50;185;7;t1210;2020-11-25
ma³opolskie;nowotarski;24;1.25;5;0;5;23;322;178;26;144;8;t1211;2020-11-25
ma³opolskie;olkuski;35;3.16;1;0;1;46;872;137;37;96;4;t1212;2020-11-25
ma³opolskie;oœwiêcimski;47;3.07;1;0;1;50;908;166;49;113;4;t1213;2020-11-25
ma³opolskie;proszowicki;2;0.46;4;0;4;9;260;41;2;38;1;t1214;2020-11-25
ma³opolskie;suski;30;3.56;0;0;0;23;695;102;32;63;7;t1215;2020-11-25
ma³opolskie;tarnowski;36;1.79;0;0;0;68;1227;162;46;112;4;t1216;2020-11-25
ma³opolskie;tatrzañski;10;1.47;1;0;1;9;185;203;12;190;1;t1217;2020-11-25
ma³opolskie;wadowicki;43;2.69;4;0;4;55;1130;233;49;182;2;t1218;2020-11-25
ma³opolskie;wielicki;37;2.85;2;0;2;48;1137;161;41;116;4;t1219;2020-11-25
ma³opolskie;Kraków;289;3.7;12;10;2;368;4870;1244;322;879;43;t1261;2020-11-25
ma³opolskie;Nowy S¹cz;15;1.79;0;0;0;20;339;118;23;93;2;t1262;2020-11-25
ma³opolskie;Tarnów;25;2.31;0;0;0;32;607;108;26;81;1;t1263;2020-11-25
mazowieckie;bia³obrzeski;2;0.6;0;0;0;12;292;25;2;23;0;t1401;2020-11-25
mazowieckie;ciechanowski;28;3.14;0;0;0;70;681;145;35;105;5;t1402;2020-11-25
mazowieckie;garwoliñski;11;1.01;2;0;2;27;683;96;11;81;4;t1403;2020-11-25
mazowieckie;gostyniñski;11;2.46;1;0;1;29;378;70;11;58;1;t1404;2020-11-25
mazowieckie;grodziski;148;15.31;3;0;3;85;1323;337;149;182;6;t1405;2020-11-25
mazowieckie;grójecki;16;1.63;0;0;0;57;1252;120;18;98;4;t1406;2020-11-25
mazowieckie;kozienicki;20;3.34;1;0;1;49;600;83;20;61;2;t1407;2020-11-25
mazowieckie;legionowski;21;1.76;2;2;0;90;1288;102;23;74;5;t1408;2020-11-25
mazowieckie;lipski;4;1.19;3;0;3;8;242;26;5;21;0;t1409;2020-11-25
mazowieckie;³osicki;4;1.3;2;0;2;7;322;18;4;13;1;t1410;2020-11-25
mazowieckie;makowski;13;2.91;2;0;2;13;232;45;16;29;0;t1411;2020-11-25
mazowieckie;miñski;76;4.91;0;0;0;124;1823;223;77;139;7;t1412;2020-11-25
mazowieckie;m³awski;11;1.52;1;0;1;24;640;73;18;52;3;t1413;2020-11-25
mazowieckie;nowodworski;18;2.27;2;0;2;32;641;88;22;66;0;t1414;2020-11-25
mazowieckie;ostro³êcki;5;0.56;0;0;0;36;494;34;5;29;0;t1415;2020-11-25
mazowieckie;ostrowski;17;2.36;2;0;2;24;689;52;20;32;0;t1416;2020-11-25
mazowieckie;otwocki;22;1.77;0;0;0;101;1404;115;23;89;3;t1417;2020-11-25
mazowieckie;piaseczyñski;60;3.17;0;0;0;140;2317;244;64;167;13;t1418;2020-11-25
mazowieckie;p³ocki;51;4.6;2;0;2;90;1087;185;68;115;2;t1419;2020-11-25
mazowieckie;p³oñski;11;1.27;0;0;0;52;977;92;16;75;1;t1420;2020-11-25
mazowieckie;pruszkowski;94;5.65;3;0;3;134;1877;286;103;168;15;t1421;2020-11-25
mazowieckie;przasnyski;14;2.67;0;0;0;14;378;41;15;26;0;t1422;2020-11-25
mazowieckie;przysuski;16;3.87;0;0;0;16;248;48;16;23;9;t1423;2020-11-25
mazowieckie;pu³tuski;4;0.77;0;0;0;22;339;49;6;43;0;t1424;2020-11-25
mazowieckie;radomski;29;1.9;2;2;0;59;1084;145;30;112;3;t1425;2020-11-25
mazowieckie;siedlecki;17;2.09;5;0;5;22;744;66;19;45;2;t1426;2020-11-25
mazowieckie;sierpecki;14;2.71;0;0;0;28;362;60;23;37;0;t1427;2020-11-25
mazowieckie;sochaczewski;37;4.35;0;0;0;60;1263;130;37;85;8;t1428;2020-11-25
mazowieckie;soko³owski;12;2.24;1;0;1;9;526;44;12;24;8;t1429;2020-11-25
mazowieckie;szyd³owiecki;4;1.01;1;0;1;8;196;41;4;35;2;t1430;2020-11-25
mazowieckie;warszawski zachodni;61;5.1;0;0;0;99;1576;192;63;119;10;t1432;2020-11-25
mazowieckie;wêgrowski;11;1.68;3;0;3;39;540;79;14;62;3;t1433;2020-11-25
mazowieckie;wo³omiñski;128;5.09;2;0;2;157;2975;425;131;271;23;t1434;2020-11-25
mazowieckie;wyszkowski;11;1.48;3;0;3;28;542;60;13;47;0;t1435;2020-11-25
mazowieckie;zwoleñski;11;3.05;0;0;0;7;302;37;12;24;1;t1436;2020-11-25
mazowieckie;¿uromiñski;10;2.61;0;0;0;10;237;35;11;24;0;t1437;2020-11-25
mazowieckie;¿yrardowski;27;3.57;4;0;4;54;547;119;29;87;3;t1438;2020-11-25
mazowieckie;Ostro³êka;10;1.93;0;0;0;24;282;40;12;28;0;t1461;2020-11-25
mazowieckie;P³ock;53;4.45;3;0;3;83;1076;270;99;167;4;t1462;2020-11-25
mazowieckie;Radom;45;2.14;0;0;0;115;1358;321;51;262;8;t1463;2020-11-25
mazowieckie;Siedlce;25;3.19;4;0;4;31;518;70;28;40;2;t1464;2020-11-25
mazowieckie;Warszawa;606;3.38;20;0;20;1133;12848;2779;658;1994;127;t1465;2020-11-25
opolskie;brzeski;41;4.57;1;0;1;48;939;106;42;62;2;t1601;2020-11-25
opolskie;g³ubczycki;32;7.07;0;0;0;24;333;73;34;35;4;t1602;2020-11-25
opolskie;kêdzierzyñsko-kozielski;53;5.67;0;0;0;42;917;136;55;80;1;t1603;2020-11-25
opolskie;kluczborski;9;1.38;1;0;1;27;687;46;14;31;1;t1604;2020-11-25
opolskie;krapkowicki;56;8.81;0;0;0;47;860;116;63;52;1;t1605;2020-11-25
opolskie;namys³owski;29;6.79;1;0;1;34;588;54;31;20;3;t1606;2020-11-25
opolskie;nyski;92;6.79;8;0;8;73;1311;215;99;111;5;t1607;2020-11-25
opolskie;oleski;17;2.65;3;0;3;17;504;55;19;35;1;t1608;2020-11-25
opolskie;opolski;101;8.16;2;0;2;77;1414;208;107;96;5;t1609;2020-11-25
opolskie;prudnicki;32;5.81;0;0;0;29;542;90;33;48;9;t1610;2020-11-25
opolskie;strzelecki;48;6.47;5;0;5;48;1081;131;52;76;3;t1611;2020-11-25
opolskie;Opole;77;6.02;2;0;2;105;1611;300;88;203;9;t1661;2020-11-25
podkarpackie;bieszczadzki;5;2.32;2;1;1;7;93;11;5;6;0;t1801;2020-11-25
podkarpackie;brzozowski;15;2.29;1;0;1;15;337;62;17;44;1;t1802;2020-11-25
podkarpackie;dêbicki;25;1.85;5;0;5;19;749;78;27;51;0;t1803;2020-11-25
podkarpackie;jaros³awski;46;3.83;7;4;3;37;821;196;47;145;4;t1804;2020-11-25
podkarpackie;jasielski;107;9.45;6;0;6;19;546;232;108;124;0;t1805;2020-11-25
podkarpackie;kolbuszowski;6;0.96;0;0;0;11;281;38;7;31;0;t1806;2020-11-25
podkarpackie;kroœnieñski;53;4.72;8;0;8;21;411;131;53;74;4;t1807;2020-11-25
podkarpackie;le¿ajski;10;1.44;0;0;0;22;500;47;13;33;1;t1808;2020-11-25
podkarpackie;lubaczowski;37;6.73;1;1;0;19;501;70;38;32;0;t1809;2020-11-25
podkarpackie;³añcucki;33;4.07;2;0;2;31;800;121;35;83;3;t1810;2020-11-25
podkarpackie;mielecki;24;1.76;8;0;8;28;818;93;28;65;0;t1811;2020-11-25
podkarpackie;ni¿añski;23;3.46;9;0;9;27;557;60;24;36;0;t1812;2020-11-25
podkarpackie;przemyski;33;4.46;0;0;0;19;555;110;35;71;4;t1813;2020-11-25
podkarpackie;przeworski;13;1.66;5;0;5;18;531;56;14;41;1;t1814;2020-11-25
podkarpackie;ropczycko-sêdziszowski;8;1.07;0;0;0;9;295;74;10;62;2;t1815;2020-11-25
podkarpackie;rzeszowski;53;3.12;2;1;1;69;1213;176;58;115;3;t1816;2020-11-25
podkarpackie;sanocki;24;2.55;2;0;2;15;408;88;24;63;1;t1817;2020-11-25
podkarpackie;stalowowolski;31;2.93;2;0;2;47;964;101;34;67;0;t1818;2020-11-25
podkarpackie;strzy¿owski;11;1.79;1;1;0;8;450;57;13;42;2;t1819;2020-11-25
podkarpackie;tarnobrzeski;24;4.54;0;0;0;19;511;68;24;44;0;t1820;2020-11-25
podkarpackie;leski;12;4.54;2;0;2;14;150;34;12;22;0;t1821;2020-11-25
podkarpackie;Krosno;23;4.98;1;0;1;17;163;54;23;28;3;t1861;2020-11-25
podkarpackie;Przemyœl;26;4.3;0;0;0;19;374;104;29;75;0;t1862;2020-11-25
podkarpackie;Rzeszów;91;4.62;2;2;0;124;1198;283;113;168;2;t1863;2020-11-25
podkarpackie;Tarnobrzeg;19;4.08;3;0;3;17;242;91;20;69;2;t1864;2020-11-25
podlaskie;augustowski;15;2.59;3;0;3;34;401;40;15;22;3;t2001;2020-11-25
podlaskie;bia³ostocki;72;4.79;5;0;5;77;1378;222;77;142;3;t2002;2020-11-25
podlaskie;bielski;22;4.07;0;0;0;15;558;49;23;26;0;t2003;2020-11-25
podlaskie;grajewski;7;1.49;0;0;0;17;268;23;8;15;0;t2004;2020-11-25
podlaskie;hajnowski;12;2.84;5;1;4;16;383;49;15;34;0;t2005;2020-11-25
podlaskie;kolneñski;10;2.63;1;0;1;12;238;29;11;18;0;t2006;2020-11-25
podlaskie;³om¿yñski;4;0.79;0;0;0;9;368;13;4;9;0;t2007;2020-11-25
podlaskie;moniecki;0;0.0;0;0;0;13;330;8;0;7;1;t2008;2020-11-25
podlaskie;sejneñski;9;4.54;0;0;0;11;198;17;10;7;0;t2009;2020-11-25
podlaskie;siemiatycki;14;3.19;2;2;0;28;394;39;15;23;1;t2010;2020-11-25
podlaskie;sokólski;46;6.94;1;0;1;23;716;89;50;39;0;t2011;2020-11-25
podlaskie;suwalski;17;4.77;0;0;0;16;348;29;18;11;0;t2012;2020-11-25
podlaskie;wysokomazowiecki;7;1.24;1;0;1;16;423;49;8;41;0;t2013;2020-11-25
podlaskie;zambrowski;5;1.15;0;0;0;11;256;47;6;41;0;t2014;2020-11-25
podlaskie;Bia³ystok;158;5.31;6;0;6;221;2547;383;164;216;3;t2061;2020-11-25
podlaskie;£om¿a;21;3.34;0;0;0;41;674;49;21;28;0;t2062;2020-11-25
podlaskie;Suwa³ki;48;6.88;0;0;0;53;671;88;50;38;0;t2063;2020-11-25
pomorskie;bytowski;35;4.42;1;0;1;53;773;104;40;64;0;t2201;2020-11-25
pomorskie;chojnicki;46;4.71;1;0;1;51;1083;105;52;47;6;t2202;2020-11-25
pomorskie;cz³uchowski;23;4.11;3;0;3;38;637;107;24;83;0;t2203;2020-11-25
pomorskie;gdañski;80;6.7;1;0;1;91;1650;188;85;99;4;t2204;2020-11-25
pomorskie;kartuski;47;3.34;3;0;3;79;1373;154;52;99;3;t2205;2020-11-25
pomorskie;koœcierski;42;5.77;1;0;1;35;876;111;45;62;4;t2206;2020-11-25
pomorskie;kwidzyñski;37;4.46;0;0;0;56;960;148;39;102;7;t2207;2020-11-25
pomorskie;lêborski;21;3.18;2;1;1;39;547;98;23;71;4;t2208;2020-11-25
pomorskie;malborski;33;5.2;1;0;1;59;875;94;35;58;1;t2209;2020-11-25
pomorskie;nowodworski;11;3.1;2;1;1;25;468;29;13;12;4;t2210;2020-11-25
pomorskie;pucki;53;6.08;1;0;1;85;1220;130;56;68;6;t2211;2020-11-25
pomorskie;s³upski;64;6.48;1;0;1;67;1311;170;68;100;2;t2212;2020-11-25
pomorskie;starogardzki;34;2.65;1;1;0;43;1165;113;36;65;12;t2213;2020-11-25
pomorskie;tczewski;80;6.92;2;0;2;91;1468;172;80;83;9;t2214;2020-11-25
pomorskie;wejherowski;87;3.98;5;1;4;153;2158;265;92;162;11;t2215;2020-11-25
pomorskie;sztumski;27;6.56;1;0;1;26;457;69;27;42;0;t2216;2020-11-25
pomorskie;Gdañsk;183;3.88;2;0;2;335;4225;791;201;572;18;t2261;2020-11-25
pomorskie;Gdynia;129;5.25;2;1;1;195;2046;427;140;270;17;t2262;2020-11-25
pomorskie;S³upsk;71;7.86;2;0;2;60;1004;168;79;79;10;t2263;2020-11-25
pomorskie;Sopot;9;2.53;0;0;0;18;183;43;10;33;0;t2264;2020-11-25
œl¹skie;bêdziñski;49;3.31;0;0;0;89;1272;192;52;135;5;t2401;2020-11-25
œl¹skie;bielski;63;3.79;0;0;0;86;2007;208;65;136;7;t2402;2020-11-25
œl¹skie;cieszyñski;61;3.43;1;0;1;65;1602;241;63;167;11;t2403;2020-11-25
œl¹skie;czêstochowski;44;3.28;1;0;1;52;976;133;48;81;4;t2404;2020-11-25
œl¹skie;gliwicki;71;6.15;0;0;0;79;1362;190;73;109;8;t2405;2020-11-25
œl¹skie;k³obucki;32;3.79;4;1;3;35;858;88;38;47;3;t2406;2020-11-25
œl¹skie;lubliniecki;59;7.73;1;1;0;24;858;126;61;65;0;t2407;2020-11-25
œl¹skie;miko³owski;72;7.26;3;0;3;60;947;206;76;119;11;t2408;2020-11-25
œl¹skie;myszkowski;35;4.95;3;0;3;20;478;91;35;56;0;t2409;2020-11-25
œl¹skie;pszczyñski;35;3.13;0;0;0;43;845;119;37;81;1;t2410;2020-11-25
œl¹skie;raciborski;42;3.89;3;0;3;47;855;116;47;65;4;t2411;2020-11-25
œl¹skie;rybnicki;27;3.45;4;0;4;33;759;95;30;60;5;t2412;2020-11-25
œl¹skie;tarnogórski;75;5.33;0;0;0;84;1367;247;79;166;2;t2413;2020-11-25
œl¹skie;bieruñsko-lêdziñski;11;1.84;0;0;0;25;558;53;11;41;1;t2414;2020-11-25
œl¹skie;wodzis³awski;43;2.74;7;0;7;59;1219;135;51;76;8;t2415;2020-11-25
œl¹skie;zawierciañski;46;3.93;0;0;0;59;869;137;48;86;3;t2416;2020-11-25
œl¹skie;¿ywiecki;36;2.36;0;0;0;52;1616;145;46;93;6;t2417;2020-11-25
œl¹skie;Bielsko-Bia³a;65;3.82;0;0;0;99;1649;280;69;204;7;t2461;2020-11-25
œl¹skie;Bytom;53;3.22;1;0;1;81;1041;213;56;152;5;t2462;2020-11-25
