wojewodztwo;powiat_miasto;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
œl¹skie;D¹browa Górnicza;27;2.27;1;0;1;102;578;128;28;99;1;t2465;2020-12-14
œl¹skie;Gliwice;31;1.74;0;0;0;130;787;184;38;146;0;t2466;2020-12-14
œl¹skie;Jastrzêbie-Zdrój;4;0.45;0;0;0;42;235;66;4;62;0;t2467;2020-12-14
œl¹skie;Jaworzno;12;1.32;0;0;0;56;374;79;12;67;0;t2468;2020-12-14
œl¹skie;Katowice;57;1.95;3;1;2;207;1053;358;72;279;7;t2469;2020-12-14
œl¹skie;Mys³owice;11;1.47;2;1;1;40;189;76;11;64;1;t2470;2020-12-14
œl¹skie;Piekary Œl¹skie;9;1.64;1;0;1;50;200;54;10;41;3;t2471;2020-12-14
œl¹skie;Ruda Œl¹ska;11;0.8;0;0;0;115;597;111;12;96;3;t2472;2020-12-14
œl¹skie;Rybnik;23;1.67;0;0;0;69;413;138;32;105;1;t2473;2020-12-14
œl¹skie;Siemianowice Œl¹skie;6;0.9;1;0;1;38;183;45;7;38;0;t2474;2020-12-14
œl¹skie;Sosnowiec;18;0.9;3;1;2;142;760;191;21;168;2;t2475;2020-12-14
œl¹skie;Œwiêtoch³owice;4;0.81;0;0;0;40;185;35;5;28;2;t2476;2020-12-14
œl¹skie;Tychy;21;1.65;1;0;1;88;600;102;22;76;4;t2477;2020-12-14
œl¹skie;Zabrze;36;2.1;2;0;2;123;539;189;44;141;4;t2478;2020-12-14
œl¹skie;¯ory;3;0.48;1;0;1;48;232;34;4;30;0;t2479;2020-12-14
œwiêtokrzyskie;buski;14;1.96;1;0;1;17;144;100;15;82;3;t2601;2020-12-14
œwiêtokrzyskie;jêdrzejowski;13;1.53;2;0;2;23;248;88;13;72;3;t2602;2020-12-14
œwiêtokrzyskie;kazimierski;3;0.9;0;0;0;6;74;35;4;28;3;t2603;2020-12-14
œwiêtokrzyskie;kielecki;30;1.42;0;0;0;83;471;188;41;142;5;t2604;2020-12-14
œwiêtokrzyskie;konecki;22;2.77;0;0;0;25;189;173;24;148;1;t2605;2020-12-14
œwiêtokrzyskie;opatowski;1;0.19;0;0;0;13;161;74;7;67;0;t2606;2020-12-14
œwiêtokrzyskie;ostrowiecki;19;1.75;0;0;0;62;362;105;28;75;2;t2607;2020-12-14
œwiêtokrzyskie;piñczowski;18;4.65;0;0;0;25;151;72;18;54;0;t2608;2020-12-14
œwiêtokrzyskie;sandomierski;4;0.52;0;0;0;52;300;331;79;251;1;t2609;2020-12-14
œwiêtokrzyskie;skar¿yski;10;1.36;3;0;3;24;198;251;29;218;4;t2610;2020-12-14
œwiêtokrzyskie;starachowicki;11;1.23;1;1;0;37;275;116;14;101;1;t2611;2020-12-14
œwiêtokrzyskie;staszowski;3;0.42;0;0;0;15;158;82;4;76;2;t2612;2020-12-14
œwiêtokrzyskie;w³oszczowski;2;0.45;0;0;0;11;103;30;3;27;0;t2613;2020-12-14
œwiêtokrzyskie;Kielce;24;1.24;1;0;1;84;373;223;34;185;4;t2661;2020-12-14
warmiñsko-mazurskie;bartoszycki;18;3.16;1;0;1;69;421;98;21;71;6;t2801;2020-12-14
warmiñsko-mazurskie;braniewski;4;0.98;2;0;2;50;407;30;4;25;1;t2802;2020-12-14
warmiñsko-mazurskie;dzia³dowski;26;4.0;1;0;1;66;617;118;33;84;1;t2803;2020-12-14
warmiñsko-mazurskie;elbl¹ski;11;1.93;1;1;0;105;613;195;16;176;3;t2804;2020-12-14
warmiñsko-mazurskie;e³cki;25;2.73;3;0;3;78;571;98;27;71;0;t2805;2020-12-14
warmiñsko-mazurskie;gi¿ycki;7;1.24;2;0;2;76;329;51;7;44;0;t2806;2020-12-14
warmiñsko-mazurskie;i³awski;30;3.23;3;0;3;91;913;230;31;193;6;t2807;2020-12-14
warmiñsko-mazurskie;kêtrzyñski;16;2.58;0;0;0;64;457;72;17;54;1;t2808;2020-12-14
warmiñsko-mazurskie;lidzbarski;30;7.31;0;0;0;43;367;87;34;51;2;t2809;2020-12-14
warmiñsko-mazurskie;mr¹gowski;17;3.42;2;0;2;60;381;58;18;40;0;t2810;2020-12-14
warmiñsko-mazurskie;nidzicki;12;3.66;0;0;0;43;355;57;13;43;1;t2811;2020-12-14
warmiñsko-mazurskie;nowomiejski;6;1.37;2;1;1;60;328;57;9;48;0;t2812;2020-12-14
warmiñsko-mazurskie;olecki;6;1.76;1;0;1;24;307;19;7;12;0;t2813;2020-12-14
warmiñsko-mazurskie;olsztyñski;90;7.08;1;0;1;175;1168;276;94;180;2;t2814;2020-12-14
warmiñsko-mazurskie;ostródzki;53;5.1;0;0;0;138;1041;186;58;128;0;t2815;2020-12-14
warmiñsko-mazurskie;piski;31;5.54;0;0;0;49;403;98;33;65;0;t2816;2020-12-14
warmiñsko-mazurskie;szczycieñski;17;2.45;0;0;0;106;676;93;20;72;1;t2817;2020-12-14
warmiñsko-mazurskie;go³dapski;5;1.88;0;0;0;20;184;16;5;11;0;t2818;2020-12-14
warmiñsko-mazurskie;wêgorzewski;2;0.89;0;0;0;42;227;22;2;19;1;t2819;2020-12-14
warmiñsko-mazurskie;Elbl¹g;20;1.68;1;1;0;204;1239;197;30;163;4;t2861;2020-12-14
warmiñsko-mazurskie;Olsztyn;153;8.9;3;0;3;332;1523;544;165;374;5;t2862;2020-12-14
wielkopolskie;chodzieski;5;1.06;0;0;0;27;230;48;7;41;0;t3001;2020-12-14
wielkopolskie;czarnkowsko-trzcianecki;9;1.04;4;0;4;94;834;68;17;49;2;t3002;2020-12-14
wielkopolskie;gnieŸnieñski;14;0.96;6;1;5;121;1035;93;16;76;1;t3003;2020-12-14
wielkopolskie;gostyñski;3;0.4;0;0;0;25;226;70;5;65;0;t3004;2020-12-14
wielkopolskie;grodziski;10;1.93;0;0;0;36;347;41;10;30;1;t3005;2020-12-14
wielkopolskie;jarociñski;3;0.42;0;0;0;33;396;46;8;38;0;t3006;2020-12-14
wielkopolskie;kaliski;3;0.36;0;0;0;27;311;70;13;57;0;t3007;2020-12-14
wielkopolskie;kêpiñski;18;3.19;0;0;0;39;420;68;18;50;0;t3008;2020-12-14
wielkopolskie;kolski;8;0.93;0;0;0;27;200;70;9;60;1;t3009;2020-12-14
wielkopolskie;koniñski;7;0.54;0;0;0;83;703;67;8;59;0;t3010;2020-12-14
wielkopolskie;koœciañski;12;1.52;0;0;0;68;381;87;14;73;0;t3011;2020-12-14
wielkopolskie;krotoszyñski;1;0.13;1;1;0;47;479;35;4;31;0;t3012;2020-12-14
wielkopolskie;leszczyñski;17;2.95;0;0;0;40;383;40;17;22;1;t3013;2020-12-14
wielkopolskie;miêdzychodzki;2;0.55;0;0;0;34;278;58;25;32;1;t3014;2020-12-14
wielkopolskie;nowotomyski;8;1.06;3;0;3;48;422;49;11;38;0;t3015;2020-12-14
wielkopolskie;obornicki;24;4.01;4;0;4;69;474;64;25;38;1;t3016;2020-12-14
wielkopolskie;ostrowski;8;0.5;0;0;0;82;611;118;15;102;1;t3017;2020-12-14
wielkopolskie;ostrzeszowski;2;0.36;0;0;0;18;169;22;4;18;0;t3018;2020-12-14
wielkopolskie;pilski;48;3.53;6;1;5;153;1138;214;49;164;1;t3019;2020-12-14
wielkopolskie;pleszewski;1;0.16;0;0;0;29;233;27;4;23;0;t3020;2020-12-14
wielkopolskie;poznañski;113;2.8;7;4;3;564;3223;499;136;357;6;t3021;2020-12-14
wielkopolskie;rawicki;6;1.0;0;0;0;31;214;43;8;34;1;t3022;2020-12-14
wielkopolskie;s³upecki;18;3.05;0;0;0;73;529;51;18;33;0;t3023;2020-12-14
wielkopolskie;szamotulski;44;4.8;2;0;2;142;926;135;60;73;2;t3024;2020-12-14
wielkopolskie;œredzki;18;3.05;2;2;0;41;335;103;18;85;0;t3025;2020-12-14
wielkopolskie;œremski;27;4.39;0;0;0;42;373;95;27;68;0;t3026;2020-12-14
wielkopolskie;turecki;3;0.36;0;0;0;44;331;52;8;43;1;t3027;2020-12-14
wielkopolskie;w¹growiecki;10;1.42;0;0;0;37;404;64;12;49;3;t3028;2020-12-14
wielkopolskie;wolsztyñski;4;0.7;0;0;0;21;359;30;5;25;0;t3029;2020-12-14
wielkopolskie;wrzesiñski;4;0.51;0;0;0;99;634;41;4;37;0;t3030;2020-12-14
wielkopolskie;z³otowski;33;4.76;0;0;0;85;674;92;36;55;1;t3031;2020-12-14
wielkopolskie;Kalisz;8;0.8;2;0;2;47;281;96;20;75;1;t3061;2020-12-14
wielkopolskie;Konin;2;0.27;0;0;0;41;382;27;4;22;1;t3062;2020-12-14
wielkopolskie;Leszno;1;0.16;0;0;0;40;341;34;1;32;1;t3063;2020-12-14
wielkopolskie;Poznañ;152;2.85;9;7;2;666;3285;855;187;660;8;t3064;2020-12-14
zachodniopomorskie;bia³ogardzki;10;2.11;1;0;1;66;383;57;18;36;3;t3201;2020-12-14
zachodniopomorskie;choszczeñski;4;0.83;1;0;1;49;317;32;5;26;1;t3202;2020-12-14
zachodniopomorskie;drawski;7;1.23;0;0;0;65;464;32;8;23;1;t3203;2020-12-14
zachodniopomorskie;goleniowski;23;2.79;0;0;0;156;1046;80;25;53;2;t3204;2020-12-14
zachodniopomorskie;gryficki;13;2.17;1;0;1;90;463;57;14;40;3;t3205;2020-12-14
zachodniopomorskie;gryfiñski;16;1.96;0;0;0;137;854;135;30;102;3;t3206;2020-12-14
zachodniopomorskie;kamieñski;9;1.92;0;0;0;48;299;48;10;38;0;t3207;2020-12-14
zachodniopomorskie;ko³obrzeski;4;0.5;0;0;0;85;369;53;7;46;0;t3208;2020-12-14
zachodniopomorskie;koszaliñski;11;1.66;0;0;0;64;374;115;37;76;2;t3209;2020-12-14
zachodniopomorskie;myœliborski;8;1.22;0;0;0;96;402;86;16;69;1;t3210;2020-12-14
zachodniopomorskie;policki;24;2.95;0;0;0;117;918;115;25;87;3;t3211;2020-12-14
zachodniopomorskie;pyrzycki;9;2.29;0;0;0;45;354;67;15;52;0;t3212;2020-12-14
zachodniopomorskie;s³awieñski;8;1.43;0;0;0;45;400;54;12;38;4;t3213;2020-12-14
zachodniopomorskie;stargardzki;19;1.58;0;0;0;133;820;131;31;97;3;t3214;2020-12-14
zachodniopomorskie;szczecinecki;24;3.1;0;0;0;109;601;83;24;53;6;t3215;2020-12-14
zachodniopomorskie;œwidwiñski;2;0.43;0;0;0;37;271;14;3;11;0;t3216;2020-12-14
zachodniopomorskie;wa³ecki;3;0.57;0;0;0;67;465;35;3;31;1;t3217;2020-12-14
zachodniopomorskie;³obeski;11;3.01;0;0;0;57;278;36;12;23;1;t3218;2020-12-14
zachodniopomorskie;Koszalin;21;1.96;1;0;1;165;522;222;54;162;6;t3261;2020-12-14
zachodniopomorskie;Szczecin;103;2.57;0;0;0;592;3175;667;135;518;14;t3262;2020-12-14
zachodniopomorskie;Œwinoujœcie;7;1.71;0;0;0;47;332;62;7;55;0;t3263;2020-12-14
